pair,label,split,pool,eligible_units,strata,random_seed,random_draws,decile,quota_fraction,n,method,accepted_n,active_n,harm_n,delta_sum,loss_sum,movement_sum,accepted,intervention,harm_all,harm_accepted,harm_active,utility,mean_loss,mean_movement,accepted_random_lo,accepted_random_hi,accepted_valid_draws,intervention_random_lo,intervention_random_hi,intervention_valid_draws,harm_all_random_lo,harm_all_random_hi,harm_all_valid_draws,harm_accepted_random_lo,harm_accepted_random_hi,harm_accepted_valid_draws,harm_active_random_lo,harm_active_random_hi,harm_active_valid_draws,utility_random_lo,utility_random_hi,utility_valid_draws,mean_loss_random_lo,mean_loss_random_hi,mean_loss_valid_draws,mean_movement_random_lo,mean_movement_random_hi,mean_movement_valid_draws,accepted_n_exact_expectation,active_n_exact_expectation,harm_n_exact_expectation,delta_sum_exact_expectation,loss_sum_exact_expectation,movement_sum_exact_expectation
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,7,0.7,25656,Confidence,5555.0,5555.0,1025.0,21.473709728185867,46.0670235694525,681.5999999999998,0.21651855316495167,0.21651855316495167,0.03995166822575616,0.1845184518451845,0.1845184518451845,0.0008369858796455358,0.0017955653090681518,0.0265668849391955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,7,0.7,25656,Random,5555.0,5555.0,935.8125,9.972285257958074,39.60865883725082,558.2760742187502,0.21651855316495172,0.21651855316495172,0.0364753858746492,0.16846309630963097,0.16846309630963097,0.0003886921288571124,0.0015438360943736684,0.021760059020063574,0.21651855316495167,0.21651855316495167,512.0,0.21651855316495167,0.21651855316495167,512.0,0.03527439975054568,0.03761303398815092,512.0,0.1629162916291629,0.17371737173717372,512.0,0.1629162916291629,0.17371737173717372,512.0,0.00010798848699373429,0.0006525532845584459,512.0,0.001367914888300756,0.0017100472113421594,512.0,0.021549637511693212,0.02198554918927351,512.0,5555.0,5555.0,935.4136694624185,10.09649072395593,39.55232070819726,558.368568725034
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,8,0.8,25656,Confidence,6372.0,6372.0,1128.0,20.31490288183135,48.36198359045178,725.249999999998,0.24836295603367634,0.24836295603367634,0.04396632366697849,0.17702448210922786,0.17702448210922786,0.0007918187902179354,0.0018850165103855541,0.02826824134705324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,8,0.8,25656,Random,6372.0,6372.0,1074.8515625,11.4727119024038,45.23108644826254,641.1261718750001,0.2483629560336764,0.2483629560336764,0.04189474440676645,0.16868354715944758,0.16868354715944758,0.00044717461421904504,0.0017629827895331521,0.024989326936194295,0.24836295603367634,0.24836295603367634,512.0,0.24836295603367634,0.24836295603367634,512.0,0.040839374805113814,0.042952915497349545,512.0,0.1644342435655995,0.17294413057124922,512.0,0.1644342435655995,0.17294413057124922,512.0,0.00023086062713026422,0.000677812367828301,512.0,0.0016016989265401475,0.0019041344094492948,512.0,0.024802726457748715,0.025154398581228598,512.0,6372.0,6372.0,1075.146911544635,11.589856829010978,45.235023378372375,641.1604360973494
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,9,0.9,25656,Confidence,7153.0,7153.0,1250.0,16.840987299400545,52.870516706521435,764.2999999999959,0.27880417835983784,0.27880417835983784,0.0487215466167758,0.1747518523696351,0.1747518523696351,0.0006564151582242184,0.0020607466754958463,0.029790302463361236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,9,0.9,25656,Random,7153.0,7153.0,1204.431640625,12.854122317879586,50.892677744768264,719.25625,0.27880417835983795,0.27880417835983795,0.046945417860344556,0.16838132820145396,0.16838132820145396,0.0005010181757826473,0.001983655976955419,0.028034621531025893,0.27880417835983784,0.27880417835983784,512.0,0.27880417835983784,0.27880417835983784,512.0,0.04611007171811662,0.04775588556283131,512.0,0.16538515308262267,0.17128827065566893,512.0,0.16538515308262267,0.17128827065566893,512.0,0.0003243012632884461,0.0006643686060656592,512.0,0.0018734579261469235,0.002083936340258823,512.0,0.0278760816183349,0.028186389148737147,512.0,7153.0,7153.0,1205.1100119595233,12.88488869702034,50.91352727371331,719.3404044916865
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,10,1.0,25656,Confidence,9966.0,9966.0,1702.0,20.663883989137243,60.6992663756805,1297.7499999999948,0.3884471468662301,0.3884471468662301,0.06633925787340193,0.17078065422436284,0.17078065422436284,0.0008054211096483178,0.0023658897090614475,0.050582709697536435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,dev_oof,Active,7301,141,2026091205,512,10,1.0,25656,Random,9966.0,9966.0,1702.0,20.66388398913716,60.69926637567997,1297.75,0.3884471468662302,0.3884471468662302,0.06633925787340192,0.17078065422436284,0.17078065422436284,0.0008054211096483175,0.002365889709061448,0.05058270969753664,0.3884471468662301,0.3884471468662301,512.0,0.3884471468662301,0.3884471468662301,512.0,0.06633925787340193,0.06633925787340193,512.0,0.17078065422436284,0.17078065422436284,512.0,0.17078065422436284,0.17078065422436284,512.0,0.0008054211096483173,0.000805421109648318,512.0,0.0023658897090614475,0.0023658897090614484,512.0,0.050582709697536636,0.05058270969753666,512.0,9966.0,9966.0,1702.0,20.663883989137243,60.6992663756805,1297.7499999999948
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,0,0.0,25644,Confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,0,0.0,25644,Random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,,,0.0,,,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,1,0.1,25644,Confidence,2238.0,353.0,63.0,7.833699307795883,2.616863858958886,88.05000000000001,0.08727187646233037,0.013765403213227266,0.002456715021057557,0.028150134048257374,0.17847025495750707,0.0003054788374588942,0.00010204585318042764,0.0034335517080018724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,1,0.1,25644,Random,2238.0,726.716796875,115.71875,1.7712565906829159,4.643675279135262,73.91357421874999,0.08727187646233037,0.028338667792661053,0.0045125077990953045,0.05170632260947274,0.15925067081664496,6.907099480123682e-05,0.00018108233033595623,0.002882295048305648,0.08727187646233037,0.08727187646233037,512.0,0.026352168148494774,0.030221494306660428,512.0,0.0037825612228981438,0.0052253938543129,512.0,0.04334226988382484,0.05987488829311886,512.0,0.13453708319485985,0.18403866055588408,512.0,-7.933329230792509e-05,0.00022155905943720703,512.0,9.272016300777866e-05,0.00028563196419897365,512.0,0.0026438933083762304,0.0031083781781313384,512.0,2238.0,725.2844314490911,115.84013165565956,1.81130022860302,4.635302711324043,73.91619459930631
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,2,0.2,25644,Confidence,4515.0,911.0,179.0,9.448532993479983,10.359713410131487,188.9000000000001,0.17606457650912494,0.03552487911402277,0.00698019029792544,0.03964562569213732,0.1964873765093304,0.0003684500465403207,0.00040398196108764185,0.007366245515520203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,2,0.2,25644,Random,4515.0,1484.103515625,239.4765625,3.055649658288438,9.755437156393715,151.17236328125009,0.17606457650912496,0.05787332380381376,0.009338502671190144,0.053040213178294576,0.16136755554120263,0.00011915651451756492,0.00038041792062056326,0.00589503834352091,0.17606457650912494,0.17606457650912494,512.0,0.05518249883013571,0.060451762595538916,512.0,0.008189050070191857,0.010411792232101076,512.0,0.046511627906976744,0.05913621262458472,512.0,0.1445676759260942,0.17789768227104089,512.0,-9.432123541579736e-05,0.0003395791852326814,512.0,0.0002397451631057882,0.0005373540709697232,512.0,0.005555734284822968,0.0062447356106691675,512.0,4515.0,1481.4438628981823,238.30526331131912,3.2783428155681946,9.644063825601652,151.1573891986126
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,3,0.3,25644,Confidence,6792.0,1613.0,313.0,12.28442960694172,16.755451848364963,295.2500000000006,0.2648572765559195,0.06289970363437841,0.01220558415223834,0.04608362779740872,0.1940483570985741,0.0004790371863571096,0.0006533868292140447,0.011513414443924529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,3,0.3,25644,Random,6792.0,2237.37890625,361.15625,4.373793980733693,14.809426995854269,228.23388671874997,0.26485727655591956,0.08724765661558259,0.01408346006863204,0.05317377061248528,0.16141383869866105,0.0001705581804996761,0.0005775006627614367,0.008900089171687327,0.2648572765559195,0.2648572765559195,512.0,0.08429944626423336,0.09047827951957572,512.0,0.012907502729683357,0.015286226797691468,512.0,0.048733804475853945,0.05771495877502945,512.0,0.14925361873129125,0.1735730056010091,512.0,-8.15885361737877e-05,0.0004036984415109186,512.0,0.00041930740171165277,0.0007539912988373045,512.0,0.008567306192481668,0.009279412338168768,512.0,6792.0,2237.6032943472737,360.77039496697864,4.74538540253337,14.652824939879265,228.3985837979189
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,4,0.4,25644,Confidence,9111.0,2478.0,473.0,12.131013834919074,24.548817962937914,405.20000000000175,0.3552877866167525,0.09663079082826392,0.01844486039619404,0.05191526725935682,0.19087974172719935,0.0004730546652206783,0.000957292854583447,0.01580096708781788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,4,0.4,25644,Random,9111.0,3024.34375,490.53125,5.851746960377724,19.99285071401134,308.0511718749999,0.3552877866167525,0.11793572570581812,0.01912849984401809,0.05383945231039403,0.16219047007128762,0.00022819166122202964,0.0007796307406805231,0.012012602241264988,0.3552877866167525,0.3552877866167525,512.0,0.11468569645921073,0.12115504601466229,512.0,0.017677624395570114,0.02052039463422243,512.0,0.049755789704752494,0.05775710679398529,512.0,0.15125457999016204,0.17237794036336515,512.0,-2.328674488012002e-05,0.000493211858189961,512.0,0.0005950954036398782,0.0009600520661046343,512.0,0.011615436359382286,0.01244891592575259,512.0,9111.0,3023.284464926799,489.64132372408744,6.295652516546603,19.71760729942765,307.9245610059208
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,5,0.5,25644,Confidence,11520.0,3587.0,670.0,13.98898927431703,31.743228359255035,524.5500000000018,0.44922788956481047,0.13987677429418188,0.0261269692715645,0.058159722222222224,0.18678561471982158,0.0005455073028512334,0.0012378423163022553,0.020455077211043587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,5,0.5,25644,Random,11520.0,3886.732421875,639.677734375,7.43001740341217,25.38959262183842,393.1751953124992,0.4492278895648106,0.15156498291510684,0.02494453807420839,0.055527581108940974,0.1645768996171118,0.00028973706923304354,0.0009900792630571837,0.015332054098911975,0.44922788956481047,0.44922788956481047,512.0,0.14814381531742318,0.15512010606769613,512.0,0.023505498362189986,0.02651692403681173,512.0,0.05232421875,0.059027777777777776,512.0,0.15627242473714797,0.17371390114487353,512.0,2.3075948046968002e-05,0.0005757038491624221,512.0,0.0008127637988224678,0.0011767377931788609,512.0,0.014906654578068898,0.015794922788956424,512.0,11520.0,3886.008412504922,639.5258102184566,7.740479301768063,25.30071470240553,393.20527173425944
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,6,0.6,25644,Confidence,13758.0,4634.0,839.0,16.190375748745225,38.07794563520752,613.4999999999981,0.5364997660271409,0.180705038215567,0.03271720480424271,0.06098270097397877,0.18105308588692273,0.0006313514174366412,0.0014848676351274185,0.023923724847917566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,6,0.6,25644,Random,13758.0,4612.087890625,755.509765625,9.279300910843286,30.031696801261404,467.1884765624994,0.5364997660271411,0.17985056506882702,0.029461463329628762,0.05491421468418375,0.16381034786445212,0.00036185076083463167,0.0011711003276111914,0.01821823727041405,0.5364997660271409,0.5364997660271409,512.0,0.17641553579784744,0.183239744189674,512.0,0.02806796911558259,0.03088441740758072,512.0,0.05231683384212822,0.05756650675970344,512.0,0.15681608015174991,0.17135948964861378,512.0,9.127490619741207e-05,0.0006255992652260174,512.0,0.0009890082824526812,0.001344008153497204,512.0,0.01778408204648253,0.018659579238808222,512.0,13758.0,4611.292843954014,755.3659418741162,9.551779530371084,29.936017413729576,467.12146633356576
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,7,0.7,25644,Confidence,16077.0,5829.0,1006.0,20.025845429036675,40.81865889161265,689.0999999999998,0.6269302760879738,0.22730463266261114,0.03922944938387147,0.0625738632829508,0.17258534911648654,0.0007809173853157338,0.0015917430545785622,0.026871782873186704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,7,0.7,25644,Random,16077.0,5396.369140625,883.97265625,10.996403905703337,35.0243778606333,546.5986328124977,0.6269302760879737,0.21043398614198255,0.03447093496529403,0.054983682045779685,0.16380791152558674,0.00042881001036122746,0.0013657923046573599,0.02131487415428549,0.6269302760879738,0.6269302760879738,512.0,0.2073389486819529,0.21358699890812666,512.0,0.03310715956948994,0.03572863047886445,512.0,0.05280835976861355,0.05698979909187037,512.0,0.15805524671138838,0.16968806179030022,512.0,0.0001812571060168733,0.0006810747597247776,512.0,0.0012021355226329588,0.0015321297823035396,512.0,0.02089392255498351,0.021693622289814266,512.0,16077.0,5396.974014533539,884.2368706312251,11.102046644384318,35.00079977327796,546.6474435415676
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,8,0.8,25644,Confidence,18354.0,6956.0,1174.0,16.71558544623739,47.25664211214985,746.4500000000055,0.7157229761347683,0.2712525347059741,0.04578068944002496,0.06396425847226762,0.16877515813686025,0.0006518322198657538,0.001842795278121582,0.029108173451879795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,8,0.8,25644,Random,18354.0,6152.736328125,1006.212890625,12.308253183288466,40.1369070569981,623.867089843748,0.7157229761347684,0.23992888504620963,0.03923775115524099,0.05482253953497875,0.1635383083474129,0.0004799661980692744,0.001565157816916163,0.02432799445654918,0.7157229761347683,0.7157229761347683,512.0,0.23716171424114801,0.2424826470129465,512.0,0.0380985805646545,0.0403690921853065,512.0,0.053230903345319824,0.05640323635174893,512.0,0.15934916146230493,0.16767223172692106,512.0,0.00026564412288503797,0.0006934025487983084,512.0,0.0014162971144166803,0.0017042991981372684,512.0,0.02395921073155502,0.024676776243955593,512.0,18354.0,6153.13344598263,1006.7020022868845,12.569089231349492,40.00956088755557,623.8886381408739
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,9,0.9,25644,Confidence,20631.0,7719.0,1266.0,15.791713346703006,49.883422301753654,784.9500000000122,0.8045156761815629,0.30100608329433787,0.04936827328029948,0.061363966846008436,0.16401088223863194,0.000615805387096514,0.001945227823340885,0.030609499298081898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,9,0.9,25644,Random,20631.0,6908.431640625,1128.8046875,13.834435208210543,45.14076041336969,701.0522460937487,0.8045156761815627,0.26939758386464674,0.044018276692403685,0.05471400744025981,0.16339455548762113,0.0005394803933945775,0.0017602854630077093,0.027337866405153167,0.8045156761815629,0.8045156761815629,512.0,0.2670800187178287,0.2715644985181719,512.0,0.04304223210107628,0.04488379347995632,512.0,0.05350079976734041,0.05578983083708982,512.0,0.16026171083743296,0.1660372541758059,512.0,0.00037032732918842293,0.000711043002075588,512.0,0.0016398729530443471,0.0018600298707339843,512.0,0.02706520043674925,0.02760816370301038,512.0,20631.0,6909.292877431721,1129.1671339425438,14.036131818314665,45.018322001833184,701.1298327401803
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,10,1.0,25644,Confidence,25644.0,10156.0,1696.0,26.83634441326924,55.83605624117432,1341.7500000000093,1.0,0.39603805958508814,0.06613632818593043,0.06613632818593043,0.16699487987396613,0.0010464960385770255,0.0021773536203858338,0.052322180627047625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,All,19215,69,2026091206,512,10,1.0,25644,Random,25644.0,10156.0,1696.0,26.83634441326948,55.83605624117366,1341.7499999999995,1.0,0.3960380595850881,0.06613632818593042,0.06613632818593042,0.16699487987396613,0.0010464960385770249,0.002177353620385833,0.05232218062704713,1.0,1.0,512.0,0.39603805958508814,0.39603805958508814,512.0,0.06613632818593043,0.06613632818593043,512.0,0.06613632818593043,0.06613632818593043,512.0,0.16699487987396613,0.16699487987396613,512.0,0.001046496038577024,0.001046496038577026,512.0,0.0021773536203858325,0.0021773536203858338,512.0,0.05232218062704711,0.05232218062704715,512.0,25644.0,10156.0,1696.0,26.83634441326924,55.83605624117432,1341.7500000000093
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,0,0.0,25644,Confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,0,0.0,25644,Random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,,,0.0,,,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,1,0.1,25644,Confidence,704.0,704.0,131.0,12.709066091199862,10.552321755716738,169.60000000000025,0.027452815473405084,0.027452815473405084,0.00510840742473873,0.18607954545454544,0.18607954545454544,0.000495596088410539,0.00041149281530637727,0.006613632818593053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,1,0.1,25644,Random,704.0,704.0,111.25,1.9219453618830462,4.4966960657780195,72.06689453125006,0.027452815473405077,0.027452815473405077,0.004338246763375448,0.15802556818181818,0.15802556818181818,7.494717524111082e-05,0.0001753508058718617,0.002810282893903059,0.027452815473405084,0.027452815473405084,512.0,0.027452815473405084,0.027452815473405084,512.0,0.0036655747933239742,0.005030416471689284,512.0,0.13352272727272727,0.18323863636363635,512.0,0.13352272727272727,0.18323863636363635,512.0,-8.02024337446921e-05,0.00022544275848667566,512.0,7.980285217093739e-05,0.00027801891367601223,512.0,0.002677039463422245,0.0029664833879270024,512.0,704.0,704.0,111.82777519392562,1.8449283358570054,4.537719304003538,71.94319715346019
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,2,0.2,25644,Confidence,1481.0,1481.0,283.0,12.801313715432107,21.219540391254753,295.6000000000011,0.05775230073311496,0.05775230073311496,0.011035719856496646,0.19108710330857528,0.19108710330857528,0.000499193328475749,0.0008274660891925891,0.0115270628607082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,2,0.2,25644,Random,1481.0,1481.0,238.23828125,3.155557554581136,9.717432054418854,151.39648437499997,0.05775230073311497,0.05775230073311497,0.009290215303774763,0.16086312035786632,0.16086312035786632,0.0001230524705420815,0.00037893589355868245,0.005903778052370933,0.05775230073311496,0.05775230073311496,512.0,0.05775230073311496,0.05775230073311496,512.0,0.008306036499766026,0.010411792232101076,512.0,0.14382174206617152,0.18028359216745443,512.0,0.14382174206617152,0.18028359216745443,512.0,-0.00010122424126092564,0.0003309033863109185,512.0,0.00024246082463815074,0.0005338246354777897,512.0,0.005703722118234293,0.006096942754640469,512.0,1481.0,1481.0,238.2659058027975,3.194391071712936,9.716197897254935,151.17187275145565
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,3,0.3,25644,Confidence,2232.0,2232.0,408.0,15.509369714649514,26.84056398290832,397.65000000000293,0.08703790360318203,0.08703790360318203,0.015910154422087038,0.1827956989247312,0.1827956989247312,0.000604795262620867,0.0010466605827058307,0.015506551240056269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,3,0.3,25644,Random,2232.0,2232.0,359.146484375,4.715036767726228,14.549316065889824,227.83603515624998,0.08703790360318206,0.08703790360318206,0.014005088300382156,0.16090792310707885,0.16090792310707885,0.00018386510558907455,0.000567357513098184,0.008884574760421537,0.08703790360318203,0.08703790360318203,512.0,0.08703790360318203,0.08703790360318203,512.0,0.012859733270940572,0.015130244891592575,512.0,0.1477486559139785,0.17383512544802868,512.0,0.1477486559139785,0.17383512544802868,512.0,-6.161362443950501e-05,0.0004222818205439828,512.0,0.0004213935108013755,0.0007397571251701043,512.0,0.008655046014662297,0.009097449695835277,512.0,2232.0,2232.0,359.1003791620764,4.958094508661589,14.437703301560175,227.68448071831654
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,4,0.4,25644,Confidence,2991.0,2991.0,525.0,14.582459761732705,31.134260115205777,474.9500000000004,0.1166354702854469,0.1166354702854469,0.020472625175479646,0.17552657973921765,0.17552657973921765,0.0005686499673113674,0.0012140953094371305,0.018520901575417265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,4,0.4,25644,Random,2991.0,2991.0,481.951171875,6.153261160443314,19.652422779174948,305.24189453124933,0.11663547028544687,0.11663547028544687,0.018793915608914365,0.161133792001003,0.161133792001003,0.0002399493511325578,0.0007663555911392504,0.011903053132555349,0.1166354702854469,0.1166354702854469,512.0,0.1166354702854469,0.1166354702854469,512.0,0.01754796443612541,0.019974457962876304,512.0,0.15045135406218657,0.17125543296556334,512.0,0.15045135406218657,0.17125543296556334,512.0,-2.774352803426115e-05,0.0005015122129717388,512.0,0.000582243531786845,0.0009399732430049012,512.0,0.01164751013882387,0.012140607939478996,512.0,2991.0,2991.0,481.9021461345847,6.365707143167164,19.54633685470552,305.05999426097605
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,5,0.5,25644,Confidence,3862.0,3862.0,712.0,15.594475242625993,36.155192392893085,560.7999999999978,0.15060053033848073,0.15060053033848073,0.02776477928560287,0.184360435007768,0.184360435007768,0.000608113993239198,0.0014098889562039107,0.021868663235064645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,5,0.5,25644,Random,3862.0,3862.0,633.310546875,7.330424466875433,25.317507682252028,390.4685546874993,0.1506005303384807,0.1506005303384807,0.02469624656352363,0.16398512347876748,0.16398512347876748,0.0002858533952142971,0.0009872682764877577,0.015226507357958925,0.15060053033848073,0.15060053033848073,512.0,0.15060053033848073,0.15060053033848073,512.0,0.02346650288566526,0.025892996412416158,512.0,0.15581952356292075,0.1719316416364578,512.0,0.15581952356292075,0.1719316416364578,512.0,2.5016340684514497e-05,0.0005708242982281899,512.0,0.0007949497738019967,0.0011473246373484166,512.0,0.014962320620807936,0.015476232257058131,512.0,3862.0,3862.0,633.4509052081494,7.569435678853239,25.26361579012967,390.48586753395944
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,6,0.6,25644,Confidence,4607.0,4607.0,818.0,20.016768103708863,37.083471131264034,623.3499999999965,0.17965216034939946,0.17965216034939946,0.03189829979722352,0.17755589320599088,0.17755589320599088,0.0007805634106890058,0.0014460876279544547,0.02430783029168603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,6,0.6,25644,Random,4607.0,4607.0,753.21875,8.975609353960047,30.07304654405363,466.49628906249865,0.17965216034939946,0.17965216034939946,0.029372124083606302,0.16349441067940093,0.16349441067940093,0.00035000816385743425,0.001172712780535549,0.01819124508900709,0.17965216034939946,0.17965216034939946,512.0,0.17965216034939946,0.17965216034939946,512.0,0.028115738574325377,0.030581227577600997,512.0,0.15650097677447364,0.17022465812893423,512.0,0.15650097677447364,0.17022465812893423,512.0,8.856471967998444e-05,0.0006364555325860178,512.0,0.0009914564466738075,0.0013537400187503476,512.0,0.017950885197317027,0.018447248869131093,512.0,4607.0,4607.0,753.01323362214,9.326964023635416,29.95672423226821,466.4604916748489
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,7,0.7,25644,Confidence,5352.0,5352.0,931.0,18.391393997253893,41.06592134706121,662.1499999999999,0.2087037903603182,0.2087037903603182,0.036304788644517236,0.17395366218236175,0.17395366218236175,0.0007171811728768481,0.001601385171855452,0.025820854780845417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,7,0.7,25644,Random,5352.0,5352.0,873.73046875,10.58978082169441,35.037753436482525,542.525585937497,0.20870379036031828,0.20870379036031828,0.03407153598307596,0.16325307712070253,0.16325307712070253,0.000412953549434348,0.0013663138916113916,0.02115604375048733,0.2087037903603182,0.2087037903603182,512.0,0.2087037903603182,0.2087037903603182,512.0,0.032912182186866326,0.03529090625487444,512.0,0.1576980568011958,0.16909566517189836,512.0,0.1576980568011958,0.16909566517189836,512.0,0.0001544348773324004,0.0006674449880143227,512.0,0.0011951064431262144,0.0015287460820040556,512.0,0.020902647792855916,0.02140895531118379,512.0,5352.0,5352.0,873.2462907055642,10.745171985485706,35.01420793329186,542.4991677384301
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,8,0.8,25644,Confidence,6117.0,6117.0,1048.0,17.314810513822845,44.2381060482847,701.400000000003,0.2385353299017314,0.2385353299017314,0.04086725939790984,0.17132581330717672,0.17132581330717672,0.0006751992869218081,0.0017250860259040983,0.027351427234440923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,8,0.8,25644,Random,6117.0,6117.0,996.62890625,12.47669720321332,39.738764544178544,620.3471679687481,0.2385353299017314,0.2385353299017314,0.03886401911753237,0.16292772703122446,0.16292772703122446,0.00048653475289398376,0.0015496320599040145,0.024190733425703756,0.2385353299017314,0.2385353299017314,512.0,0.2385353299017314,0.2385353299017314,512.0,0.037877281235376696,0.0398621509904851,512.0,0.15879107405590975,0.1671121464770312,512.0,0.15879107405590975,0.1671121464770312,512.0,0.0002554774416885693,0.0007047428624942166,512.0,0.0013942564007287585,0.0016867097937042297,512.0,0.02397895219154566,0.02439015949149887,512.0,6117.0,6117.0,996.6494739539271,12.498280095089644,39.78686318971878,620.3486131843694
mkgw_mhyper_adamf,W-A,test,Active,5585,61,2026091207,512,9,0.9,25644,Confidence,6880.0,6880.0,1147.0,17.283090457964633,46.38736621830303,740.2000000000069,0.26828887849009514,0.26828887849009514,0.04472781157385743,0.16671511627906976,0.16671511627906976,0.0006739623482282262,0.0018088974504095706,0.02886445172360033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
