pair,label,split,method,convention,changed_rows,endpoint_rows,seed,direction,n,mrr,global_mrr,delta_mrr,harm_rate,benefit_rate,rank_change_rate,conditional_loss,mean_loss,mean_gain,action_rate,mean_abs_alpha_deviation
db15k_mhyper_adamf,D-A,dev,Global,raw_endpoint,0,7922,3,head,7922,0.24201739790637478,0.24201739790637478,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,raw_endpoint,1,7922,3,tail,7922,0.521171279411065,0.521171279411065,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,0,7922,1,head,7922,0.2449198432926271,0.2449198432926271,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,0,7922,1,tail,7922,0.5233389126052985,0.5233389126052985,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,0,7922,2,head,7922,0.24360565349243948,0.24360565349243948,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,0,7922,2,tail,7922,0.52046899143685,0.52046899143685,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,0,7922,3,head,7922,0.24201739790637478,0.24201739790637478,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,1,7922,3,tail,7922,0.5211712962823227,0.5211712962823227,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,0,7877,1,head,7922,0.2448792535249109,0.2449198432926271,-4.058976771614253e-05,0.0013885382479171926,0.0036606917445089625,0.005049229992426155,0.2060154849791706,0.00028606038055678827,0.0002454706128406457,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,0,7912,1,tail,7922,0.5233350035400585,0.5233389126052985,-3.90906524004072e-06,0.00025246149962130775,0.0008836152486745772,0.0011360767482958849,0.26666666666666666,6.732306656568206e-05,6.341400132564137e-05,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,0,7866,2,head,7922,0.24403385503956454,0.24360565349243948,0.00042820154712508186,0.0018934612471598082,0.004418076243372886,0.006311537490532693,0.05335410358780797,0.00010102392752046447,0.0005292254746455463,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,0,7911,2,tail,7922,0.5204966790541147,0.52046899143685,2.76876172646008e-05,0.0005049229992426155,0.0007573844988639232,0.0012623074981065387,0.13214110582244082,6.672108347510266e-05,9.440870073970345e-05,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,0,7889,3,head,7922,0.24212000419406035,0.24201739790637478,0.0001026062876855658,0.001009845998485231,0.0022721534965917697,0.003281999495077001,0.11705750594782333,0.00011821005397407051,0.0002208163416596363,,
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,1,7914,3,tail,7922,0.5211824159741405,0.521171279411065,1.1136563075501318e-05,0.00012623074981065388,0.0003786922494319616,0.0005049229992426155,0.08333333333333331,1.051922915088782e-05,2.165579222638914e-05,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,0,7877,1,head,7922,0.2448792535249109,0.2449198432926271,-4.058976771614253e-05,0.0013885382479171926,0.0036606917445089625,0.005049229992426155,0.2060154849791706,0.00028606038055678827,0.0002454706128406457,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,0,7912,1,tail,7922,0.5233350035400585,0.5233389126052985,-3.90906524004072e-06,0.00025246149962130775,0.0008836152486745772,0.0011360767482958849,0.26666666666666666,6.732306656568206e-05,6.341400132564137e-05,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,0,7866,2,head,7922,0.24403385503956454,0.24360565349243948,0.00042820154712508186,0.0018934612471598082,0.004418076243372886,0.006311537490532693,0.05335410358780797,0.00010102392752046447,0.0005292254746455463,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,0,7911,2,tail,7922,0.5204966790541147,0.52046899143685,2.76876172646008e-05,0.0005049229992426155,0.0007573844988639232,0.0012623074981065387,0.13214110582244082,6.672108347510266e-05,9.440870073970345e-05,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,0,7889,3,head,7922,0.24212000419406035,0.24201739790637478,0.0001026062876855658,0.001009845998485231,0.0022721534965917697,0.003281999495077001,0.11705750594782333,0.00011821005397407051,0.0002208163416596363,,
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,1,7914,3,tail,7922,0.5211824328453981,0.5211712962823227,1.1136563075501318e-05,0.00012623074981065388,0.0003786922494319616,0.0005049229992426155,0.08333333333333331,1.051922915088782e-05,2.165579222638914e-05,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,1,head,7922,0.2178929645121533,0.2449198432926271,-0.02702687878047379,0.40431709164352436,0.42464024236303965,0.828957334006564,0.11067072452713073,0.04474606547089116,0.01771918669041737,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,1,tail,7922,0.47474416980129525,0.5233389126052985,-0.04859474280400328,0.29575864680636205,0.2912143398131785,0.5869729866195406,0.24259661460189946,0.07175004645446233,0.02315530365045904,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,2,head,7922,0.21553422966399385,0.24360565349243948,-0.028071423828445623,0.4029285533956072,0.4342337793486493,0.8371623327442566,0.11849065862439752,0.047743269670421216,0.019671845841975597,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,2,tail,7922,0.46997434692008927,0.52046899143685,-0.05049464451676085,0.2942438778086342,0.3044685685432971,0.5987124463519313,0.2565918699609972,0.07550058683149262,0.025005942314731765,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,3,head,7922,0.2202977184779894,0.24201739790637478,-0.021719679428385392,0.3846250946730624,0.4368846250946731,0.8215097197677355,0.10710105989833613,0.041193755302982846,0.01947407587459746,,
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,3,tail,7922,0.4812713025431063,0.521171279411065,-0.039899976867958625,0.26786165109820753,0.3082554910376168,0.5761171421358243,0.23971318460037447,0.06420996941706572,0.024309992549107096,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,1,head,7922,0.2178929645121533,0.2449198432926271,-0.02702687878047379,0.40431709164352436,0.42464024236303965,0.828957334006564,0.11067072452713073,0.04474606547089116,0.01771918669041737,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,1,tail,7922,0.47474416980129525,0.5233389126052985,-0.04859474280400328,0.29575864680636205,0.2912143398131785,0.5869729866195406,0.24259661460189946,0.07175004645446233,0.02315530365045904,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,2,head,7922,0.21553422966399385,0.24360565349243948,-0.028071423828445623,0.4029285533956072,0.4342337793486493,0.8371623327442566,0.11849065862439752,0.047743269670421216,0.019671845841975597,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,2,tail,7922,0.46997434692008927,0.52046899143685,-0.05049464451676085,0.2942438778086342,0.3044685685432971,0.5987124463519313,0.2565918699609972,0.07550058683149262,0.025005942314731765,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,3,head,7922,0.2202977184779894,0.24201739790637478,-0.021719679428385392,0.3846250946730624,0.4368846250946731,0.8215097197677355,0.10710105989833613,0.041193755302982846,0.01947407587459746,,
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,3,tail,7922,0.4812713025431063,0.5211712962823227,-0.03989999373921628,0.26786165109820753,0.3082554910376168,0.5761171421358243,0.23971318460037447,0.06420996941706572,0.024309975677849437,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,0,6593,1,head,7922,0.24595357386309039,0.2449198432926271,0.001033730570463303,0.03988891694016662,0.08369098712446352,0.12357990406463014,0.05299983167357127,0.0021141058834698964,0.0031478364539331994,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,0,6593,1,tail,7922,0.5245316429752338,0.5233389126052985,0.001192730369935327,0.034334763948497854,0.0522595304216107,0.08659429437010856,0.0838118263331042,0.0028776592732396283,0.004070389643174956,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,0,6593,2,head,7922,0.24493075180853835,0.24360565349243948,0.0013250983160988776,0.04026760918959859,0.08507952537238071,0.1253471345619793,0.05062063924457598,0.002038372118028242,0.00336347043412712,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,0,6593,2,tail,7922,0.5217176722664153,0.52046899143685,0.0012486808295652308,0.031683918202474126,0.059202221661196666,0.09088613986367079,0.09852677514728725,0.0031217142845202093,0.004370395114085439,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,0,6593,3,head,7922,0.2431629450013707,0.24201739790637478,0.0011455470949959324,0.03685937894471093,0.08848775561726836,0.1253471345619793,0.06089609887721141,0.0022445923847697214,0.0033901394797656538,,
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,1,6593,3,tail,7922,0.5228165598162012,0.521171279411065,0.0016452804051363243,0.030169149204746275,0.05983337541024994,0.09000252461499621,0.0976314311303576,0.002945457212844669,0.004590737617980993,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,0,6593,1,head,7922,0.24595357386309039,0.2449198432926271,0.001033730570463303,0.03988891694016662,0.08369098712446352,0.12357990406463014,0.05299983167357127,0.0021141058834698964,0.0031478364539331994,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,0,6593,1,tail,7922,0.5245316429752338,0.5233389126052985,0.001192730369935327,0.034334763948497854,0.0522595304216107,0.08659429437010856,0.0838118263331042,0.0028776592732396283,0.004070389643174956,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,0,6593,2,head,7922,0.24493075180853835,0.24360565349243948,0.0013250983160988776,0.04026760918959859,0.08507952537238071,0.1253471345619793,0.05062063924457598,0.002038372118028242,0.00336347043412712,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,0,6593,2,tail,7922,0.5217176722664153,0.52046899143685,0.0012486808295652308,0.031683918202474126,0.059202221661196666,0.09088613986367079,0.09852677514728725,0.0031217142845202093,0.004370395114085439,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,0,6593,3,head,7922,0.2431629450013707,0.24201739790637478,0.0011455470949959324,0.03685937894471093,0.08848775561726836,0.1253471345619793,0.06089609887721141,0.0022445923847697214,0.0033901394797656538,,
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,1,6593,3,tail,7922,0.522816576687459,0.5211712962823227,0.0016452804051363243,0.030169149204746275,0.05983337541024994,0.09000252461499621,0.0976314311303576,0.002945457212844669,0.004590737617980993,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,1,head,7922,0.21836473854048102,0.2449198432926271,-0.02655510475214606,0.4009088613986367,0.42464024236303965,0.8255491037616763,0.10723418396378052,0.0429911345959312,0.016436029843785133,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,1,tail,7922,0.47314237480670424,0.5233389126052985,-0.050196537798594315,0.3035849532946226,0.29411764705882354,0.5977026003534461,0.24683195485969833,0.0749344674877019,0.02473792968910759,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,2,head,7922,0.21864028422023593,0.24360565349243948,-0.024965369272203553,0.39472355465791464,0.4337288563494067,0.8284524110073214,0.11154644719448598,0.04403001014606888,0.019064640873865328,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,2,tail,7922,0.4690428059615661,0.52046899143685,-0.05142618547528395,0.2980308003029538,0.3040898762938652,0.602120676596819,0.25906298392892113,0.07720874842920762,0.025782562953923668,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,3,head,7922,0.2219075548002656,0.24201739790637478,-0.020109843106109207,0.38197424892703863,0.43499116384751324,0.8169654127745519,0.1019244457785702,0.03893251362357402,0.018822670517464814,,
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,3,tail,7922,0.478219285232333,0.521171279411065,-0.04295199417873195,0.27631911133552134,0.30977026003534464,0.5860893713708659,0.2471427816126579,0.06829027378819846,0.025338279609466496,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,1,head,7922,0.21836473854048102,0.2449198432926271,-0.02655510475214606,0.4009088613986367,0.42464024236303965,0.8255491037616763,0.10723418396378052,0.0429911345959312,0.016436029843785133,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,1,tail,7922,0.47314237480670424,0.5233389126052985,-0.050196537798594315,0.3035849532946226,0.29411764705882354,0.5977026003534461,0.24683195485969833,0.0749344674877019,0.02473792968910759,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,2,head,7922,0.21864028422023593,0.24360565349243948,-0.024965369272203553,0.39472355465791464,0.4337288563494067,0.8284524110073214,0.11154644719448598,0.04403001014606888,0.019064640873865328,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,2,tail,7922,0.4690428059615661,0.52046899143685,-0.05142618547528395,0.2980308003029538,0.3040898762938652,0.602120676596819,0.25906298392892113,0.07720874842920762,0.025782562953923668,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,3,head,7922,0.2219075548002656,0.24201739790637478,-0.020109843106109207,0.38197424892703863,0.43499116384751324,0.8169654127745519,0.1019244457785702,0.03893251362357402,0.018822670517464814,,
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,3,tail,7922,0.478219285232333,0.5211712962823227,-0.04295201104998962,0.27631911133552134,0.30977026003534464,0.5860893713708659,0.2471427816126579,0.06829027378819846,0.025338262738208835,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,1,head,7922,0.21179149128560595,0.2449198432926271,-0.033128352007021175,0.47525877303711184,0.36543802070184295,0.8406967937389548,0.11024447715096887,0.05239465494488738,0.019266302937866204,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,1,tail,7922,0.45962160408790054,0.5233389126052985,-0.06371730851739801,0.37086594294370107,0.28098964907851554,0.6518555920222167,0.2598433778082673,0.09636705932853942,0.03264975081114141,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,2,head,7922,0.210402490554741,0.24360565349243948,-0.033203162937698504,0.47058823529411764,0.37970209543044686,0.8502903307245645,0.11645679605572719,0.05480319814387161,0.02160003520617311,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,2,tail,7922,0.45424382753683523,0.52046899143685,-0.06622516390001489,0.3702347891946478,0.28805857106791216,0.6582933602625599,0.2701619792144289,0.1000233634228629,0.03379819952284801,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,3,head,7922,0.21730284649814102,0.24201739790637478,-0.024714551408233768,0.45607169906589246,0.3770512496844231,0.8331229487503156,0.10200018031673862,0.04651939554208238,0.02180484413384861,,
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,3,tail,7922,0.46580092240281157,0.521171279411065,-0.05537035700825342,0.3500378692249432,0.2904569553143146,0.6404948245392578,0.2590921688036471,0.09069207070089795,0.035321713692644516,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,1,head,7922,0.21179149128560595,0.2449198432926271,-0.033128352007021175,0.47525877303711184,0.36543802070184295,0.8406967937389548,0.11024447715096887,0.05239465494488738,0.019266302937866204,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,1,tail,7922,0.45962160408790054,0.5233389126052985,-0.06371730851739801,0.37086594294370107,0.28098964907851554,0.6518555920222167,0.2598433778082673,0.09636705932853942,0.03264975081114141,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,2,head,7922,0.210402490554741,0.24360565349243948,-0.033203162937698504,0.47058823529411764,0.37970209543044686,0.8502903307245645,0.11645679605572719,0.05480319814387161,0.02160003520617311,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,2,tail,7922,0.45424382753683523,0.52046899143685,-0.06622516390001489,0.3702347891946478,0.28805857106791216,0.6582933602625599,0.2701619792144289,0.1000233634228629,0.03379819952284801,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,3,head,7922,0.21730284649814102,0.24201739790637478,-0.024714551408233768,0.45607169906589246,0.3770512496844231,0.8331229487503156,0.10200018031673862,0.04651939554208238,0.02180484413384861,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,3,tail,7922,0.46580092240281157,0.5211712962823227,-0.05537037387951108,0.3500378692249432,0.2904569553143146,0.6404948245392578,0.2590922170020255,0.0906920875721556,0.035321713692644516,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,2,9902,1,head,9902,0.23653299600129352,0.23653299600129352,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,0,9902,1,tail,9902,0.514213806538398,0.514213806538398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,0,9902,2,head,9902,0.23890143635456398,0.23890143635456398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,0,9902,2,tail,9902,0.5107206481914867,0.5107206481914867,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,0,9902,3,head,9902,0.23624346188841874,0.23624346188841874,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,0,9902,3,tail,9902,0.5107876037525095,0.5107876037525095,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,2,9902,1,head,9902,0.23658350466609918,0.23658350466609918,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,0,9902,1,tail,9902,0.514213806538398,0.514213806538398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,0,9902,2,head,9902,0.23890143635456398,0.23890143635456398,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,0,9902,2,tail,9902,0.5107206481914867,0.5107206481914867,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,0,9902,3,head,9902,0.23624346188841874,0.23624346188841874,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,0,9902,3,tail,9902,0.5107876037525095,0.5107876037525095,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,2,9832,1,head,9902,0.23682169109817247,0.23653299600129352,0.000288695096878944,0.0016158351848111492,0.004544536457281357,0.006160371642092506,0.01789771972539589,2.8919765260183224e-05,0.0003176148621391273,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,0,9890,1,tail,9902,0.5143112765589644,0.514213806538398,9.747002056649808e-05,0.0003029690971520905,0.0007069278933548778,0.0010098969905069683,0.005970401633855785,1.808847192644653e-06,9.927886775914272e-05,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,0,9808,2,head,9902,0.2394356367356123,0.23890143635456398,0.0005342003810482885,0.0013128660876590588,0.006463340739244597,0.007776206826903656,0.01120781807866365,1.4714364272129618e-05,0.0005489147453204182,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,0,9875,2,tail,9902,0.5108618897337908,0.5107206481914867,0.0001412415423039399,0.0005049484952534841,0.0017168248838618462,0.00222177337911533,0.10365343895556382,5.233964802846083e-05,0.00019358119033240076,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,0,9850,3,head,9902,0.23642910321809926,0.23624346188841874,0.00018564132968051247,0.0013128660876590588,0.003635629165825086,0.004948495253484145,0.14555391442148485,0.00019109279816999634,0.00037673412785050876,,
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,0,9890,3,tail,9902,0.5108096769179173,0.5107876037525095,2.2073165407811014e-05,0.000605938194304181,0.0005049484952534841,0.001110886689557665,0.001839176586456357,1.1144273398038923e-06,2.3187592747614904e-05,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,2,9832,1,head,9902,0.23687219976297813,0.23658350466609918,0.000288695096878944,0.0016158351848111492,0.004544536457281357,0.006160371642092506,0.01789771972539589,2.8919765260183224e-05,0.0003176148621391273,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,0,9890,1,tail,9902,0.5143112765589644,0.514213806538398,9.747002056649808e-05,0.0003029690971520905,0.0007069278933548778,0.0010098969905069683,0.005970401633855785,1.808847192644653e-06,9.927886775914272e-05,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,0,9808,2,head,9902,0.2394356367356123,0.23890143635456398,0.0005342003810482885,0.0013128660876590588,0.006463340739244597,0.007776206826903656,0.01120781807866365,1.4714364272129618e-05,0.0005489147453204182,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,0,9875,2,tail,9902,0.5108618897337908,0.5107206481914867,0.0001412415423039399,0.0005049484952534841,0.0017168248838618462,0.00222177337911533,0.10365343895556382,5.233964802846083e-05,0.00019358119033240076,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,0,9850,3,head,9902,0.23642910321809926,0.23624346188841874,0.00018564132968051247,0.0013128660876590588,0.003635629165825086,0.004948495253484145,0.14555391442148485,0.00019109279816999634,0.00037673412785050876,,
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,0,9890,3,tail,9902,0.5108096769179173,0.5107876037525095,2.2073165407811014e-05,0.000605938194304181,0.0005049484952534841,0.001110886689557665,0.001839176586456357,1.1144273398038923e-06,2.3187592747614904e-05,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,1,head,9902,0.21398907296936998,0.23653299600129352,-0.02254392303192357,0.4078973944657645,0.42163199353665926,0.8295293880024237,0.10021391370482542,0.04087699428941526,0.01833307125749169,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,1,tail,9902,0.464789048176515,0.514213806538398,-0.04942475836188291,0.2926681478489194,0.29832357099575846,0.5909917188446778,0.24776157497771548,0.07251192125685917,0.02308716289497625,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,2,head,9902,0.20799825861434784,0.23890143635456398,-0.030903177740216156,0.40991718844677844,0.4326398707331852,0.8425570591799636,0.11858046729713857,0.0486081717591482,0.01770499401893204,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,2,tail,9902,0.4604287535317772,0.5107206481914867,-0.05029189465970963,0.2984245606948091,0.30710967481316903,0.6055342355079781,0.2509708609554608,0.0748958689278314,0.02460397426812178,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,3,head,9902,0.21589444978044464,0.23624346188841874,-0.020349012107974088,0.38840638254898,0.4369824277923652,0.8253888103413451,0.10130570648273007,0.039347782986525935,0.018998770878551847,,
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,3,tail,9902,0.4694613406785416,0.5107876037525095,-0.04132626307396795,0.2757018784084023,0.3099373863865886,0.585639264794991,0.2398371395086528,0.06612354987463362,0.024797286800665674,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,1,head,9902,0.21398907296936998,0.23658350466609918,-0.022594431696729225,0.4078973944657645,0.42153100383760855,0.829428398303373,0.10021391370482542,0.04087699428941526,0.018282562592686038,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,1,tail,9902,0.464789048176515,0.514213806538398,-0.04942475836188291,0.2926681478489194,0.29832357099575846,0.5909917188446778,0.24776157497771548,0.07251192125685917,0.02308716289497625,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,2,head,9902,0.20799825861434784,0.23890143635456398,-0.030903177740216156,0.40991718844677844,0.4326398707331852,0.8425570591799636,0.11858046729713857,0.0486081717591482,0.01770499401893204,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,2,tail,9902,0.4604287535317772,0.5107206481914867,-0.05029189465970963,0.2984245606948091,0.30710967481316903,0.6055342355079781,0.2509708609554608,0.0748958689278314,0.02460397426812178,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,3,head,9902,0.21589444978044464,0.23624346188841874,-0.020349012107974088,0.38840638254898,0.4369824277923652,0.8253888103413451,0.10130570648273007,0.039347782986525935,0.018998770878551847,,
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,3,tail,9902,0.4694613406785416,0.5107876037525095,-0.04132626307396795,0.2757018784084023,0.3099373863865886,0.585639264794991,0.2398371395086528,0.06612354987463362,0.024797286800665674,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,2,8200,1,head,9902,0.23539899548089074,0.23653299600129352,-0.0011340005204027775,0.0414057766107857,0.08513431629973743,0.12654009291052312,0.06809408604696301,0.0028194885153761703,0.0016854879949733928,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,0,8200,1,tail,9902,0.5122967102759377,0.514213806538398,-0.0019170962624602192,0.03696222985255504,0.05514037568168047,0.09210260553423551,0.1320300244362777,0.004880124110652155,0.0029630278481919364,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,0,8200,2,head,9902,0.236959374734586,0.23890143635456398,-0.0019420616199779992,0.044637446980407995,0.08563926479499091,0.1302767117753989,0.07708538403948137,0.0034408947430267386,0.0014988331230487396,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,0,8200,2,tail,9902,0.5093455482328457,0.5107206481914867,-0.0013750999586410043,0.03726519894970713,0.05695819026459301,0.09422338921430014,0.13073390707760585,0.004871825056719507,0.003496725098078503,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,0,8200,3,head,9902,0.23513751717279713,0.23624346188841874,-0.001105944715621614,0.041607756008887095,0.08856796606746112,0.1301757220763482,0.07055591908781109,0.0029356734663884233,0.0018297287507668095,,
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,0,8200,3,tail,9902,0.5099347086209959,0.5107876037525095,-0.0008528951315135982,0.03766915774590992,0.055342355079781864,0.09301151282569178,0.11562136359836436,0.004355359384183993,0.0035024642526703957,,
db15k_mhyper_adamf,D-A,test,Relation,normalized_endpoint,2,8200,1,head,9902,0.2354495041456964,0.23658350466609918,-0.0011340005204027775,0.0414057766107857,0.08513431629973743,0.12654009291052312,0.06809408604696301,0.0028194885153761703,0.0016854879949733928,,
db15k_mhyper_adamf,D-A,test,Relation,normalized_endpoint,0,8200,1,tail,9902,0.5122967102759377,0.514213806538398,-0.0019170962624602192,0.03696222985255504,0.05514037568168047,0.09210260553423551,0.1320300244362777,0.004880124110652155,0.0029630278481919364,,
db15k_mhyper_adamf,D-A,test,Relation,normalized_endpoint,0,8200,2,head,9902,0.236959374734586,0.23890143635456398,-0.0019420616199779992,0.044637446980407995,0.08563926479499091,0.1302767117753989,0.07708538403948137,0.0034408947430267386,0.0014988331230487396,,
