pair,label,split,method,seed,direction,n,mrr,utility,harm_rate,mean_loss,action_rate,mean_movement,full_minus_method
db15k_mhyper_native,D-N,test,Random-shape,1,tail,9902,0.5142275573825615,1.3750844163590366e-05,0.0004321924755072832,2.189333362105534e-07,0.005049484952534842,0.0005352454049686931,2.0538047556344545e-06
db15k_mhyper_native,D-N,test,Random-shape,2,head,9902,0.23890407464412156,2.63828955756199e-06,0.007919953618127477,0.0002702289183841297,0.042516663300343364,0.0043021611795596845,-6.10302072776384e-05
db15k_mhyper_native,D-N,test,Random-shape,2,tail,9902,0.510794266753297,7.3618561810302e-05,9.567445173223909e-05,5.515961247669533e-10,0.003534639466774389,0.0003736618864875782,3.930311496721034e-06
db15k_mhyper_native,D-N,test,Random-shape,3,head,9902,0.23590353171978953,-0.0003399301686292158,0.05226794256857007,0.0023865950558490372,0.2853968895172692,0.028761866289638453,5.1884725856739555e-05
db15k_mhyper_native,D-N,test,Random-shape,3,tail,9902,0.5108137253148357,2.6121562326182983e-05,0.0019397608298413656,7.445106088569898e-05,0.011209856594627348,0.0011512825691779437,-4.376060281033123e-05
db15k_mhyper_native,D-N,test,No-gate,1,head,9902,0.23650590945953437,-2.7086541759145664e-05,0.09331448192284388,0.002259328247087965,0.5642294485962431,0.035543324580892766,-0.00018953010727560686
db15k_mhyper_native,D-N,test,No-gate,1,tail,9902,0.5143822493815404,0.00016844284314241812,0.01242173298323571,0.00040121142493967286,0.1084629367804484,0.005776610785699863,-0.00015263819422319327
db15k_mhyper_native,D-N,test,No-gate,2,head,9902,0.23878379478784031,-0.00011764156672366754,0.06816804685922036,0.0012882754579610586,0.46626944051706726,0.025838214502120798,5.924964900359117e-05
db15k_mhyper_native,D-N,test,No-gate,2,tail,9902,0.5105609016096956,-0.0001597465817910866,0.006867299535447385,0.0003011394716764825,0.04645526156332054,0.002524742476267422,0.0002372954550981096
db15k_mhyper_native,D-N,test,No-gate,3,head,9902,0.23587133807486688,-0.0003721238135518727,0.11623914360735205,0.0035440765282999265,0.6630983639668754,0.0485356493637649,8.407837077939639e-05
db15k_mhyper_native,D-N,test,No-gate,3,tail,9902,0.5104128658439374,-0.00037473790857211065,0.02252070288830539,0.0010381391209895049,0.18572005655423146,0.009957584326398716,0.00035709886808796244
db15k_mhyper_adamf,D-A,dev_oof,ADC,1,head,7922,0.24485710562940546,-6.273766322162564e-05,0.0015147689977278464,0.000287973744447068,0.00555415299166877,0.0012938651855592023,0.0
db15k_mhyper_adamf,D-A,dev_oof,ADC,1,tail,7922,0.5233086899471536,-3.0222658144921865e-05,0.0003786922494319616,6.455736315130942e-05,0.0013885382479171926,0.0003534460994698309,0.0
db15k_mhyper_adamf,D-A,dev_oof,ADC,2,head,7922,0.24388835876635873,0.00028270527391925014,0.002019691996970462,0.000169122338657951,0.007573844988639233,0.0018619035597071448,0.0
db15k_mhyper_adamf,D-A,dev_oof,ADC,2,tail,7922,0.520431226366533,-3.776507031696411e-05,0.0003786922494319616,6.522411624978401e-05,0.0015147689977278464,0.0003660691744508963,0.0
db15k_mhyper_adamf,D-A,dev_oof,ADC,3,head,7922,0.24206753835477293,5.014044839815902e-05,0.0012623074981065387,0.00016054568015586403,0.004796768492804847,0.0011550113607674832,0.0
db15k_mhyper_adamf,D-A,dev_oof,ADC,3,tail,7922,0.5211878190200169,1.653960895202683e-05,0.0,0.0,0.001009845998485231,0.0002461499621307751,0.0
db15k_mhyper_adamf,D-A,dev_oof,Random-I,1,head,7922,0.24487689551543895,-4.294777718812783e-05,0.0008680715928315197,7.105471586158027e-05,0.004799679229963338,0.0004531638471121209,-1.9789886033497856e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-I,1,tail,7922,0.52332670908766,-1.2203517638479638e-05,0.00027193349920317345,2.718160904800276e-05,0.002143012009622625,0.00016157157051530053,-1.801914050644221e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-I,2,head,7922,0.2435662241826929,-3.94293097465931e-05,0.0010899321062926726,8.247713477945006e-05,0.005878716687687449,0.0006447847093412853,0.0003221345836658433
db15k_mhyper_adamf,D-A,dev_oof,Random-I,2,tail,7922,0.5204433921455488,-2.5599291301192e-05,0.0004563330493273983,4.74634781585433e-05,0.0032098972986796307,0.0002540892295488909,-1.2165779015772115e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-I,3,head,7922,0.24200029521001176,-1.710269636302373e-05,0.0007091420345575725,4.4184931872453865e-05,0.004130977721764981,0.0003858776499389527,6.724314476118276e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-I,3,tail,7922,0.5211685597596508,-2.7196514140739258e-06,0.00022169926519322825,2.3359368853079215e-05,0.0016756367695250963,0.0001252516216911332,1.9259260366100756e-05
db15k_mhyper_adamf,D-A,dev_oof,Head-first,1,head,7922,0.24505582375523052,0.00013598046260343988,0.0012623074981065387,7.497602305360108e-05,0.006942691239585963,0.0007068921989396619,-0.00019871812582506553
db15k_mhyper_adamf,D-A,dev_oof,Head-first,1,tail,7922,0.5233389126052985,0.0,0.0,0.0,0.0,0.0,-3.0222658144921865e-05
db15k_mhyper_adamf,D-A,dev_oof,Head-first,2,head,7922,0.24334204442260587,-0.00026360906983360894,0.002145922746781116,0.0002868521985243993,0.009088613986367079,0.001072961373390558,0.0005463143437528592
db15k_mhyper_adamf,D-A,dev_oof,Head-first,2,tail,7922,0.52046899143685,0.0,0.0,0.0,0.0,0.0,-3.776507031696411e-05
db15k_mhyper_adamf,D-A,dev_oof,Head-first,3,head,7922,0.2419604516496988,-5.694625667597456e-05,0.001009845998485231,6.886041876487774e-05,0.005806614491290078,0.0005806614491290078,0.00010708670507413358
db15k_mhyper_adamf,D-A,dev_oof,Head-first,3,tail,7922,0.5211712794110649,0.0,0.0,0.0,0.0,0.0,1.653960895202683e-05
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,1,head,7922,0.2449198432926271,0.0,0.0,0.0,0.0,0.0,-6.273766322162564e-05
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,1,tail,7922,0.5232169782042452,-0.00012193440105334855,0.0008836152486745772,0.00019025606001689868,0.006942691239585963,0.000517546074223681,9.171174290842667e-05
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,2,head,7922,0.24360565349243948,0.0,0.0,0.0,0.0,0.0,0.00028270527391925014
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,2,tail,7922,0.5203846975624208,-8.429387442918345e-05,0.0016409997475385005,0.00012712343751395747,0.009088613986367079,0.0006753345114869986,4.652880411221935e-05
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,3,head,7922,0.24201739790637478,0.0,0.0,0.0,0.0,0.0,5.014044839815902e-05
db15k_mhyper_adamf,D-A,dev_oof,Tail-first,3,tail,7922,0.5212982454356606,0.00012696602459567763,0.0003786922494319616,6.331565919194231e-05,0.005806614491290078,0.0004039383993940925,-0.0001104264156436508
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,1,head,7922,0.2449119552619787,-7.888030648390797e-06,0.001009845998485231,1.1568899594904105e-05,0.005175460742236809,0.0004796768492804848,-5.484963257323484e-05
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,1,tail,7922,0.5233392356977675,3.230924689591697e-07,0.00012623074981065388,5.1522755024756426e-08,0.0017672304973491543,0.00013885382479171928,-3.0545750613881035e-05
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,2,head,7922,0.24367676100483437,7.110751239489467e-05,0.0016409997475385005,3.583143692812735e-05,0.006690229739964655,0.0007700075738449886,0.0002115977615243555
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,2,tail,7922,0.5204676979109274,-1.2935259225589716e-06,0.0003786922494319616,1.6659245927291898e-06,0.0023983842464024236,0.00020828073718757894,-3.647154439440515e-05
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,3,head,7922,0.24203424432990342,1.684642352865304e-05,0.0005049229992426155,6.504382694486232e-06,0.005049229992426155,0.00047336531178995215,3.3294024869505994e-05
db15k_mhyper_adamf,D-A,dev_oof,Low-A-gap,3,tail,7922,0.5211835626985558,1.228328749088614e-05,0.00012623074981065388,5.976504603312043e-09,0.0007573844988639232,8.204998737692504e-05,4.256321461140692e-06
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,1,head,7922,0.24499907415246341,7.92308598363278e-05,0.0007573844988639232,6.424225583272593e-05,0.0022721534965917697,0.0005554152991668771,-0.00014196852305795344
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,1,tail,7922,0.5232567139787677,-8.219862653075301e-05,0.001009845998485231,0.00018088918335850508,0.004670537742994194,0.0008899267861651099,5.197596838583116e-05
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,2,head,7922,0.24377145343153708,0.00016579993909760044,0.0006311537490532694,8.941540297726821e-05,0.003281999495077001,0.0008078767987881848,0.00011690533482164973
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,2,tail,7922,0.5205869457290402,0.00011795429219024624,0.0007573844988639232,7.671958351585896e-05,0.005806614491290078,0.0011550113607674828,-0.00015571936250721036
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,3,head,7922,0.24216690968671636,0.00014951178034159,0.0003786922494319616,3.454854729464721e-08,0.0018934612471598082,0.0004291845493562232,-9.937133194343096e-05
db15k_mhyper_adamf,D-A,dev_oof,Gap-agree,3,tail,7922,0.5211872975590627,1.6018147997781485e-05,0.0006311537490532694,0.00019991146555629717,0.00391315324413027,0.0007573844988639232,5.214609542453088e-07
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,1,head,7922,0.2447914236392806,-0.00012841965334647626,0.0015524742866323275,0.0003085361079137205,0.00555415299166877,0.0012938651855592023,6.568199012485064e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,1,tail,7922,0.5233098210436707,-2.9091561627789773e-05,0.0002821628525179322,6.364001367373304e-05,0.0013885382479171926,0.0003534460994698309,-1.1310965171320885e-06
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,2,head,7922,0.24384223367192986,0.00023658017949037966,0.0019187073971219388,0.0001276906306901727,0.007573844988639233,0.0018619035597071446,4.61250944288705e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,2,tail,7922,0.5204143425409788,-5.4648895871199405e-05,0.0004312230583593765,7.836244182646328e-05,0.0015147689977278464,0.0003660691744508963,1.6883825554235285e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,3,head,7922,0.24214181671998347,0.0001244188136086862,0.0013200601287388638,0.00010604243463245645,0.004796768492804847,0.0011550113607674832,-7.42783652105272e-05
db15k_mhyper_adamf,D-A,dev_oof,Random-shape,3,tail,7922,0.52118715068239,1.5871271325084905e-05,1.1475522710059443e-05,9.5629355917162e-07,0.001009845998485231,0.0002461499621307751,6.683376269419268e-07
db15k_mhyper_adamf,D-A,dev_oof,No-gate,1,head,7922,0.24105593782731818,-0.0038639054653089155,0.11449129007826306,0.007374246539598391,0.578389295632416,0.055232264579651615,0.00380116780208729
db15k_mhyper_adamf,D-A,dev_oof,No-gate,1,tail,7922,0.5219502413228361,-0.001388671282462432,0.0276445342085332,0.002911096898023906,0.21282504418076242,0.016024993688462514,0.0013584486243175102
db15k_mhyper_adamf,D-A,dev_oof,No-gate,2,head,7922,0.2399794090740463,-0.0036262444183931953,0.13014390305478415,0.007723747955669139,0.63127997980308,0.06652360515021459,0.003908949692312445
db15k_mhyper_adamf,D-A,dev_oof,No-gate,2,tail,7922,0.5186454961450567,-0.0018234952917932138,0.03610199444584701,0.003682829435749914,0.25637465286543804,0.020361019944458474,0.00178573022147625
db15k_mhyper_adamf,D-A,dev_oof,No-gate,3,head,7922,0.240134574221638,-0.0018828236847367615,0.10489775309265337,0.005255617729105652,0.5633678364049483,0.0519881343095178,0.0019329641331349207
db15k_mhyper_adamf,D-A,dev_oof,No-gate,3,tail,7922,0.5211582163242617,-1.3063086803121684e-05,0.02385761171421358,0.0021892273137883306,0.18139358747790962,0.013544559454683164,2.960269575514856e-05
db15k_mhyper_adamf,D-A,test,ADC,1,head,9902,0.23682169109817247,0.000288695096878944,0.0016158351848111492,2.8919765260183224e-05,0.007069278933548778,0.002176328014542517,0.0
db15k_mhyper_adamf,D-A,test,ADC,1,tail,9902,0.5143112765589645,9.747002056649808e-05,0.0003029690971520905,1.808847192644653e-06,0.001211876388608362,0.0003635629165825086,0.0
db15k_mhyper_adamf,D-A,test,ADC,2,head,9902,0.23943563673561227,0.0005342003810482885,0.0013128660876590588,1.4714364272129618e-05,0.009493031710765503,0.002928701272470208,0.0
db15k_mhyper_adamf,D-A,test,ADC,2,tail,9902,0.5108618897337907,0.0001412415423039399,0.0005049484952534841,5.233964802846083e-05,0.0027267218743688144,0.0008281155322157139,0.0
db15k_mhyper_adamf,D-A,test,ADC,3,head,9902,0.23642910321809926,0.00018564132968051247,0.0013128660876590588,0.00019109279816999634,0.005251464350636235,0.001661280549383963,0.0
db15k_mhyper_adamf,D-A,test,ADC,3,tail,9902,0.5108096769179173,2.2073165407811014e-05,0.000605938194304181,1.1144273398038923e-06,0.001211876388608362,0.0003635629165825086,0.0
db15k_mhyper_adamf,D-A,test,Random-I,1,head,9902,0.23649129220063597,-4.170380065753443e-05,0.0010205968515607314,8.879383341925288e-05,0.00496055971092987,0.0006155985251499592,0.00033039889753647855
db15k_mhyper_adamf,D-A,test,Random-I,1,tail,9902,0.5141925708605535,-2.1235677844542936e-05,0.0004488929034733337,4.958916346062805e-05,0.0033205956112272706,0.0002775218735713889,0.00011870569841104098
db15k_mhyper_adamf,D-A,test,Random-I,2,head,9902,0.23880712073529223,-9.431561927175942e-05,0.0015175948568211192,0.00015609399682061888,0.00689770824187741,0.000954513312048895,0.0006285160003200479
db15k_mhyper_adamf,D-A,test,Random-I,2,tail,9902,0.5106919528003577,-2.869539112894782e-05,0.0007914130848034395,8.474123118103695e-05,0.0053220453432569065,0.0004688820469299423,0.00016993693343288774
db15k_mhyper_adamf,D-A,test,Random-I,3,head,9902,0.2362206683853954,-2.2793503023336177e-05,0.0007587389624920185,6.420682380393397e-05,0.00409384241193738,0.00048879462222671,0.00020843483270384865
db15k_mhyper_adamf,D-A,test,Random-I,3,tail,9902,0.510780301483455,-7.302269054570948e-06,0.00032855749282572976,3.2582580514325684e-05,0.0023694983273072167,0.00019860869893977657,2.937543446238196e-05
db15k_mhyper_adamf,D-A,test,Head-first,1,head,9902,0.23645205019391455,-8.094580737896566e-05,0.002322763078166027,0.00014694077234897658,0.00828115532215714,0.0010098969905069683,0.0003696409042579097
db15k_mhyper_adamf,D-A,test,Head-first,1,tail,9902,0.514213806538398,0.0,0.0,0.0,0.0,0.0,9.747002056649808e-05
db15k_mhyper_adamf,D-A,test,Head-first,2,head,9902,0.2385887083717623,-0.00031272798280169864,0.0033326600686729956,0.00037449837345199965,0.012219753585134316,0.0016410826095738234,0.0008469283638499872
db15k_mhyper_adamf,D-A,test,Head-first,2,tail,9902,0.5107206481914867,0.0,0.0,0.0,0.0,0.0,0.0001412415423039399
db15k_mhyper_adamf,D-A,test,Head-first,3,head,9902,0.23622167850069167,-2.1783387727060762e-05,0.0009089072914562715,5.7790202561022704e-05,0.006463340739244597,0.0008281155322157139,0.00020742471740757326
db15k_mhyper_adamf,D-A,test,Head-first,3,tail,9902,0.5107876037525095,0.0,0.0,0.0,0.0,0.0,2.2073165407811014e-05
db15k_mhyper_adamf,D-A,test,Tail-first,1,head,9902,0.23653299600129352,0.0,0.0,0.0,0.0,0.0,0.000288695096878944
db15k_mhyper_adamf,D-A,test,Tail-first,1,tail,9902,0.5140650597911142,-0.00014874674728382228,0.0016158351848111492,0.00015507288252301348,0.00828115532215714,0.0006867299535447387,0.0002462167678503204
db15k_mhyper_adamf,D-A,test,Tail-first,2,head,9902,0.23890143635456398,0.0,0.0,0.0,0.0,0.0,0.0005342003810482885
db15k_mhyper_adamf,D-A,test,Tail-first,2,tail,9902,0.5105057280963476,-0.00021492009513898077,0.0021207836800646333,0.00039570963986516514,0.012219753585134316,0.0011462330842254092,0.00035616163744292073
db15k_mhyper_adamf,D-A,test,Tail-first,3,head,9902,0.23624346188841874,0.0,0.0,0.0,0.0,0.0,0.00018564132968051247
db15k_mhyper_adamf,D-A,test,Tail-first,3,tail,9902,0.5108113631550846,2.3759402575005447e-05,0.0008079175924055746,1.8174695419931207e-05,0.006463340739244597,0.0005907897394465765,-1.6862371671944342e-06
db15k_mhyper_adamf,D-A,test,Low-A-gap,1,head,9902,0.2364715588405852,-6.143716070831347e-05,0.0009089072914562715,7.52699822077397e-05,0.005049484952534842,0.0007119773783074127,0.0003501322575872575
db15k_mhyper_adamf,D-A,test,Low-A-gap,1,tail,9902,0.5142269631688098,1.315663041177402e-05,0.0008079175924055746,6.807021109299483e-05,0.0032316703696222983,0.0003080185821046254,8.431339015472404e-05
db15k_mhyper_adamf,D-A,test,Low-A-gap,2,head,9902,0.23880918216502325,-9.225418954073702e-05,0.001211876388608362,0.00018310106763226315,0.006261361341143203,0.0009291052312664107,0.0006264545705890254
db15k_mhyper_adamf,D-A,test,Low-A-gap,2,tail,9902,0.5107334230750855,1.2774883598849463e-05,0.0008079175924055746,0.00011166665390871625,0.005958392243991113,0.0005604928297313675,0.0001284666587050904
db15k_mhyper_adamf,D-A,test,Low-A-gap,3,head,9902,0.23620876410570227,-3.4697782716461906e-05,0.0007069278933548778,0.00010768106547421804,0.004241567360129267,0.0006008887093516462,0.0002203391123969744
db15k_mhyper_adamf,D-A,test,Low-A-gap,3,tail,9902,0.5107343644825056,-5.323927000383606e-05,0.0003029690971520905,5.3861316939911475e-05,0.00222177337911533,0.00014138557867097561,7.531243541164707e-05
db15k_mhyper_adamf,D-A,test,Gap-agree,1,head,9902,0.2366619094780408,0.00012891347674728383,0.0007069278933548778,1.885891542147044e-05,0.0034336497677236923,0.0010452433851747122,0.00015978162013166028
db15k_mhyper_adamf,D-A,test,Gap-agree,1,tail,9902,0.5143315252229262,0.0001177186845282652,0.0010098969905069683,5.238718303800636e-05,0.004847505554433448,0.0011563320541304787,-2.0248663961767125e-05
db15k_mhyper_adamf,D-A,test,Gap-agree,2,head,9902,0.2392081300392945,0.0003066936847305258,0.0010098969905069683,0.00011814427744021983,0.004847505554433448,0.0014845485760452434,0.0002275066963177626
db15k_mhyper_adamf,D-A,test,Gap-agree,2,tail,9902,0.5107550236025128,3.437541102617217e-05,0.0016158351848111492,0.00026955410431515404,0.007372248030700869,0.001812765097960008,0.00010686613127776777
db15k_mhyper_adamf,D-A,test,Gap-agree,3,head,9902,0.23625582245155885,1.236056314011394e-05,0.0007069278933548778,5.90732117720953e-05,0.0027267218743688144,0.0008230660472631792,0.0001732807665403985
db15k_mhyper_adamf,D-A,test,Gap-agree,3,tail,9902,0.5107195967066279,-6.800704588157016e-05,0.0013128660876590588,0.00010238517288177274,0.0037366188648757827,0.0008786103817410625,9.008021128938116e-05
db15k_mhyper_adamf,D-A,test,Random-shape,1,head,9902,0.23681317177664313,0.0002801757753496181,0.0015754393051908705,2.8368232459263952e-05,0.007069278933548778,0.002176328014542517,8.519321529326033e-06
db15k_mhyper_adamf,D-A,test,Random-shape,1,tail,9902,0.5143112765589645,9.747002056649808e-05,0.0003029690971520905,1.808847192644653e-06,0.001211876388608362,0.0003635629165825086,0.0
db15k_mhyper_adamf,D-A,test,Random-shape,2,head,9902,0.23943186205378836,0.0005304256992243721,0.001296996277808235,1.4624461870516052e-05,0.009493031710765503,0.002928701272470208,3.7746818239162735e-06
db15k_mhyper_adamf,D-A,test,Random-shape,2,tail,9902,0.5108618897337907,0.0001412415423039399,0.0005049484952534841,5.233964802846083e-05,0.0027267218743688144,0.0008281155322157139,0.0
db15k_mhyper_adamf,D-A,test,Random-shape,3,head,9902,0.23642910321809926,0.00018564132968051247,0.0013128660876590588,0.00019109279816999634,0.005251464350636235,0.001661280549383963,0.0
db15k_mhyper_adamf,D-A,test,Random-shape,3,tail,9902,0.5108096769179173,2.2073165407811014e-05,0.000605938194304181,1.1144273398038923e-06,0.001211876388608362,0.0003635629165825086,0.0
db15k_mhyper_adamf,D-A,test,No-gate,1,head,9902,0.23263675871413173,-0.0038962372871617934,0.1279539486972329,0.008204170247560004,0.5980609977782266,0.06823369016360332,0.004184932384040737
db15k_mhyper_adamf,D-A,test,No-gate,1,tail,9902,0.5127778626511396,-0.0014359438872584456,0.03251868309432438,0.003322119873013013,0.2422742880226217,0.019879822258129672,0.0015334139078249439
db15k_mhyper_adamf,D-A,test,No-gate,2,head,9902,0.23141386160152122,-0.007487574753042773,0.15683700262573216,0.01206289986477439,0.6626944051706726,0.08282670167642901,0.008021775134091061
db15k_mhyper_adamf,D-A,test,No-gate,2,tail,9902,0.5089161043750582,-0.001804543816428424,0.04393051908705312,0.004496305774517973,0.2892344980811957,0.025237325792769143,0.0019457853587323641
db15k_mhyper_adamf,D-A,test,No-gate,3,head,9902,0.2335385708843417,-0.002704891004077023,0.12280347404564734,0.007552807634776089,0.597253080185821,0.06510805897798425,0.0028905323337575354
db15k_mhyper_adamf,D-A,test,No-gate,3,tail,9902,0.5101827110796724,-0.0006048926728371719,0.02958998182185417,0.0026071782108124646,0.21157341951120986,0.017486366390628158,0.000626965838244983
mkgw_native_adamf,W-NA,dev_oof,ADC,1,head,4276,0.18351828799494135,-0.00024125066980606894,0.004443405051449953,0.00047519481149686733,0.010991580916744622,0.0009471468662301218,0.0
mkgw_native_adamf,W-NA,dev_oof,ADC,1,tail,4276,0.48684141110378903,0.0008746144867441105,0.0205799812909261,0.002081174654520196,0.08933582787652011,0.02004209541627689,0.0
mkgw_native_adamf,W-NA,dev_oof,ADC,2,head,4276,0.17961367408632725,0.0002543837721791237,0.0018709073900841909,1.4231690314313952e-07,0.007015902712815715,0.0006782039289055193,0.0
mkgw_native_adamf,W-NA,dev_oof,ADC,2,tail,4276,0.4874396880139876,-0.000524862470180727,0.011459307764265668,0.0013357163966745411,0.04420018709073901,0.008512628624883067,0.0
mkgw_native_adamf,W-NA,dev_oof,ADC,3,head,4276,0.18626591607865353,8.232309054813808e-06,0.0023386342376052385,1.3001979878443812e-05,0.008185219831618335,0.0008652946679139384,0.0
mkgw_native_adamf,W-NA,dev_oof,ADC,3,tail,4276,0.48835310255894504,0.0005106403749714865,0.018709073900841908,0.0013323857067429566,0.08091674462114125,0.017761927034611782,0.0
mkgw_native_adamf,W-NA,dev_oof,Random-I,1,head,4276,0.18357322647204727,-0.0001863121927001547,0.014784460716351658,0.000448047438339465,0.0438671012864491,0.0022965832601908958,-5.49384771059142e-05
mkgw_native_adamf,W-NA,dev_oof,Random-I,1,tail,4276,0.48574259050288776,-0.0002242061141571931,0.010382206825148609,0.0011784356826604614,0.056460307506815625,0.005386473947593275,0.0010988206009013035
mkgw_native_adamf,W-NA,dev_oof,Random-I,2,head,4276,0.1792396922535628,-0.00011959806058532799,0.005739034139846924,0.0002225464133901192,0.01874459224591378,0.0010302652584502677,0.00037398183276445164
mkgw_native_adamf,W-NA,dev_oof,Random-I,2,tail,4276,0.4877874895518217,-0.00017706093234665354,0.006807443707484877,0.0005287345284476472,0.03247149755764095,0.002753037658120029,-0.00034780153783407335
mkgw_native_adamf,W-NA,dev_oof,Random-I,3,head,4276,0.1859317547105456,-0.0003259290590531254,0.012599332654291131,0.0005037368613837944,0.03692174112417988,0.0019457877001386114,0.0003341613681079392
mkgw_native_adamf,W-NA,dev_oof,Random-I,3,tail,4276,0.48772568708357406,-0.00011677510039949363,0.010349230694813062,0.0009778054369670099,0.0521802233285797,0.004770463789772818,0.0006274154753709802
mkgw_native_adamf,W-NA,dev_oof,Head-first,1,head,4276,0.18352388594859612,-0.00023565271615131353,0.03157156220767072,0.0011950060239810589,0.10032740879326474,0.005273620205799816,-5.597953654755412e-06
mkgw_native_adamf,W-NA,dev_oof,Head-first,1,tail,4276,0.48596679661704495,0.0,0.0,0.0,0.0,0.0,0.0008746144867441105
mkgw_native_adamf,W-NA,dev_oof,Head-first,2,head,4276,0.17828661386425762,-0.0010726764498905012,0.01637043966323667,0.0011078586160838347,0.05121608980355472,0.0027829747427502343,0.0013270602220696248
mkgw_native_adamf,W-NA,dev_oof,Head-first,2,tail,4276,0.48796455048416837,0.0,0.0,0.0,0.0,0.0,-0.000524862470180727
mkgw_native_adamf,W-NA,dev_oof,Head-first,3,head,4276,0.18557082149329784,-0.0006868622763008898,0.03391019644527596,0.0012293808179945698,0.08910196445275959,0.004794200187090742,0.0006950945853557035
mkgw_native_adamf,W-NA,dev_oof,Head-first,3,tail,4276,0.48784246218397354,0.0,0.0,0.0,0.0,0.0,0.0005106403749714865
mkgw_native_adamf,W-NA,dev_oof,Tail-first,1,head,4276,0.18375953866474742,0.0,0.0,0.0,0.0,0.0,-0.00024125066980606894
mkgw_native_adamf,W-NA,dev_oof,Tail-first,1,tail,4276,0.4860828357665871,0.00011603914954217769,0.01941066417212348,0.0021414360122373965,0.10032740879326474,0.009459775491113187,0.000758575337201933
mkgw_native_adamf,W-NA,dev_oof,Tail-first,2,head,4276,0.17935929031414813,0.0,0.0,0.0,0.0,0.0,0.0002543837721791237
mkgw_native_adamf,W-NA,dev_oof,Tail-first,2,tail,4276,0.4880653315097124,0.00010078102554402456,0.01216089803554724,0.0009639606943036079,0.05121608980355472,0.004431711880261926,-0.0006256434957247514
mkgw_native_adamf,W-NA,dev_oof,Tail-first,3,head,4276,0.18625768376959873,0.0,0.0,0.0,0.0,0.0,8.232309054813808e-06
mkgw_native_adamf,W-NA,dev_oof,Tail-first,3,tail,4276,0.4872453590916019,-0.0005971030923716513,0.018007483629560336,0.002255502361210118,0.08910196445275959,0.008430776426566883,0.0011077434673431382
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,1,head,4276,0.18354582563458258,-0.00021371303016484524,0.02478952291861553,0.0006707597844299122,0.06782039289055192,0.0034494855004677293,-2.7537639641223723e-05
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,1,tail,4276,0.48578059234164733,-0.0001862042753976323,0.011693171188026192,0.0004289992721692531,0.032507015902712814,0.0030986903648269402,0.0010608187621417428
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,2,head,4276,0.17898742488135397,-0.00037186543279416767,0.009822263797942002,0.0005258890947648816,0.028999064546304958,0.0014967259120673532,0.0006262492049732914
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,2,tail,4276,0.48765482964213774,-0.0003097208420306445,0.007249766136576239,0.0003668205014362965,0.022217025257249765,0.0017539756782039284,-0.00021514162815008237
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,3,head,4276,0.18584360271155775,-0.0004140810580409808,0.022684752104770813,0.0005946744203655827,0.05963517305893358,0.003086997193638917,0.0004223133670957945
mkgw_native_adamf,W-NA,dev_oof,Low-A-gap,3,tail,4276,0.48802123077610227,0.0001787685921287068,0.010523854069223574,0.0003261205393679965,0.029466791393826006,0.0025958840037418143,0.00033187178284277977
mkgw_native_adamf,W-NA,dev_oof,Gap-agree,1,head,4276,0.18350044571250826,-0.0002590929522391773,0.00420954162768943,0.0003974413377140778,0.016604303086997195,0.0009471468662301215,1.784228243310834e-05
mkgw_native_adamf,W-NA,dev_oof,Gap-agree,1,tail,4276,0.48472715683165357,-0.0012396397853913952,0.019644527595884004,0.0021573956751841468,0.08372310570626754,0.006244153414405985,0.002114254272135506
mkgw_native_adamf,W-NA,dev_oof,Gap-agree,2,head,4276,0.17941283599572705,5.354568157892333e-05,0.00420954162768943,8.002559638780457e-05,0.013096351730589336,0.0010406922357343307,0.00020083809060020033
mkgw_native_adamf,W-NA,dev_oof,Gap-agree,2,tail,4276,0.48752622093855735,-0.0004383295456110227,0.007015902712815715,0.000866026372853309,0.03811973807296539,0.004045837231057062,-8.65329245697041e-05
