dataset,pair_id,h1_status,feature,n_finite,n_positive,n_zero,n_harmful,positive_mean,positive_median,zero_mean,zero_median,harmful_mean,harmful_median,smd_positive_vs_rest,smd_harmful_vs_rest,smd_positive_vs_harmful,positive_auroc_increasing,positive_auroc_orientation_free,positive_auroc_lift_orientation_free,harmful_auroc_increasing,harmful_auroc_orientation_free,harmful_auroc_lift_orientation_free,positive_vs_harmful_auroc_increasing,positive_vs_harmful_auroc_orientation_free,positive_vs_harmful_auroc_lift_orientation_free,spearman_with_advantage
db15k,db15k_mhyper_adamf,FAIL,geometry_b_top1_top2_margin,190128,65945,84052,40131,0.503914537233854,0.1983509063720703,0.7337966323244925,0.46405696868896484,0.4966161248038201,0.1976232528686523,-0.2021444745437466,-0.18479236828630094,0.010004449772206778,0.4018812554733086,0.5981187445266913,0.09811874452669134,0.4299676447292869,0.5700323552707132,0.07003235527071316,0.4908231491898153,0.5091768508101847,0.009176850810184711,-0.06335199878530667
db15k,db15k_mhyper_adamf,FAIL,geometry_b_score_std,190128,65945,84052,40131,1.4552679264425228,0.9693083167076112,0.9415565235054953,0.9032239019870758,1.9854217105530738,0.9703130125999452,0.123402799130063,0.47288545476847255,-0.28182443830096965,0.592323192312775,0.592323192312775,0.09232319231277497,0.6024701766202311,0.6024701766202311,0.10247017662023106,0.4723426320539561,0.5276573679460439,0.027657367946043898,0.02750880295137416
db15k,db15k_mhyper_adamf,FAIL,geometry_top1_delta_a_minus_b,190128,65945,84052,40131,5.984517621195011,6.317993640899658,7.9892364629377095,8.063201904296875,5.7896689860399135,6.454891204833984,-0.5919952727409545,-0.5371078964997719,0.07937580939346142,0.299350077926295,0.700649922073705,0.20064992207370502,0.36460750104920947,0.6353924989507905,0.13539249895079053,0.4890819515438671,0.5109180484561329,0.010918048456132867,-0.13437278841253075
db15k,db15k_mhyper_adamf,FAIL,geometry_top5_delta_a_minus_b,190128,65945,84052,40131,5.772166872160114,6.236076354980469,7.286413607545641,7.328084468841553,5.360896050953787,6.355715274810791,-0.41966225114346806,-0.513498772731489,0.15961350947861563,0.3224491306722172,0.6775508693277827,0.17755086932778275,0.38168356258738473,0.6183164374126153,0.11831643741261533,0.49106659105637845,0.5089334089436215,0.00893340894362149,-0.11486409823661918
db15k,db15k_mhyper_adamf,FAIL,geometry_margin_delta_a_minus_b,190128,65945,84052,40131,0.06846161416522546,0.0806236267089843,0.6405575208024467,0.4952316284179687,0.26016035355856454,0.2108757495880127,-0.4767911249012039,-0.13328526340635297,-0.22118495421017598,0.368255358420773,0.6317446415792269,0.13174464157922694,0.4697215852567531,0.5302784147432469,0.030278414743246884,0.4354296920363881,0.564570307963612,0.06457030796361196,-0.13281998377143675
db15k,db15k_mhyper_adamf,FAIL,geometry_std_delta_a_minus_b,190128,65945,84052,40131,-0.07210039280626698,0.1644816994667053,0.23415530165971637,0.234047532081604,-0.38556309604486744,0.1538537740707397,-0.12169443085365683,-0.4586211501205075,0.2735226868083154,0.42128557333757166,0.5787144266624283,0.07871442666242834,0.40218842693035034,0.5978115730696496,0.0978115730696496,0.5313830779524981,0.5313830779524981,0.03138307795249806,-0.016590260708309927
db15k,db15k_native_adamf,PASS,geometry_direction_tail,190128,76256,73832,40040,0.4185637851447755,0.0,0.6571676237945606,1.0,0.3652847152847153,0.0,-0.2745912682168874,-0.3481406384681175,0.10930001024340254,0.4320144343737085,0.5679855656262915,0.06798556562629154,0.41467289972433624,0.5853271002756637,0.0853271002756637,0.5266395349300301,0.5266395349300301,0.02663953493003013,0.0024250435510817627
db15k,db15k_native_adamf,PASS,geometry_a_top1,190128,76256,73832,40040,-0.44739532270603605,-0.5537309646606445,0.07652277713452818,-0.0270767211914062,-0.0894026812973556,-0.2753629684448242,-0.3602878343238746,0.07797996259401671,-0.28241834366212143,0.3930428478278738,0.6069571521721262,0.1069571521721262,0.5232211584721446,0.5232211584721446,0.023221158472144565,0.41595160357241373,0.5840483964275862,0.08404839642758621,-0.15570482210795444
db15k,db15k_native_adamf,PASS,geometry_a_top5_mean,190128,76256,73832,40040,-0.9981382298478055,-1.028667151927948,-1.015620419006596,-0.944637894630432,-0.6805035810122857,-0.7554000616073608,-0.09326089479135266,0.30398423203047126,-0.2832207384323265,0.46125928484514067,0.5387407151548593,0.03874071515485933,0.5797096236341879,0.5797096236341879,0.07970962363418788,0.4157822104065678,0.5842177895934322,0.08421778959343218,-0.11268949760014432
db15k,db15k_native_adamf,PASS,geometry_a_top1_top2_margin,190128,76256,73832,40040,0.4883504411877077,0.2468185424804687,0.9186895682217822,0.5856456756591797,0.5015381049204778,0.2733039855957031,-0.354642768344323,-0.2557561426862036,-0.018937708157141853,0.3798518452774179,0.6201481547225821,0.12014815472258211,0.42570089882933015,0.5742991011706698,0.07429910117066985,0.4857877446658985,0.5142122553341015,0.014212255334101531,-0.09456668778988246
db15k,db15k_native_adamf,PASS,geometry_a_score_std,190128,76256,73832,40040,2.213489146981321,1.2924230098724363,1.2299225338571107,1.1385173797607422,2.718273486152336,1.346801996231079,0.18292177444171998,0.34885947173556053,-0.16128476496573613,0.5759463986011548,0.5759463986011548,0.07594639860115482,0.6184972082445565,0.6184972082445565,0.11849720824455645,0.4507583050800962,0.5492416949199038,0.04924169491990382,-0.011912438181519856
db15k,db15k_native_adamf,PASS,geometry_b_top1,190128,76256,73832,40040,-0.00539594007623931,-0.1218242645263671,0.37154948152097156,0.3115186691284179,0.33693577834776234,0.17936515808105463,-0.31526824735673015,0.1356476123860518,-0.2896724544074307,0.4035196429315309,0.5964803570684691,0.09648035706846914,0.5368334483197097,0.5368334483197097,0.036833448319709694,0.41434673616223267,0.5856532638377674,0.08565326383776739,-0.15159552000439647
db15k,db15k_native_adamf,PASS,geometry_b_top5_mean,190128,76256,73832,40040,-0.5464047994039329,-0.6112667918205261,-0.6023293552053184,-0.5868211984634399,-0.2291226365242311,-0.3577718734741211,-0.07559295388925767,0.3397999246209971,-0.2933234206643306,0.467967418773859,0.532032581226141,0.032032581226141055,0.5866512768053864,0.5866512768053864,0.08665127680538642,0.41565080494935197,0.5843491950506481,0.08434919505064808,-0.10873786477092355
db15k,db15k_native_adamf,PASS,geometry_b_top1_top2_margin,190128,76256,73832,40040,0.4911782153566695,0.2006502151489257,0.7832637303621336,0.5105628967285156,0.48831684995483565,0.20666265487670896,-0.2510702561874328,-0.20060778992721381,0.004069554905308953,0.3957434677761887,0.6042565322238114,0.10425653222381137,0.43192382180742345,0.5680761781925765,0.0680761781925765,0.4906822651095233,0.5093177348904767,0.009317734890476714,-0.07068120440361911
db15k,db15k_native_adamf,PASS,geometry_b_score_std,190128,76256,73832,40040,1.4935924990178469,0.949528157711029,0.9349699078874697,0.9052030444145204,1.7946609177045174,0.9751183986663818,0.177194770337256,0.3534850336352052,-0.1672735760731121,0.5586759249649804,0.5586759249649804,0.05867592496498042,0.6068392017874988,0.6068392017874988,0.10683920178749884,0.4512866469255147,0.5487133530744853,0.04871335307448532,-0.032659738199350405
db15k,db15k_native_adamf,PASS,geometry_top1_delta_a_minus_b,190128,76256,73832,40040,-0.4419993826798216,-0.4257535934448242,-0.2950267043864434,-0.2851209640502929,-0.4263384596451179,-0.4226994514465332,-0.1719519285855813,-0.10012643414168934,-0.0289121797300405,0.44395294355727194,0.556047056442728,0.056047056442728005,0.46286298285425465,0.5371370171457454,0.037137017145745355,0.49633304693627817,0.5036669530637219,0.0036669530637218894,-0.04607590502803025
db15k,db15k_native_adamf,PASS,geometry_top5_delta_a_minus_b,190128,76256,73832,40040,-0.4517334304938127,-0.4174840450286865,-0.4132910637435941,-0.3590597212314605,-0.45138094448512395,-0.42638909816741943,-0.059460088230488366,-0.047053264781212134,-0.0008823031269480019,0.4695200721042086,0.5304799278957915,0.03047992789579146,0.4725616978698504,0.5274383021301496,0.02743830213014964,0.5035684406471623,0.5035684406471623,0.0035684406471623298,-0.01645117548764131
db15k,db15k_native_adamf,PASS,geometry_margin_delta_a_minus_b,190128,76256,73832,40040,-0.0028277741689617976,0.004547119140625,0.13542583785964862,0.0663962364196777,0.013221254965642115,0.0114364624023437,-0.1944417663662761,-0.10667524339744422,-0.03698618450052834,0.4573734627334585,0.5426265372665415,0.04262653726654153,0.47927871958807144,0.5207212804119286,0.020721280411928555,0.4906944585130564,0.5093055414869436,0.009305541486943625,-0.04381807301492861
db15k,db15k_native_adamf,PASS,geometry_std_delta_a_minus_b,190128,76256,73832,40040,0.7198966482925443,0.2829527258872986,0.2949526259785213,0.23522540926933286,0.9236125693826766,0.3159161508083343,0.1377275447654933,0.24570662957047837,-0.10970374001866906,0.5370702856926,0.5370702856926,0.03707028569259996,0.5510907703378121,0.5510907703378121,0.051090770337812064,0.4809976712204078,0.5190023287795922,0.01900232877959218,0.005991741788036614
