dataset,pair_id,representation,k,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_y,mkg_y_mhyper_adamf,X4,20,both_empty_rate,0.2101282051282052,0.1990396341463415,0.221338727329581,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,neighbor_consensus_utility,0.0024526651454564,0.0004326208801647,0.004499291260271,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_exact_action_agreement,0.2750574088440663,0.2674943594047545,0.2826659662256845,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_direction_agreement,0.4638158456167556,0.4577378658657409,0.4698401552890477,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_neighbor_internal_purity,0.6134992242048103,0.6100136423673727,0.6169268886141904,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_normalized_action_entropy,0.7796522705962734,0.7757620886084733,0.783582115088281,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_beneficial_set_jaccard,0.2671399171651714,0.2598027636594895,0.2746400076044333,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_both_empty_rate,0.1780360421515386,0.1689054218535037,0.1874735004278811,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_consensus_utility,-0.0014672514897601,-0.0028942016001624,-2.6161177312185587e-05,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,exact_action_agreement_lift,0.0485493922937677,0.0446901617064722,0.0523545867533059,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,direction_agreement_lift,0.0646041181794672,0.0601871775939202,0.0689918715635329,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,purity_lift,0.0574957331264545,0.0537252237483399,0.0612385343423496,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,jaccard_lift,0.0448510604349084,0.0411760882961927,0.048632641475961,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,consensus_utility_lift,0.0038272993026975,0.0022143873367008,0.0054939948472957,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,20,matched_baseline_supported,0.9673545966228893,0.9606003752345216,0.974108818011257,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,50,exact_action_agreement,0.3141450906816762,0.3050844277673545,0.3232762976860538,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,50,direction_agreement,0.5191719824890569,0.512533708567855,0.5256973108192619,10000,center original_triple_id
mkg_y,mkg_y_mhyper_adamf,X4,50,neighbor_internal_purity,0.6546979362101311,0.6504927454659163,0.6587920575359598,10000,center original_triple_id
