split,dataset,pair,beta,beta_role,is_dev_locked_beta,seed,direction,n_observations,mrr,global_mrr,delta_mrr_vs_global,harmful_query_rate,mean_harm,beneficial_query_rate,changed_alpha_rate,fallback_rate,mean_abs_alpha_deviation,p95_abs_alpha_deviation,saturation_rate,n_harmful,n_beneficial,n_unchanged
dev,DB15K,M-Hyper + NativE,0.3,formal_dev_candidate,False,1,pooled,15844,0.38450783720851134,0.3841293779489628,0.00037845925954858904,0.09088613986367079,0.03073359901254958,0.20764958343852563,0.4435117394597324,0.0,0.04595746023731381,0.15000000000000002,0.5016409997475385,1440,3290,11114
dev,DB15K,M-Hyper + NativE,0.3,formal_dev_candidate,False,2,pooled,15844,0.38280856275481656,0.3820373224646448,0.0007712402901718277,0.07460237313809644,0.022685781781765536,0.1916813935874779,0.404443322393335,0.0,0.03767672304973492,0.15000000000000002,0.5325675334511487,1182,3037,11625
dev,DB15K,M-Hyper + NativE,0.3,formal_dev_candidate,False,3,pooled,15844,0.3825941326925899,0.3815943386587199,0.0009997940338700433,0.08722544811916183,0.02811912646474044,0.2197677354203484,0.4372002019691997,0.0,0.04402612976521081,0.15000000000000002,0.5077000757384499,1382,3482,10980
dev,DB15K,M-Hyper + NativE,0.35,formal_dev_candidate,False,1,pooled,15844,0.38428575763791106,0.3841293779489628,0.00015637968894825836,0.09568290835647564,0.03485967177281836,0.21314062105528908,0.45278969957081544,0.0,0.053957334006563995,0.19999999999999996,0.5016409997475385,1516,3377,10951
dev,DB15K,M-Hyper + NativE,0.35,formal_dev_candidate,False,2,pooled,15844,0.38308400918762686,0.3820373224646448,0.0010466867229821273,0.08034587225448118,0.023847292537415025,0.1988765463266852,0.4135950517546074,0.0,0.04436695278969957,0.15000000000000002,0.5325675334511487,1273,3151,11420
dev,DB15K,M-Hyper + NativE,0.35,formal_dev_candidate,False,3,pooled,15844,0.3828186592998506,0.3815943386587199,0.0012243206411307176,0.09170663973744005,0.02965538850533237,0.22620550366069175,0.44603635445594547,0.0,0.05122128250441808,0.15000000000000002,0.5077000757384499,1453,3584,10807
dev,DB15K,M-Hyper + NativE,0.4,formal_dev_candidate,False,1,pooled,15844,0.3844256980646493,0.3841293779489628,0.0002963201156865783,0.09946983085079525,0.036129900039926985,0.21718000504923,0.4589750063115375,0.0,0.06180257510729614,0.19999999999999996,0.5016409997475385,1576,3441,10827
dev,DB15K,M-Hyper + NativE,0.4,formal_dev_candidate,False,2,pooled,15844,0.3834714685592754,0.3820373224646448,0.0014341460946305892,0.08356475637465287,0.025202341244366776,0.20531431456702853,0.4209164352436253,0.0,0.05077316334259026,0.19999999999999996,0.5325675334511487,1324,3253,11267
dev,DB15K,M-Hyper + NativE,0.4,formal_dev_candidate,False,3,pooled,15844,0.38284438834470974,0.3815943386587199,0.0012500496859899125,0.0960616006059076,0.03412787297129042,0.23169654127745518,0.45253723807119417,0.0,0.05860262559959606,0.19999999999999996,0.5077000757384499,1522,3671,10651
dev,DB15K,M-Hyper + NativE,0.45,formal_dev_candidate,False,1,pooled,15844,0.384693270520434,0.3841293779489628,0.0005638925714712044,0.10281494572077758,0.0374719164678464,0.2214087351678869,0.4634561979298157,0.0,0.06954052007068921,0.25,0.5016409997475385,1629,3508,10707
dev,DB15K,M-Hyper + NativE,0.45,formal_dev_candidate,False,2,pooled,15844,0.38377605551690624,0.3820373224646448,0.0017387330522614652,0.0852688714970967,0.0264813809632749,0.20929058318606414,0.4257132037364302,0.0,0.056993183539510224,0.19999999999999996,0.5325675334511487,1351,3316,11177
dev,DB15K,M-Hyper + NativE,0.45,formal_dev_candidate,False,3,pooled,15844,0.3829316279298459,0.3815943386587199,0.0013372892711260445,0.09909113860136329,0.036311502227328235,0.23535723302196415,0.4570815450643777,0.0,0.0661101994445847,0.19999999999999996,0.5077000757384499,1570,3729,10545
dev,DB15K,M-Hyper + NativE,0.5,formal_dev_candidate,True,1,pooled,15844,0.38488282353596953,0.3841293779489628,0.0007534455870067311,0.10622317596566523,0.03905123140552218,0.22570058066144913,0.4674955819237566,0.0,0.07731317849028022,0.25,0.5016409997475385,1683,3576,10585
dev,DB15K,M-Hyper + NativE,0.5,formal_dev_candidate,True,2,pooled,15844,0.3839960888879849,0.3820373224646448,0.001958766423340119,0.08823529411764706,0.026854415092087445,0.21238323655642516,0.4301943953547084,0.0,0.06334574602373139,0.25,0.5325675334511487,1398,3365,11081
dev,DB15K,M-Hyper + NativE,0.5,formal_dev_candidate,True,3,pooled,15844,0.3828996863312446,0.3815943386587199,0.00130534767252475,0.10180509972229235,0.03970280054029117,0.23794496339308255,0.46168896743246657,0.0,0.0733400656399899,0.25,0.5077000757384499,1613,3770,10461
dev,DB15K,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,1,pooled,15844,0.3852399290611612,0.3841293779489628,0.0011105511121984374,0.13304721030042918,0.05981551913319648,0.24009088613986368,0.48352688714970965,0.0,0.15443069931835393,0.5,0.5016409997475385,2108,3804,9932
dev,DB15K,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,2,pooled,15844,0.38486140933632096,0.3820373224646448,0.0028240868716761943,0.11089371370865943,0.048291159156608955,0.22992931078010603,0.4491290078263065,0.0,0.1270544054531684,0.44999999999999996,0.5325675334511487,1757,3643,10444
dev,DB15K,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,3,pooled,15844,0.3841916700733681,0.3815943386587199,0.002597331414648233,0.1272405958091391,0.061612426279534886,0.25100984599848525,0.4772784650340823,0.0,0.1470840696793739,0.5,0.5077000757384499,2016,3977,9851
dev,DB15K,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,1,pooled,15844,0.38413343717420095,0.3841293779489628,4.059225238166399e-06,0.016788689724816966,0.017361796574451367,0.049040646301439034,0.08116637212825044,0.6649835900025246,0.004058318606412525,0.050000000000000044,0.5083312294875032,266,777,14801
dev,DB15K,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,2,pooled,15844,0.3821391673990676,0.3820373224646448,0.00010184493442283851,0.017987881848018177,0.017016640397356397,0.05453168391820248,0.08823529411764706,0.671989396617016,0.004411764705882357,0.050000000000000044,0.5047336531178995,285,864,14695
dev,DB15K,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,3,pooled,15844,0.38160097396359416,0.3815943386587199,6.635304874278466e-06,0.00700580661449129,0.014797093250744209,0.02739207270891189,0.04209795506185307,0.6809517798535724,0.002104897753092655,0.0,0.5347765715728351,111,434,15299
dev,DB15K,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,1,pooled,15844,0.38412001926871775,0.3841293779489628,-9.358680245047946e-06,0.0171042665993436,0.0195294502263689,0.04891441555162838,0.08116637212825044,0.6649835900025246,0.004358116637212828,0.050000000000000044,0.5083312294875032,271,775,14798
dev,DB15K,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,2,pooled,15844,0.3821856274267123,0.3820373224646448,0.0001483049620675626,0.01792476647311285,0.015658116515006964,0.054657914668013126,0.08823529411764706,0.671989396617016,0.0047652108053521875,0.050000000000000044,0.5047336531178995,284,866,14694
dev,DB15K,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,3,pooled,15844,0.38164115250754066,0.3815943386587199,4.681384882083382e-05,0.006942691239585963,0.014872987607764517,0.02739207270891189,0.04209795506185307,0.6809517798535724,0.002303711184044435,0.0,0.5347765715728351,110,434,15300
dev,DB15K,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,1,pooled,15844,0.38435462359667,0.3841293779489628,0.00022524564770720545,0.018871497096692755,0.01897149916442966,0.05169149204746276,0.08116637212825044,0.6649835900025246,0.008192375662711434,0.09999999999999998,0.5083312294875032,299,819,14726
dev,DB15K,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,2,pooled,15844,0.38231636746873815,0.3820373224646448,0.0002790450040934014,0.02101741984347387,0.02206960684524629,0.05711941428932088,0.08823529411764706,0.671989396617016,0.008889800555415297,0.09999999999999998,0.5047336531178995,333,905,14606
dev,DB15K,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,3,pooled,15844,0.3818373846339612,0.3815943386587199,0.00024304597524139448,0.008394344862408483,0.026969448023034807,0.028528149457207774,0.04209795506185307,0.6809517798535724,0.004260287806109568,0.0,0.5347765715728351,133,452,15259
dev,DB15K,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,1,pooled,15844,0.38442208366410346,0.3841293779489628,0.0002927057151406861,0.01893461247159808,0.022730901568913227,0.05257510729613734,0.08116637212825044,0.6649835900025246,0.0098838677101742,0.09999999999999998,0.5083312294875032,300,833,14711
dev,DB15K,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,2,pooled,15844,0.382428142778676,0.3820373224646448,0.00039082031403119975,0.02164857359252714,0.024616650723815053,0.05768745266346882,0.08823529411764706,0.671989396617016,0.01054657914668013,0.09999999999999998,0.5047336531178995,343,914,14587
dev,DB15K,M-Hyper + AdaMF-MAT,0.2,formal_dev_candidate,False,3,pooled,15844,0.3819074991437666,0.3815943386587199,0.00031316048504677053,0.009214844736177733,0.02742568313098893,0.02890684170663974,0.04209795506185307,0.6809517798535724,0.005219641504670537,0.0,0.5347765715728351,146,458,15240
dev,DB15K,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,1,pooled,15844,0.38432140770404116,0.3841293779489628,0.00019202975507838832,0.02082807371875789,0.03142723513243906,0.053206261045190606,0.08116637212825044,0.6649835900025246,0.01281242110578137,0.15000000000000002,0.5083312294875032,330,843,14671
dev,DB15K,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,2,pooled,15844,0.3825452252242979,0.3820373224646448,0.0005079027596531723,0.022153496591769756,0.027793619550848525,0.058823529411764705,0.08823529411764706,0.671989396617016,0.013844357485483466,0.15000000000000002,0.5047336531178995,351,932,14561
dev,DB15K,M-Hyper + AdaMF-MAT,0.25,formal_dev_candidate,False,3,pooled,15844,0.3818434955066456,0.3815943386587199,0.00024915684792578015,0.009530421610704368,0.04182760897323904,0.02909618783135572,0.04209795506185307,0.6809517798535724,0.006731254733653118,0.0,0.5347765715728351,151,461,15232
dev,DB15K,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,1,pooled,15844,0.38436405113796746,0.3841293779489628,0.00023467318900462997,0.0220272658419591,0.03687887730782661,0.05326937642009594,0.08116637212825044,0.6649835900025246,0.015378061095682904,0.19999999999999996,0.5083312294875032,349,844,14651
dev,DB15K,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,2,pooled,15844,0.38237043088110423,0.3820373224646448,0.00033310841645947946,0.02291088109063368,0.03424380319596119,0.058823529411764705,0.08823529411764706,0.671989396617016,0.016570941681393586,0.19999999999999996,0.5047336531178995,363,932,14549
dev,DB15K,M-Hyper + AdaMF-MAT,0.3,formal_dev_candidate,False,3,pooled,15844,0.3819881700879106,0.3815943386587199,0.0003938314291907287,0.009782883110325675,0.04481731635989434,0.028969957081545063,0.04209795506185307,0.6809517798535724,0.008072456450391315,0.0,0.5347765715728351,155,459,15230
dev,DB15K,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,1,pooled,15844,0.3843679872063419,0.3841293779489628,0.00023860925737907528,0.02227972734158041,0.038717771526610156,0.05308003029537996,0.08116637212825044,0.6649835900025246,0.01780169149204746,0.19999999999999996,0.5083312294875032,353,841,14650
dev,DB15K,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,2,pooled,15844,0.38251583286431373,0.3820373224646448,0.0004785103996690228,0.02373138096440293,0.0336577855865096,0.05913910628629134,0.08823529411764706,0.671989396617016,0.01910817975258773,0.19999999999999996,0.5047336531178995,376,937,14531
dev,DB15K,M-Hyper + AdaMF-MAT,0.35,formal_dev_candidate,False,3,pooled,15844,0.3820525593357576,0.3815943386587199,0.0004582206770377036,0.009845998485231003,0.04708854946622651,0.0292855339560717,0.04209795506185307,0.6809517798535724,0.009344231254733652,0.0,0.5347765715728351,156,464,15224
dev,DB15K,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,1,pooled,15844,0.3844547138121508,0.3841293779489628,0.00032533586318801786,0.02240595809139106,0.040115824096552385,0.05345872254481192,0.08116637212825044,0.6649835900025246,0.020758646806362028,0.25,0.5083312294875032,355,847,14642
dev,DB15K,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,2,pooled,15844,0.38260441044975846,0.3820373224646448,0.0005670879851136982,0.024236303963645543,0.0353008755128644,0.05894976016157536,0.08823529411764706,0.671989396617016,0.02225132542287301,0.25,0.5047336531178995,384,934,14526
dev,DB15K,M-Hyper + AdaMF-MAT,0.4,formal_dev_candidate,False,3,pooled,15844,0.3821261554852508,0.3815943386587199,0.0005318168265310112,0.01009845998485231,0.05035239594884068,0.02953799545569301,0.04209795506185307,0.6809517798535724,0.010855844483716234,0.0,0.5347765715728351,160,468,15216
dev,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,1,pooled,15844,0.3843778956019589,0.3841293779489628,0.00024851765299607433,0.022784650340823026,0.04361163118619989,0.05345872254481192,0.08116637212825044,0.6649835900025246,0.022920348396869475,0.25,0.5083312294875032,361,847,14636
dev,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,2,pooled,15844,0.3825682833282779,0.3820373224646448,0.0005309608636331895,0.02493057308760414,0.040828969338937225,0.05869729866195405,0.08823529411764706,0.671989396617016,0.024662332744256502,0.25,0.5047336531178995,395,930,14519
dev,DB15K,M-Hyper + AdaMF-MAT,0.45,formal_dev_candidate,False,3,pooled,15844,0.38217925742733966,0.3815943386587199,0.0005849187686197888,0.010224690734662964,0.04854218208414586,0.029411764705882353,0.04209795506185307,0.6809517798535724,0.012083438525624842,0.0,0.5347765715728351,162,466,15216
dev,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,1,pooled,15844,0.3844036851687232,0.3841293779489628,0.00027430721976044135,0.02354203483968695,0.046701343630402084,0.05383741479424388,0.08116637212825044,0.6649835900025246,0.02595304216107044,0.30000000000000004,0.5083312294875032,373,853,14618
dev,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,2,pooled,15844,0.3826737547910845,0.3820373224646448,0.0006364323264397567,0.025624842211562738,0.04128823088605389,0.05869729866195405,0.08823529411764706,0.671989396617016,0.028026382226710427,0.30000000000000004,0.5047336531178995,406,930,14508
dev,DB15K,M-Hyper + AdaMF-MAT,0.5,formal_dev_candidate,True,3,pooled,15844,0.3822094028105965,0.3815943386587199,0.000615064151876598,0.01047715223428427,0.057452075445250494,0.029601110830598333,0.04209795506185307,0.6809517798535724,0.013591895985862157,0.0,0.5347765715728351,166,469,15209
dev,DB15K,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,1,pooled,15844,0.3844146184565591,0.3841293779489628,0.0002852405075963227,0.02972734158040899,0.06574119792973758,0.04929310780106034,0.08116637212825044,0.6649835900025246,0.051281242110578135,0.6,0.5083312294875032,471,781,14592
dev,DB15K,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,2,pooled,15844,0.3826228514781253,0.3820373224646448,0.0005855290134805748,0.031810148952284775,0.06238164580665092,0.05402676091895986,0.08823529411764706,0.671989396617016,0.05514390305478415,0.6,0.5047336531178995,504,856,14484
dev,DB15K,M-Hyper + AdaMF-MAT,1.0,no_local_bound_diagnostic,False,3,pooled,15844,0.38248270498569986,0.3815943386587199,0.000888366326979954,0.014390305478414541,0.0682849467669746,0.02663468821004797,0.04209795506185307,0.6809517798535724,0.026902928553395607,0.0,0.5347765715728351,228,422,15194
test,MKG-W,M-Hyper + NativE,0.05,formal_dev_candidate,False,1,pooled,8548,0.3664833720708834,0.3656807730096404,0.0008025990612429262,0.0370846981750117,0.07595897787266546,0.05615348619560131,0.3523631258773982,0.0,0.01761815629386992,0.050000000000000044,0.0,317,480,7751
test,MKG-W,M-Hyper + NativE,0.05,formal_dev_candidate,False,2,pooled,8548,0.3639931011046854,0.3635419400376622,0.00045116106702323326,0.03907346747777258,0.0757831392629947,0.055919513336452974,0.3466307908282639,0.0,0.017331539541413202,0.050000000000000044,0.0,334,478,7736
test,MKG-W,M-Hyper + NativE,0.05,formal_dev_candidate,False,3,pooled,8548,0.36533533621075426,0.3636915096125517,0.0016438265982025657,0.043518951801591016,0.05281625171096798,0.06668226485727656,0.3680393074403369,0.0,0.018401965372016854,0.050000000000000044,0.0,372,570,7606
test,MKG-W,M-Hyper + NativE,0.1,formal_dev_candidate,False,1,pooled,8548,0.3676724549631775,0.3656807730096404,0.001991681953537087,0.10540477304632663,0.03204585694614586,0.21057557323350493,0.6824988301357042,0.0,0.04468296677585399,0.09999999999999998,0.0,901,1800,5847
test,MKG-W,M-Hyper + NativE,0.1,formal_dev_candidate,False,2,pooled,8548,0.36421730257706164,0.3635419400376622,0.0006753625393994678,0.10996724379971923,0.04119794737960225,0.20671502105755732,0.6672905942910622,0.0,0.043811417875526414,0.09999999999999998,0.0,940,1767,5841
test,MKG-W,M-Hyper + NativE,0.1,formal_dev_candidate,False,3,pooled,8548,0.3658821072732506,0.3636915096125517,0.0021905976606988896,0.11839026672905943,0.03967763988440354,0.22461394478240523,0.7047262517547964,0.0,0.0457299953205428,0.09999999999999998,0.0,1012,1920,5616
test,MKG-W,M-Hyper + NativE,0.15,formal_dev_candidate,False,1,pooled,8548,0.369058858095515,0.3656807730096404,0.003378085085874529,0.13476836686944316,0.026631648323609623,0.26052877866167523,0.8035797847449696,0.0,0.06693963500233971,0.15000000000000002,0.0,1152,2227,5169
test,MKG-W,M-Hyper + NativE,0.15,formal_dev_candidate,False,2,pooled,8548,0.36540842545568275,0.3635419400376622,0.0018664854180205903,0.1375760411792232,0.034135095400304336,0.26275152082358444,0.7943378568086102,0.0,0.06604468881609732,0.15000000000000002,0.0,1176,2246,5126
test,MKG-W,M-Hyper + NativE,0.15,formal_dev_candidate,False,3,pooled,8548,0.3669871049454026,0.3636915096125517,0.00329559533285088,0.14377632194665418,0.033045412899585645,0.26474029012634537,0.8067384183434722,0.0,0.06786382779597565,0.15000000000000002,0.0,1229,2263,5056
test,MKG-W,M-Hyper + NativE,0.2,formal_dev_candidate,False,1,pooled,8548,0.36923640160542603,0.3656807730096404,0.003555628595785551,0.15266729059429107,0.026832971320988885,0.2843940102948058,0.8551708001871783,0.0,0.08981633130556856,0.20000000000000007,0.0,1305,2431,4812
test,MKG-W,M-Hyper + NativE,0.2,formal_dev_candidate,False,2,pooled,8548,0.36496679130825177,0.3635419400376622,0.0014248512705895594,0.15535797847449695,0.03495884519179034,0.28462798315395416,0.8463968179691156,0.0,0.0870203556387459,0.20000000000000007,0.0,1328,2433,4787
test,MKG-W,M-Hyper + NativE,0.2,formal_dev_candidate,False,3,pooled,8548,0.36738938451681474,0.3636915096125517,0.0036978749042629686,0.15605989705194198,0.03411881733638089,0.28661675245671503,0.8551708001871783,0.0,0.08990407112774917,0.20000000000000007,0.0,1334,2450,4764
test,MKG-W,M-Hyper + NativE,0.25,formal_dev_candidate,False,1,pooled,8548,0.37015880721799854,0.3656807730096404,0.004478034208358093,0.16483387927000467,0.02748119151791922,0.30030416471689286,0.8843004211511465,0.0,0.11207884885353298,0.25,0.0,1409,2567,4572
test,MKG-W,M-Hyper + NativE,0.25,formal_dev_candidate,False,2,pooled,8548,0.36627292613991563,0.3635419400376622,0.0027309861022534535,0.16775854000935891,0.03286313460067826,0.29562470753392606,0.8772812353766963,0.0,0.10964553111839026,0.25,0.0,1434,2527,4587
test,MKG-W,M-Hyper + NativE,0.25,formal_dev_candidate,False,3,pooled,8548,0.36821218902058134,0.3636915096125517,0.004520679408029641,0.16693963500233974,0.03093600870942882,0.30065512400561534,0.8840664482919981,0.0,0.11318437061300889,0.25,0.0,1427,2570,4551
test,MKG-W,M-Hyper + NativE,0.3,formal_dev_candidate,False,1,pooled,8548,0.3701348092043072,0.3656807730096404,0.00445403619466672,0.17641553579784744,0.029873993445360514,0.30837622835751055,0.9052409920449228,0.0,0.13416003743565744,0.30000000000000004,0.0,1508,2636,4404
test,MKG-W,M-Hyper + NativE,0.3,formal_dev_candidate,False,2,pooled,8548,0.3670726434757386,0.3635419400376622,0.0035307034380764693,0.17746841366401497,0.030716192337906647,0.3077912962096397,0.8998596162845109,0.0,0.1310014038371549,0.30000000000000004,0.0,1517,2631,4400
test,MKG-W,M-Hyper + NativE,0.3,formal_dev_candidate,False,3,pooled,8548,0.36915950062528974,0.3636915096125517,0.0054679910127380755,0.17454375292466073,0.030225123736902566,0.31211979410388396,0.9034861956013103,0.0,0.1356457650912494,0.30000000000000004,0.0,1492,2668,4388
test,MKG-W,M-Hyper + NativE,0.35,formal_dev_candidate,False,1,pooled,8548,0.37072062796012145,0.3656807730096404,0.005039854950480991,0.18448759943846513,0.030092791021855136,0.3169162377164249,0.919162377164249,0.0,0.15668577445016377,0.35,0.0,1577,2709,4262
test,MKG-W,M-Hyper + NativE,0.35,formal_dev_candidate,False,2,pooled,8548,0.3679485758233009,0.3635419400376622,0.00440663578563876,0.18530650444548433,0.0290088893256298,0.3160973327094057,0.9158867571361722,0.0,0.15391319606925596,0.35,0.0,1584,2702,4262
test,MKG-W,M-Hyper + NativE,0.35,formal_dev_candidate,False,3,pooled,8548,0.36981232714601064,0.3636915096125517,0.006120817533458933,0.18331773514272345,0.029824843818697207,0.32171268132896585,0.9208001871782873,0.0,0.1582884885353299,0.35,0.0,1567,2750,4231
test,MKG-W,M-Hyper + NativE,0.4,formal_dev_candidate,False,1,pooled,8548,0.37094141430511424,0.3656807730096404,0.0052606412954737634,0.1915067852129153,0.030363538829422155,0.32101076275152085,0.9279363593823117,0.0,0.17937529246607392,0.4,0.0,1637,2744,4167
test,MKG-W,M-Hyper + NativE,0.4,formal_dev_candidate,False,2,pooled,8548,0.36799741273957093,0.3635419400376622,0.004455472701908754,0.18928404305100607,0.030890601182155475,0.32370145063172673,0.9272344408048666,0.0,0.1754796443612541,0.4,0.0,1618,2767,4163
test,MKG-W,M-Hyper + NativE,0.4,formal_dev_candidate,False,3,pooled,8548,0.37046818579830126,0.3636915096125517,0.006776676185749581,0.18951801591015444,0.030152884102428154,0.3286148806738418,0.931679925128685,0.0,0.18108914365933548,0.4,0.0,1620,2809,4119
test,MKG-W,M-Hyper + NativE,0.45,formal_dev_candidate,False,1,pooled,8548,0.37159704224286005,0.3656807730096404,0.005916269233219575,0.19489939167056622,0.029735785659961888,0.3245203556387459,0.934370613008891,0.0,0.19487599438465136,0.4,0.16378100140383717,1666,2774,4108
test,MKG-W,M-Hyper + NativE,0.45,formal_dev_candidate,False,2,pooled,8548,0.3679774926408271,0.3635419400376622,0.004435552603164827,0.19513336452971455,0.03265389692431577,0.3279129620963968,0.9370613008890969,0.0,0.19078731867103416,0.4,0.15816565278427702,1668,2803,4077
test,MKG-W,M-Hyper + NativE,0.45,formal_dev_candidate,False,3,pooled,8548,0.3703664065427758,0.3636915096125517,0.006674896930224091,0.19443144595226955,0.03246505968236623,0.33200748713149275,0.9394010294805802,0.0,0.1972976134768367,0.4,0.15898455779129622,1662,2838,4048
test,MKG-W,M-Hyper + NativE,0.5,formal_dev_candidate,True,1,pooled,8548,0.3717166489135768,0.3656807730096404,0.006035875903936403,0.200280767430978,0.03177193828881896,0.3283809078146935,0.939167056621432,0.0,0.20825339260645762,0.4,0.1941974730931212,1712,2807,4029
test,MKG-W,M-Hyper + NativE,0.5,formal_dev_candidate,True,2,pooled,8548,0.36858008710068574,0.3635419400376622,0.005038147063023567,0.1991109031352363,0.03230700518019543,0.3316565278427702,0.9432615816565278,0.0,0.2040243331773514,0.4,0.19279363593823118,1702,2835,4011
test,MKG-W,M-Hyper + NativE,0.5,formal_dev_candidate,True,3,pooled,8548,0.3702321777676846,0.3636915096125517,0.006540668155132872,0.200280767430978,0.034499451337400226,0.3361020121665887,0.9452503509592888,0.0,0.2110786148806738,0.4,0.19384651380439868,1712,2873,3963
test,MKG-W,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,1,pooled,8548,0.37284388430726645,0.3656807730096404,0.007163111297625902,0.24029012634534394,0.04138029654519422,0.3398455779129621,0.9687646233036967,0.0,0.31524333177351427,0.5,0.32101076275152085,2054,2905,3589
test,MKG-W,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,2,pooled,8548,0.3701001810298284,0.3635419400376622,0.0065582409921662406,0.23537669630322883,0.04380375345062115,0.3447590079550772,0.9701684604585868,0.0,0.30784978942442676,0.5499999999999999,0.32042583060365,2012,2947,3589
test,MKG-W,M-Hyper + NativE,1.0,no_local_bound_diagnostic,False,3,pooled,8548,0.37166403973559675,0.3636915096125517,0.007972530123045121,0.24017313991576977,0.04316581575712531,0.34160037435657464,0.9721572297613477,0.0,0.3209347215722976,0.5499999999999999,0.3284978942442677,2053,2920,3575
test,MKG-W,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,1,pooled,8548,0.3610067445487257,0.3606102414333147,0.0003965031154109524,0.011113710809546092,0.00350961508126521,0.04948525970987366,0.06867103416003743,0.25362657931679927,0.0034335517080018745,0.050000000000000044,0.521408516612073,95,423,8030
test,MKG-W,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,2,pooled,8548,0.35965601671918196,0.3588541218335704,0.0008018948856115365,0.017080018717828733,0.006570126122012463,0.09780065512400561,0.12973795039775385,0.22426298549368273,0.006486897519887699,0.050000000000000044,0.48525970987365463,146,836,7566
test,MKG-W,M-Hyper + AdaMF-MAT,0.05,formal_dev_candidate,False,3,pooled,8548,0.35999027439369763,0.35969845516136006,0.0002918192323374948,0.015325222274216191,0.005724939671826986,0.08423022929340196,0.11827328029948526,0.24871314927468413,0.005913664014974267,0.050000000000000044,0.5042115114646701,131,720,7697
test,MKG-W,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,1,pooled,8548,0.36131462168675715,0.3606102414333147,0.0007043802534424126,0.0485493682732803,0.008971199046337707,0.19489939167056622,0.29117922321010764,0.25362657931679927,0.015412962096396832,0.050000000000000044,0.521408516612073,415,1666,6467
test,MKG-W,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,2,pooled,8548,0.3596957325397199,0.3588541218335704,0.000841610706149509,0.051240056153486195,0.012713381603700369,0.22157229761347683,0.3361020121665887,0.22426298549368273,0.017729293401965388,0.050000000000000044,0.48525970987365463,438,1894,6216
test,MKG-W,M-Hyper + AdaMF-MAT,0.1,formal_dev_candidate,False,3,pooled,8548,0.3602948781408673,0.35969845516136006,0.0005964229795072084,0.046209639681796914,0.008054389506803544,0.19489939167056622,0.30007019185774453,0.24871314927468413,0.015682030884417417,0.050000000000000044,0.5042115114646701,395,1666,6487
test,MKG-W,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,1,pooled,8548,0.36134904923517003,0.3606102414333147,0.0007388078018553059,0.05568554047730463,0.011007402063611374,0.21654188114178755,0.3329433785680861,0.25362657931679927,0.02019185774450165,0.09999999999999998,0.521408516612073,476,1851,6221
test,MKG-W,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,2,pooled,8548,0.35965965774131325,0.3588541218335704,0.0008055359077427784,0.06048198408984558,0.013655794065444574,0.2535095928872251,0.3872250818905007,0.22426298549368273,0.026082124473561077,0.09999999999999998,0.48525970987365463,517,2167,5864
test,MKG-W,M-Hyper + AdaMF-MAT,0.15,formal_dev_candidate,False,3,pooled,8548,0.36073330530780406,0.35969845516136006,0.0010348501464439725,0.055217594759007955,0.00838568030915345,0.22847449695835284,0.3486195601310248,0.24871314927468413,0.02342068320074872,0.09999999999999998,0.5042115114646701,472,1953,6123
