pair,comparator,scope,seed,n,delta_adc_minus_comparator,direction
mkgw_native_adamf,Query-soft,direction,,12822,0.016584181125738236,head
mkgw_native_adamf,Query-soft,direction,,12822,0.017291520119076836,tail
mkgw_native_adamf,Query-soft,seed_direction,1.0,4274,0.016733979672560757,head
mkgw_native_adamf,Query-soft,seed_direction,1.0,4274,0.02097112661905912,tail
mkgw_native_adamf,Query-soft,seed_direction,2.0,4274,0.015412253564308568,head
mkgw_native_adamf,Query-soft,seed_direction,2.0,4274,0.01642011455701592,tail
mkgw_native_adamf,Query-soft,seed_direction,3.0,4274,0.01760631014034538,head
mkgw_native_adamf,Query-soft,seed_direction,3.0,4274,0.014483319181155469,tail
db15k_native_adamf,Primary,seed,1.0,19804,-3.89980720050829e-05,
db15k_native_adamf,Primary,seed,2.0,19804,-6.129059059138726e-05,
db15k_native_adamf,Primary,seed,3.0,19804,5.567390698202057e-05,
db15k_native_adamf,Primary,direction,,29706,-0.00016415289619503069,head
db15k_native_adamf,Primary,direction,,29706,0.00013440972578539762,tail
db15k_native_adamf,Primary,seed_direction,1.0,9902,-0.0001955428155639094,head
db15k_native_adamf,Primary,seed_direction,1.0,9902,0.00011754667155374359,tail
db15k_native_adamf,Primary,seed_direction,2.0,9902,-6.757238657533295e-05,head
db15k_native_adamf,Primary,seed_direction,2.0,9902,-5.5008794607441524e-05,tail
db15k_native_adamf,Primary,seed_direction,3.0,9902,-0.00022934348644584974,head
db15k_native_adamf,Primary,seed_direction,3.0,9902,0.0003406913004098909,tail
db15k_native_adamf,Secondary,seed,1.0,19804,0.029785690497130625,
db15k_native_adamf,Secondary,seed,2.0,19804,0.04028718188778476,
db15k_native_adamf,Secondary,seed,3.0,19804,0.020401648761025955,
db15k_native_adamf,Secondary,direction,,29706,0.027678552690489747,head
db15k_native_adamf,Secondary,direction,,29706,0.03263779474013782,tail
db15k_native_adamf,Secondary,seed_direction,1.0,9902,0.026864870389314514,head
db15k_native_adamf,Secondary,seed_direction,1.0,9902,0.032706510604946726,tail
db15k_native_adamf,Secondary,seed_direction,2.0,9902,0.037272842708792935,head
db15k_native_adamf,Secondary,seed_direction,2.0,9902,0.04330152106677658,tail
db15k_native_adamf,Secondary,seed_direction,3.0,9902,0.01889794497336178,head
db15k_native_adamf,Secondary,seed_direction,3.0,9902,0.02190535254869013,tail
db15k_native_adamf,Equal-z,seed,1.0,19804,0.013536664211432447,
db15k_native_adamf,Equal-z,seed,2.0,19804,0.01655070384090737,
db15k_native_adamf,Equal-z,seed,3.0,19804,0.006937503506135212,
db15k_native_adamf,Equal-z,direction,,29706,0.012719815927979498,head
db15k_native_adamf,Equal-z,direction,,29706,0.011963431777670524,tail
db15k_native_adamf,Equal-z,seed_direction,1.0,9902,0.012743341950775802,head
db15k_native_adamf,Equal-z,seed_direction,1.0,9902,0.014329986472089093,tail
db15k_native_adamf,Equal-z,seed_direction,2.0,9902,0.01716568477124877,head
db15k_native_adamf,Equal-z,seed_direction,2.0,9902,0.015935722910565976,tail
db15k_native_adamf,Equal-z,seed_direction,3.0,9902,0.008250421061913923,head
db15k_native_adamf,Equal-z,seed_direction,3.0,9902,0.005624585950356503,tail
db15k_native_adamf,RRF,seed,1.0,19804,0.027739789670656177,
db15k_native_adamf,RRF,seed,2.0,19804,0.03295306948127016,
db15k_native_adamf,RRF,seed,3.0,19804,0.022581569529750618,
db15k_native_adamf,RRF,direction,,29706,0.022760045824826495,head
db15k_native_adamf,RRF,direction,,29706,0.032756239962958136,tail
db15k_native_adamf,RRF,seed_direction,1.0,9902,0.022808893216746916,head
db15k_native_adamf,RRF,seed_direction,1.0,9902,0.032670686124565425,tail
db15k_native_adamf,RRF,seed_direction,2.0,9902,0.028089332453132786,head
db15k_native_adamf,RRF,seed_direction,2.0,9902,0.03781680650940753,tail
db15k_native_adamf,RRF,seed_direction,3.0,9902,0.017381911804599786,head
db15k_native_adamf,RRF,seed_direction,3.0,9902,0.027781227254901453,tail
db15k_native_adamf,Global,seed,1.0,19804,-3.89980720050829e-05,
db15k_native_adamf,Global,seed,2.0,19804,-6.129059059138726e-05,
db15k_native_adamf,Global,seed,3.0,19804,5.567390698202057e-05,
db15k_native_adamf,Global,direction,,29706,-0.00016415289619503069,head
db15k_native_adamf,Global,direction,,29706,0.00013440972578539762,tail
db15k_native_adamf,Global,seed_direction,1.0,9902,-0.0001955428155639094,head
db15k_native_adamf,Global,seed_direction,1.0,9902,0.00011754667155374359,tail
db15k_native_adamf,Global,seed_direction,2.0,9902,-6.757238657533295e-05,head
db15k_native_adamf,Global,seed_direction,2.0,9902,-5.5008794607441524e-05,tail
db15k_native_adamf,Global,seed_direction,3.0,9902,-0.00022934348644584974,head
db15k_native_adamf,Global,seed_direction,3.0,9902,0.0003406913004098909,tail
db15k_native_adamf,Relation,seed,1.0,19804,0.0008832675461601067,
db15k_native_adamf,Relation,seed,2.0,19804,0.0006773977408682129,
db15k_native_adamf,Relation,seed,3.0,19804,-0.001498287741890307,
db15k_native_adamf,Relation,direction,,29706,0.0008649940500829782,head
db15k_native_adamf,Relation,direction,,29706,-0.0008234090199909697,tail
db15k_native_adamf,Relation,seed_direction,1.0,9902,0.0017228215243599457,head
db15k_native_adamf,Relation,seed_direction,1.0,9902,4.371356796026759e-05,tail
db15k_native_adamf,Relation,seed_direction,2.0,9902,0.0011244941278230577,head
db15k_native_adamf,Relation,seed_direction,2.0,9902,0.0002303013539133682,tail
db15k_native_adamf,Relation,seed_direction,3.0,9902,-0.00025233350193406895,head
db15k_native_adamf,Relation,seed_direction,3.0,9902,-0.0027442419818465447,tail
db15k_native_adamf,Query-soft,seed,1.0,19804,0.013594893025744972,
db15k_native_adamf,Query-soft,seed,2.0,19804,0.015977180340097877,
db15k_native_adamf,Query-soft,seed,3.0,19804,0.007151702140854466,
db15k_native_adamf,Query-soft,direction,,29706,0.012705947109706515,head
db15k_native_adamf,Query-soft,direction,,29706,0.011776569894758362,tail
db15k_native_adamf,Query-soft,seed_direction,1.0,9902,0.013097757716681625,head
db15k_native_adamf,Query-soft,seed_direction,1.0,9902,0.014092028334808318,tail
db15k_native_adamf,Query-soft,seed_direction,2.0,9902,0.017184752688029346,head
db15k_native_adamf,Query-soft,seed_direction,2.0,9902,0.014769607992166402,tail
db15k_native_adamf,Query-soft,seed_direction,3.0,9902,0.007835330924408574,head
db15k_native_adamf,Query-soft,seed_direction,3.0,9902,0.006468073357300359,tail
