dataset,pair_id,representation,relation,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc,positive_vs_harmful_auroc,positive_vs_harmful_auroc_lift,nonzero_activity_auprc,nonzero_activity_prevalence,nonzero_activity_auprc_lift,highest_10pct_actual_mean_advantage,highest_10pct_positive_rate,highest_10pct_harmful_rate,h1_style_pass,n_queries
db15k,db15k_native_adamf,R1,179,264,0.021714327265193463,0.01678426190770421,0.10305831643764654,0.7196969696969697,0.7942884319349651,0.0745914622379954,0.5626600284495021,0.20454545454545456,0.24554594593455153,0.04100049138909698,0.546031746031746,0.5544834307992202,0.054483430799220245,0.9364805053504912,0.9242424242424242,0.012238081108067012,0.029173418141334586,1.0,0.0,True,66
db15k,db15k_native_adamf,R1,184,168,0.01253052328219782,0.008073093993451842,-0.06506856378679673,0.5714285714285714,0.6149810848395515,0.0435525134109801,0.5109953703703703,0.25595238095238093,0.3062268121956444,0.05027443124326347,0.5367441860465116,0.5329457364341085,0.032945736434108475,0.8772677515234297,0.8273809523809523,0.0498867991424774,0.0007543392903155156,0.7058823529411765,0.23529411764705882,False,42
db15k,db15k_native_adamf,R1,186,96,0.06433323563772841,0.05845852882918217,-0.07834785599341614,0.125,0.15126604312636294,0.026266043126362937,0.6021825396825397,0.2708333333333333,0.21540914973592917,-0.05542418359740414,0.34175824175824177,0.4358974358974359,-0.0641025641025641,0.330332410714326,0.3958333333333333,-0.0655009226190073,-0.00106413123164862,0.0,0.5,False,24
db15k,db15k_native_adamf,R1,190,24,0.1416847044163477,0.13466795799182987,0.22951994451416913,0.08333333333333333,0.14090909090909093,0.0575757575757576,0.5909090909090909,0.5833333333333334,0.7725228086572624,0.18918947532392905,0.65,0.6428571428571429,0.1428571428571429,0.784592362719466,0.6666666666666666,0.11792569605279934,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,195,48,0.018141037244479023,0.01424643814960395,0.03683647308067119,0.020833333333333332,0.125,0.10416666666666667,0.851063829787234,0.020833333333333332,0.027777777777777776,0.006944444444444444,0.2553191489361702,1.0,0.5,0.03409710856519367,0.041666666666666664,-0.007569558101472994,0.0,0.0,0.0,False,12
db15k,db15k_native_adamf,R1,197,24,0.01998510169786329,0.014746359821748102,-0.11033898777757833,0.7083333333333334,0.7680990305148017,0.05976569718146829,0.5630252100840336,0.0,nan,nan,nan,nan,nan,0.6286856260341529,0.7083333333333334,-0.07964770729918047,0.0030270655270655,1.0,0.0,False,6
db15k,db15k_native_adamf,R1,198,24,0.05269733357750526,0.04601372243841281,0.16157359293647344,0.8333333333333334,0.750475218020564,-0.08285811531276932,0.325,0.0,nan,nan,nan,nan,nan,0.7587453251064605,0.8333333333333334,-0.07458800822687284,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,200,48,0.06362137827013083,0.05698121078295917,0.21255387729799471,0.4791666666666667,0.5270880377266078,0.047921371059941154,0.6069565217391304,0.10416666666666667,0.7583333333333333,0.6541666666666667,0.827906976744186,0.8347826086956521,0.33478260869565213,0.6085311376522827,0.5833333333333334,0.025197804318949357,0.014497354497354458,0.6,0.0,True,12
db15k,db15k_native_adamf,R1,202,24,0.02370304591657767,0.01647475453027553,0.5778615040067328,0.6666666666666666,0.8388376940168273,0.17217102735016065,0.640625,0.16666666666666666,0.5520833333333333,0.38541666666666663,0.8125,0.78125,0.28125,0.9690536884090021,0.8333333333333334,0.1357203550756687,0.0238095238095238,1.0,0.0,True,6
db15k,db15k_native_adamf,R1,203,48,0.07437918235273767,0.0687133969749134,0.4552444556393538,0.6666666666666666,0.9744706050176928,0.30780393835102615,0.939453125,0.1875,0.4717406050739384,0.2842406050739384,0.8603988603988604,0.9444444444444444,0.4444444444444444,0.9466359546040202,0.8541666666666666,0.09246928793735354,1.630178252755664e-05,1.0,0.0,True,12
db15k,db15k_native_adamf,R1,204,24,0.006110060649613495,0.001345472513157138,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,206,216,0.0515306997046385,0.046369929702054835,0.10066037919515729,0.4074074074074074,0.5363192479163077,0.1289118405089003,0.5735973011363636,0.2361111111111111,0.3360752578959386,0.09996414678482751,0.6322043969102793,0.6334670231729055,0.13346702317290549,0.7143282313669269,0.6435185185185185,0.07080971284840842,-0.006068190165358203,0.5454545454545454,0.13636363636363635,False,54
db15k,db15k_native_adamf,R1,213,24,0.012194998637598762,0.006625981918595922,0.115367969531928,0.9166666666666666,0.9505086355726966,0.03384196890602997,0.5454545454545454,0.0,nan,nan,nan,nan,nan,0.9670889571259285,0.9166666666666666,0.05042229045926183,0.0103226817042606,1.0,0.0,False,6
db15k,db15k_native_adamf,R1,216,24,0.004538740242043681,0.001047322076663083,0.2898243235917341,0.5416666666666666,0.7493947229241347,0.20772805625746804,0.6643356643356644,0.2916666666666667,0.5867604617604618,0.29509379509379513,0.680672268907563,0.6923076923076923,0.1923076923076923,0.9111559589884397,0.8333333333333334,0.07782262565510634,0.0078008153505182,1.0,0.0,True,6
db15k,db15k_native_adamf,R1,218,24,0.05818234389233915,0.05271918930799622,-0.020851441405707476,0.16666666666666666,0.35763888888888884,0.19097222222222218,0.7125,0.16666666666666666,0.13720095693779905,-0.029465709728867612,0.2625,0.5,0.0,0.3082398473223281,0.3333333333333333,-0.025093486011005195,-0.0833333333333333,0.0,0.5,False,6
db15k,db15k_native_adamf,R1,219,24,0.032351471170309946,0.029239847513772812,-0.11637185709314429,0.08333333333333333,0.07125603864734299,-0.012077294685990336,0.13636363636363635,0.125,0.2012820512820513,0.07628205128205129,0.5873015873015873,0.16666666666666666,-0.33333333333333337,0.37777777777777777,0.20833333333333334,0.16944444444444443,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,220,96,0.0181896477450187,0.012674901080209666,0.12052133346315812,0.5729166666666666,0.7099521852460943,0.13703551857942764,0.5968957871396896,0.34375,0.5470129429125206,0.20326294291252056,0.6440596440596441,0.6358126721763085,0.13581267217630855,0.9645098154768479,0.9166666666666666,0.04784314881018126,0.0032327195281840393,1.0,0.0,True,24
db15k,db15k_native_adamf,R1,222,24,0.005398163002270011,0.0010156051273444806,0.04521739130434782,1.0,0.9999999999999999,-1.1102230246251565e-16,nan,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.00012054687490847707,1.0,0.0,False,6
db15k,db15k_native_adamf,R1,223,24,0.07826168194232092,0.07305404074920169,0.31686031254466673,0.16666666666666666,0.2148351648351648,0.048168498168498136,0.575,0.125,0.5873015873015872,0.4623015873015872,0.873015873015873,1.0,0.5,0.36668212739641304,0.2916666666666667,0.07501546072974635,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,224,24,0.053817479208939555,0.047159094683104176,0.026623018154613876,0.3333333333333333,0.3989304067628876,0.06559707342955429,0.484375,0.16666666666666666,0.3948412698412699,0.22817460317460322,0.5125,0.53125,0.03125,0.617781272672577,0.5,0.11778127267257699,0.04166666666666665,0.5,0.0,True,6
db15k,db15k_native_adamf,R1,225,408,0.07253983876563862,0.06740926179616659,0.15388713107666957,0.10294117647058823,0.19237664653633582,0.08943547006574759,0.5968644288316419,0.16176470588235295,0.28323973867951363,0.12147503279716068,0.5901116427432217,0.6536796536796536,0.15367965367965364,0.32852468361127907,0.2647058823529412,0.06381880125833789,-0.0012714389866470266,0.17073170731707318,0.0975609756097561,False,102
db15k,db15k_native_adamf,R1,226,360,0.05333280652754701,0.04874908977192143,0.19195284811202765,0.09166666666666666,0.19819383212981356,0.1065271654631469,0.6527661940505978,0.16666666666666666,0.19977155777283215,0.03310489110616549,0.5977777777777777,0.7151515151515152,0.2151515151515152,0.27141282498136776,0.25833333333333336,0.013079491648034403,-0.013875413777235897,0.2222222222222222,0.08333333333333333,False,90
db15k,db15k_native_adamf,R1,229,24,0.012140830972151977,0.006346915434930138,-0.10173913043478258,1.0,0.9999999999999999,-1.1102230246251565e-16,nan,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.834938645377688e-06,1.0,0.0,False,6
db15k,db15k_native_adamf,R1,232,24,0.2649844235404291,0.2590751181225522,-0.17115235210108426,0.08333333333333333,0.1213235294117647,0.037990196078431376,0.5,0.4583333333333333,0.4467649263571876,-0.011568406976145695,0.38461538461538464,0.4090909090909091,-0.09090909090909088,0.6602200094102929,0.5416666666666666,0.11855334274362628,-0.25,0.0,0.5,False,6
db15k,db15k_native_adamf,R1,233,24,0.004501737033327379,0.0006918492668321974,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,234,72,0.007381730007589131,0.004189868410453725,0.22795678178661014,0.9305555555555556,0.9657828479938924,0.03522729243833678,0.6388059701492538,0.06944444444444445,0.10980880230880231,0.04036435786435787,0.6388059701492538,0.6388059701492538,0.13880597014925378,1.0,1.0,0.0,0.04779687841197964,1.0,0.0,True,18
db15k,db15k_native_adamf,R1,235,24,0.08602016125896698,0.08186537583192698,0.31697976545140066,0.3333333333333333,0.3254061156235069,-0.007927217709826406,0.4140625,0.3333333333333333,0.5654626623376624,0.2321293290043291,0.8203125,0.640625,0.140625,0.8706481276721214,0.6666666666666666,0.20398146100545478,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,239,24,0.004121986262793057,0.0006872808358252541,0.6791304347826086,1.0,0.9999999999999999,-1.1102230246251565e-16,nan,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.00088905868260605,1.0,0.0,False,6
db15k,db15k_native_adamf,R1,240,24,0.059076864412300756,0.05119984201543367,0.26222703581581597,0.4583333333333333,0.602714244819508,0.14438091148617466,0.6293706293706294,0.2916666666666667,0.41552708039737635,0.12386041373070966,0.4369747899159664,0.5064935064935064,0.00649350649350644,0.9289112203585886,0.75,0.17891122035858864,-0.04166666666666665,0.5,0.5,False,6
db15k,db15k_native_adamf,R1,241,48,0.049432004713306325,0.04415351602782438,0.42147257594157533,0.8125,0.9470637024587132,0.13456370245871319,0.7948717948717948,0.1875,0.6095648007615553,0.4220648007615553,0.7948717948717948,0.7948717948717948,0.2948717948717948,1.0,1.0,0.0,0.26647559164071616,1.0,0.0,True,12
db15k,db15k_native_adamf,R1,245,24,0.018965181874134113,0.01383240499851608,0.3417391304347826,0.9166666666666666,0.9878223226049313,0.07115565593826467,0.8636363636363636,0.041666666666666664,0.16666666666666666,0.125,0.782608695652174,0.8181818181818182,0.31818181818181823,0.9264076154599923,0.9583333333333334,-0.031925717873341086,0.022660098522167448,1.0,0.0,True,6
db15k,db15k_native_adamf,R1,246,48,0.009847352271969258,0.005214543965402091,-0.14101172383847155,0.9166666666666666,0.9226688681190511,0.0060022014523845035,0.3806818181818182,0.08333333333333333,0.08052744708994708,-0.002805886243386249,0.3806818181818182,0.3806818181818182,-0.11931818181818182,1.0,1.0,0.0,0.009588330020634596,1.0,0.0,False,12
db15k,db15k_native_adamf,R1,254,24,0.010732185782954517,0.004189625936729548,0.07739130434782608,0.3333333333333333,0.4318181818181819,0.09848484848484856,0.6640625,0.6666666666666666,0.8635485372638757,0.19688187059720907,0.6640625,0.6640625,0.1640625,1.0,1.0,0.0,-0.00011416120367515806,0.0,1.0,False,6
db15k,db15k_native_adamf,R1,255,24,0.06727552774827923,0.0621906663569474,0.46411607029715585,0.0,nan,nan,nan,0.125,0.7777777777777777,0.6527777777777777,0.9047619047619048,nan,nan,0.09583333333333333,0.125,-0.029166666666666674,0.0,0.0,0.0,False,6
db15k,db15k_native_adamf,R1,258,24,0.22943631264691552,0.2234970332581779,-0.18724937643520326,0.0,nan,nan,nan,0.4583333333333333,0.5656640809395982,0.10733074760626488,0.3916083916083916,nan,nan,0.590507858154917,0.4583333333333333,0.1321745248215837,-0.5,0.0,1.0,False,6
db15k,db15k_native_adamf,R1,260,72,0.07016942491409951,0.06581193030058355,-0.03023001070639406,0.06944444444444445,0.046509549732624625,-0.022934894711819823,0.11343283582089553,0.1111111111111111,0.19077475334742777,0.07966364223631667,0.703125,0.175,-0.325,0.3446958502176718,0.18055555555555555,0.16414029466211624,0.0,0.0,0.0,False,18
db15k,db15k_native_adamf,R1,278,25008,0.029847520177469892,0.026192021696403216,0.05341488134292719,0.3155790147152911,0.452350352928668,0.1367713382133769,0.6829370453861413,0.28003039027511195,0.21931569057949885,-0.060714699695613106,0.3613455462396942,0.5268957482489403,0.026895748248940254,0.5416450358987429,0.595609404990403,-0.053964369091660136,0.0030232823804424774,0.4878048780487805,0.3790483806477409,False,6252
db15k,db15k_native_adamf,R2,0,6984,0.032278600158683404,0.02757486001564497,0.011683682616180014,0.39690721649484534,0.42305091239977893,0.026143695904933595,0.5156388107776997,0.1532073310423826,0.15523985128738327,0.0020325202450006685,0.5015233929310775,0.5105612196733692,0.010561219673369204,0.5658452148660726,0.550114547537228,0.01573066732884465,0.00043693979808581815,0.46418338108882523,0.16475644699140402,True,1746
db15k,db15k_native_adamf,R2,1,6024,0.03906728163801884,0.03512223419267677,0.10110683678889061,0.36786188579017265,0.42170510899862457,0.05384322320845192,0.548688408689288,0.224601593625498,0.25076551722008267,0.026163923594584665,0.5441855306040653,0.5658219400129676,0.0658219400129676,0.5667553013012421,0.5924634794156707,-0.025708178114428604,0.023026595266076175,0.48006644518272423,0.1079734219269103,True,1506
db15k,db15k_native_adamf,R2,2,1680,0.048576409432922706,0.04363587440264537,0.02710825335603651,0.45714285714285713,0.4833872249348941,0.026244367792036982,0.4947381270559211,0.15892857142857142,0.20011511528529166,0.04118654385672024,0.5571260446734575,0.5456533824906367,0.04565338249063666,0.6973304148224253,0.6160714285714286,0.0812589862509967,0.02778814069465903,0.5654761904761905,0.16666666666666666,True,420
db15k,db15k_native_adamf,R2,3,552,0.03685145263840453,0.03190801080818081,0.15429965781749086,0.2898550724637681,0.34819329550705225,0.05833822304328412,0.589110331632653,0.12318840579710146,0.3694823321906727,0.24629392639357128,0.629041079241614,0.6667279411764706,0.1667279411764706,0.4603294870261951,0.41304347826086957,0.047286008765325516,-0.01852747737308404,0.4,0.10909090909090909,False,138
db15k,db15k_native_adamf,R2,4,576,0.0723788449771443,0.067474625888051,0.13916301901871392,0.08333333333333333,0.14142448933634422,0.05809115600301089,0.4641729797979798,0.1527777777777778,0.39630963666081714,0.24353185888303935,0.6578800298062594,0.6065340909090909,0.10653409090909094,0.46185629144998525,0.2361111111111111,0.22574518033887414,-0.030577946957257306,0.10344827586206896,0.13793103448275862,False,144
db15k,db15k_native_adamf,R2,5,3360,0.03338430884175324,0.029208477049152245,0.05594281194319494,0.4979166666666667,0.5328807779567489,0.034964111290082256,0.5314227394112213,0.1738095238095238,0.18497585940881386,0.011166335599290061,0.5105626505072836,0.5243451596262968,0.024345159626296797,0.6864659565238486,0.6717261904761904,0.014739766047658143,0.008493932895823694,0.6071428571428571,0.17559523809523808,True,840
db15k,db15k_native_adamf,R2,6,528,0.026886885437571544,0.022514239608258955,0.024141927752466468,0.5265151515151515,0.5804574065492962,0.05394225503414474,0.5385899280575539,0.19318181818181818,0.19396914696919815,0.0007873287873799706,0.5219552609776305,0.5370292001692764,0.037029200169276355,0.7206576451519727,0.7196969696969697,0.0009606754550030017,0.0004620544563936596,0.6037735849056604,0.07547169811320754,True,132
db15k,db15k_native_adamf,R2,7,432,0.034825315072672364,0.030309768080340152,0.11068291293242442,0.4305555555555556,0.47194787251885284,0.04139231696329726,0.5147084535361482,0.1875,0.2136339734043317,0.026133973404331712,0.5727550912736098,0.5620602681534581,0.06206026815345811,0.6224320388914696,0.6180555555555556,0.004376483335914005,0.07250301789001519,0.6511627906976745,0.06976744186046512,True,108
db15k,db15k_native_adamf,R2,8,240,0.02124099794997071,0.015665708453236987,-0.10324222421336873,0.4166666666666667,0.44152052204866543,0.024853855381998746,0.4825,0.15833333333333333,0.1270729636291839,-0.031260369704149416,0.3689421573736321,0.3778947368421053,-0.12210526315789472,0.6061205310312751,0.575,0.0311205310312751,0.036073987046678226,0.5,0.20833333333333334,False,60
db15k,db15k_native_adamf,R2,9,384,0.03297926794553666,0.02804482424637818,0.12849412036189717,0.3723958333333333,0.379058414351856,0.006662581018522684,0.5148420044685604,0.22395833333333334,0.3540068288592518,0.13004849552591843,0.640861557671297,0.6239225890388681,0.1239225890388681,0.6257026523429792,0.5963541666666666,0.02934848567631254,-0.000627163896352603,0.34210526315789475,0.07894736842105263,False,96
db15k,db15k_native_adamf,R2,10,168,0.0329775035310999,0.027543466958144802,-0.1320878998310638,0.16666666666666666,0.19522747176348765,0.02856080509682099,0.561734693877551,0.27976190476190477,0.22057559381668224,-0.05918631094522253,0.36222964656233514,0.446048632218845,-0.053951367781155,0.398907938208909,0.44642857142857145,-0.047520633219662434,-0.049956393007981985,0.17647058823529413,0.5294117647058824,False,42
db15k,db15k_native_adamf,R2,11,312,0.08011497625763439,0.0743434420588674,-0.028130998461673183,0.5032051282051282,0.5104250628795477,0.007219934674419504,0.4901993014177111,0.23397435897435898,0.23260370607080194,-0.0013706529035570347,0.4479280105462257,0.4524910566268214,-0.047508943373178625,0.7555008536973172,0.7371794871794872,0.018321366517830007,-0.009114789287419277,0.45161290322580644,0.3225806451612903,False,78
db15k,db15k_native_adamf,R2,12,12888,0.025547155249901764,0.02158324510260679,0.13097300833212813,0.5581160769708255,0.6320902739999619,0.07397419702913632,0.5668791370793012,0.22842954686530106,0.2504239635235693,0.021994416658268262,0.5475869522860628,0.5661684357603104,0.0661684357603104,0.8080666886250796,0.7865456238361266,0.021521064788952993,0.02144070755765331,0.7339022498060512,0.14274631497284718,True,3222
db15k,db15k_native_adamf,R2,13,312,0.030711442360757502,0.02587786269076452,-0.022629070847556002,0.3525641025641026,0.3104342665980235,-0.04212983596607911,0.42016201620162014,0.15384615384615385,0.21370886282725643,0.059862708981102575,0.5872001262626263,0.515530303030303,0.015530303030303005,0.5673515922369231,0.5064102564102564,0.06094133582666672,0.03942823007339135,0.2903225806451613,0.0,False,78
db15k,db15k_native_adamf,R2,14,1968,0.030600770435515103,0.025509689567323794,0.09377372558615449,0.4253048780487805,0.4963220355684415,0.07101715751966103,0.5434031904183925,0.20528455284552846,0.2612331691825722,0.05594861633704376,0.5863392924970247,0.5902060636171144,0.09020606361711436,0.683232900533215,0.630589430894309,0.05264346963890598,0.009052289699988095,0.6192893401015228,0.17258883248730963,True,492
db15k,db15k_native_adamf,R2,15,120,0.039220939029569114,0.03507270415055153,0.15049409296197652,0.7,0.7310359914178858,0.031035991417885822,0.6015211640211641,0.20833333333333334,0.333006116400497,0.12467278306716364,0.6749473684210526,0.67,0.17000000000000004,0.903847610928439,0.9083333333333333,-0.00448572240489431,-0.0002395155315158415,0.5833333333333334,0.25,False,30
db15k,db15k_native_adamf,R2,16,24,0.006492061718984994,0.0017964185495998562,-0.2756521739130435,0.75,0.7705968643611665,0.020596864361166478,0.4166666666666667,0.25,0.23783724015922159,-0.012162759840778414,0.4166666666666667,0.4166666666666667,-0.08333333333333331,1.0,1.0,0.0,0.0007703311488926661,1.0,0.0,False,6
db15k,db15k_native_adamf,R2,17,2064,0.015261223969413531,0.011667809136295403,0.12734604105820843,0.6676356589147286,0.7027240513890032,0.03508839247427453,0.5398494458948829,0.23885658914728683,0.2481536653597708,0.009297076212483962,0.5167132987218901,0.5259305163434674,0.025930516343467436,0.9167827693608493,0.9064922480620154,0.010290521298833899,-0.0006174729115992601,0.7815533980582524,0.18932038834951456,False,516
db15k,db15k_native_adamf,R2,18,936,0.02696317497323648,0.02212730818113687,0.1019801999151049,0.5865384615384616,0.6352290905486403,0.04869062901017873,0.5322244343721024,0.1623931623931624,0.20984868501690576,0.04745552262374336,0.5173536519871106,0.5276100086281277,0.02761000862812768,0.7969511964663953,0.7489316239316239,0.048019572534771404,0.0033951472950502592,0.7021276595744681,0.14893617021276595,True,234
db15k,db15k_native_adamf,R2,19,1632,0.023596961039520498,0.019532388037233398,0.029837827559913235,0.5330882352941176,0.5823449687621363,0.04925673346801862,0.5327804929556219,0.2193627450980392,0.23906382729147121,0.019701082193432,0.5152831007779133,0.5269392538367688,0.02693925383676876,0.7976798822634663,0.7524509803921569,0.04522890187130946,0.0029622751045781785,0.6687116564417178,0.22699386503067484,True,408
db15k,db15k_native_adamf,R2,20,408,0.06784393770246978,0.06297195597343057,0.05381214755675687,0.125,0.1299723828518336,0.004972382851833601,0.4548250672818147,0.20588235294117646,0.2804160226471876,0.07453366970601116,0.5788139329805997,0.5245098039215687,0.02450980392156865,0.43884685386325606,0.33088235294117646,0.1079645009220796,-0.030251071136822103,0.14634146341463414,0.0975609756097561,False,102
db15k,db15k_native_adamf,R2,21,2592,0.0388453145820821,0.03476405739156541,0.039429883677870634,0.24305555555555555,0.26427171144102035,0.0212161558854648,0.5293359545653123,0.14969135802469136,0.15940743438277,0.00971607635807864,0.5190586001085187,0.5392202585501554,0.03922025855015543,0.4032961538154158,0.39274691358024694,0.010549240235168844,0.0011725750678380719,0.2702702702702703,0.12355212355212356,True,648
db15k,db15k_native_adamf,R2,22,168,0.028143773637065335,0.024512766206174645,0.03407233792293194,0.42857142857142855,0.5040266139976008,0.0754551854261723,0.5293692129629629,0.10714285714285714,0.13978671635065526,0.03264385920779812,0.5892592592592593,0.5763888888888888,0.07638888888888884,0.6831940383940421,0.5357142857142857,0.14747975267975644,0.039964984520818786,0.5294117647058824,0.17647058823529413,True,42
db15k,db15k_native_adamf,R2,23,264,0.017405760151031655,0.012651307719871208,-0.10150741354011458,0.3333333333333333,0.3605256858007032,0.027192352467369896,0.4774664256198347,0.20454545454545456,0.169972346633961,-0.03457310791149357,0.4126984126984127,0.4177188552188552,-0.08228114478114479,0.5825383693440919,0.5378787878787878,0.04465958146530402,0.005638497263049937,0.46153846153846156,0.3076923076923077,False,66
db15k,db15k_native_adamf,R2,24,120,0.06162638960451831,0.0563060565119956,0.12338016859531147,0.4,0.5571181556081497,0.15711815560814968,0.5500578703703703,0.24166666666666667,0.36684546543334495,0.12517879876667828,0.6066691928760894,0.6005747126436781,0.10057471264367812,0.8081289782198736,0.6416666666666667,0.1664623115532069,-0.030707836840735192,0.8333333333333334,0.08333333333333333,False,30
db15k,db15k_native_adamf,R2,25,360,0.018003228050868673,0.014324972402149845,0.1693580770232154,0.7027777777777777,0.7662732716703025,0.06349549389252473,0.6209966384692106,0.2361111111111111,0.37273623689173874,0.13662512578062763,0.6405989304812835,0.6420367356428738,0.14203673564287378,0.9553569491355838,0.9388888888888889,0.016468060246694893,-0.020696094970134287,0.7777777777777778,0.16666666666666666,False,90
db15k,db15k_native_adamf,R2,26,120,0.025469170180233317,0.02089686315917543,0.1550366860941232,0.15833333333333333,0.19209615062056018,0.033762817287226854,0.5310057321521626,0.11666666666666667,0.30083397295771674,0.18416730629105008,0.6880053908355795,0.6879699248120301,0.18796992481203012,0.42360581012392623,0.275,0.1486058101239262,-0.03797313797313798,0.25,0.08333333333333333,False,30
db15k,db15k_native_adamf,R2,27,1224,0.03651599670129796,0.031210517215352906,0.09101005684640967,0.39950980392156865,0.4619400663920298,0.06243026247046113,0.5636520456853498,0.18218954248366012,0.23968548762796227,0.057495945144302146,0.5727523597478754,0.5952387502636478,0.09523875026364781,0.5940144462409256,0.5816993464052288,0.012315099835696786,-0.008700213169835894,0.5491803278688525,0.18032786885245902,False,306
db15k,db15k_native_adamf,R2,28,1416,0.029627719214700116,0.025316188004460338,0.1861863440532334,0.5734463276836158,0.6751705690767305,0.10172424139311464,0.5850100316445372,0.1687853107344633,0.1982393691452206,0.029454058410757322,0.5638901824722807,0.5892367623719521,0.0892367623719521,0.7656346924381472,0.742231638418079,0.023403054020068148,0.03885810732796816,0.852112676056338,0.07746478873239436,True,354
db15k,db15k_native_adamf,R2,29,96,0.01525817605331001,0.010515035342689267,-0.1849283774166922,0.53125,0.5122275515921234,-0.01902244840787659,0.489760348583878,0.19791666666666666,0.20467687833320772,0.0067602116665410605,0.3144224196855776,0.3446852425180599,-0.15531475748194012,0.7550395548612986,0.7291666666666666,0.02587288819463196,-0.018106914964251607,0.4,0.6,False,24
db15k,db15k_native_adamf,R2,30,240,0.02991062102343708,0.024921137257157965,-0.0090967000411568,0.35,0.36884108152385386,0.018841081523853886,0.4658119658119658,0.2791666666666667,0.28108421462749644,0.0019175479608297685,0.4602708998360797,0.4523809523809524,-0.047619047619047616,0.6741834933326895,0.6291666666666667,0.0450168266660228,0.01901256363960681,0.3333333333333333,0.375,False,60
db15k,db15k_native_adamf,R2,31,72,0.012921950283115154,0.008989356905941236,0.1309634505205487,0.7083333333333334,0.6973941736514266,-0.01093915968190673,0.450046685340803,0.1388888888888889,0.21023606517323695,0.07134717628434806,0.6258064516129033,0.5882352941176471,0.08823529411764708,0.8056291721918654,0.8472222222222222,-0.04159305003035685,0.006168821037514501,0.7142857142857143,0.0,False,18
db15k,db15k_native_adamf,R2,32,312,0.03484812781199765,0.030214482853835482,0.13106808133885842,0.3173076923076923,0.41773135935231437,0.10042366704462208,0.6007492768056149,0.266025641025641,0.2997824206009245,0.0337567795752835,0.5286473404535171,0.583424607520993,0.08342460752099301,0.6277053551251895,0.5833333333333334,0.044372021791856175,-0.005610930959216198,0.4838709677419355,0.2903225806451613,False,78
db15k,db15k_native_adamf,R2,33,4032,0.03817784083586524,0.0338753703704614,0.15157010308928412,0.2837301587301587,0.3659872991343288,0.08225714040417009,0.6000423139879512,0.21428571428571427,0.2775736229118496,0.06328790862613534,0.5513763941498316,0.6078624789562289,0.10786247895622891,0.5100459982145604,0.498015873015873,0.012030125198687402,-0.005373464056912318,0.4267990074441687,0.1935483870967742,False,1008
db15k,db15k_native_adamf,R2,35,5712,0.03775381872805125,0.03350451990921658,0.08858687752332726,0.539390756302521,0.5891436653221203,0.04975290901959928,0.5334253379950016,0.19817927170868346,0.21578660214119402,0.01760733043251056,0.5374933456262441,0.5454091129606629,0.045409112960662856,0.7520727018382068,0.7375700280112045,0.014502673827002321,0.04538293365196984,0.658493870402802,0.14711033274956217,True,1428
db15k,db15k_native_adamf,R2,36,936,0.035314199834241965,0.03073178249124705,0.19367315301609273,0.5021367521367521,0.6164465248786937,0.11430977274194154,0.580262076522692,0.22863247863247863,0.25901124838752515,0.030378769755046525,0.5610583270769152,0.5869258301849274,0.08692583018492739,0.7348835731585831,0.7307692307692307,0.004114342389352377,0.07627261287918953,0.7553191489361702,0.07446808510638298,True,234
db15k,db15k_native_adamf,R2,37,240,0.03549454640561645,0.030470714001231077,0.11570787235047476,0.23333333333333334,0.28875431679520824,0.055420983461874906,0.5190217391304348,0.1875,0.31470277415002385,0.12720277415002385,0.6238176638176638,0.6202380952380953,0.12023809523809526,0.4966122553047182,0.42083333333333334,0.07577892197138486,-0.01582664130253539,0.25,0.08333333333333333,False,60
db15k,db15k_native_adamf,R2,38,48,0.10452661812693498,0.09959575511857564,0.49172356108189846,0.0625,0.20718954248366012,0.14468954248366012,0.7111111111111111,0.1875,0.7274183006535947,0.5399183006535947,0.8632478632478633,0.8518518518518519,0.35185185185185186,0.6287761145773315,0.25,0.3787761145773315,0.03333333333333332,0.2,0.0,True,12
db15k,db15k_native_adamf,R2,39,3408,0.044164909940150265,0.03954024377436478,0.10297727211727394,0.2007042253521127,0.2672678060184924,0.06656358066637974,0.5763330714205975,0.142018779342723,0.17033102178608725,0.02831224244336425,0.5322961300607115,0.5861938765646899,0.08619387656468991,0.353593149327372,0.3427230046948357,0.010870144632536327,0.015335610185508216,0.3460410557184751,0.1436950146627566,True,852
