dataset,pair_id,coverage_target,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_w,mkgw_mhyper_adamf,0.2,stable2_opportunity_rate,0.7918939984411536,0.7751153209220067,0.8082866048857804,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,stable2_opportunity_enrichment,1.4871052864885257,1.4527470243270084,1.5218576604354375,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,stable2_gain_capture,0.4049201918793418,0.37265498118083246,0.4374789163640938,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_opportunity_rate,0.5917770849571318,0.5712620552083574,0.6126025296271772,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_opportunity_enrichment,1.615345557150779,1.5626513850224162,1.6701260126616122,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_gain_capture,0.44491905846348795,0.403626300914507,0.48704699809263,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,consensus_gain_capture,0.37291044797548834,0.3453276031297295,0.401083967553322,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_precision,0.14867498051441932,0.13143255183926258,0.16617873284081175,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_recall,0.2971183800623053,0.2711379251116455,0.3233000993678866,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_enrichment,1.4853603193449931,1.3674977836394104,1.6050817186004234,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.2,raw_oracle_gain_capture,0.35496629782063416,0.33021385637093087,0.3805061035384232,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,selected_mean_realized_utility,0.01942888614419524,0.015361266177844144,0.023565112227831135,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,selective_population_gain,0.0058288173001196895,0.004592983939025422,0.007091567313370022,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,positive_transfer_rate,0.6259581655190334,0.6121826342449347,0.6400111231511233,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,negative_transfer_rate,0.21904638170715862,0.20746764176894603,0.2306293117072724,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_opportunity_rate,0.7880992594517344,0.774323919265137,0.802238076180877,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_opportunity_enrichment,1.4799791099761161,1.4510229842663256,1.5099686501224248,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_gain_capture,0.49727774975270544,0.46544772238557713,0.5286945217804103,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_opportunity_rate,0.5781473301286215,0.5603967646021994,0.5960031767584254,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_opportunity_enrichment,1.5781410683881174,1.5363702854964278,1.6205544324391645,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_gain_capture,0.5418117807938394,0.502168819588686,0.581351446281419,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,consensus_gain_capture,0.4593958948151782,0.4320918379817351,0.4869115460466208,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_precision,0.13070027283357152,0.1164335487743516,0.14529737689171707,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_recall,0.3917445482866044,0.3640029904670535,0.42023809523809524,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_enrichment,1.305781230458766,1.2196968517145623,1.3927851395369037,10000,original_triple_id
mkg_w,mkgw_mhyper_adamf,0.3,raw_oracle_gain_capture,0.4401774164076043,0.4152591501098751,0.4650625921450989,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,selected_mean_realized_utility,0.02476088841944075,-0.012103998946617563,0.060913295161967355,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,selective_population_gain,0.0002480335330447565,-0.0001190620598519447,0.0006162926475690238,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,positive_transfer_rate,0.3346303501945525,0.26717557251908397,0.4041688829787234,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,negative_transfer_rate,0.2490272373540856,0.19172932330827067,0.3097362484816935,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,stable2_opportunity_rate,0.4591439688715953,0.38234967320261437,0.5379061371841155,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,stable2_opportunity_enrichment,0.8099420837025336,0.6744558991540583,0.9469232132605455,10000,original_triple_id
