dataset,pair_id,coverage_target,metric,observed,random_mean,random_ci95_low,random_ci95_high,observed_minus_random_mean,random_samples,matching_strata
mkg_w,mkgw_mhyper_native,0.3,stable3_opportunity_rate,0.35598285046121864,0.3466676627257373,0.3396128361699363,0.35364427699103546,0.009315187735481345,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,stable3_opportunity_enrichment,0.9134009412374262,0.8894995054396956,0.8713978322608147,0.9074004970979104,0.02390143579773063,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,stable3_gain_capture,0.40459703328009966,0.38310273214310836,0.3615509058275415,0.405234771051133,0.0214943011369913,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,consensus_gain_capture,0.39286572893393873,0.3701365788048023,0.3587568065171607,0.38127685865913535,0.022729150129136455,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,high_gain_precision,0.13134987657528907,0.1247281408340912,0.11991685072106015,0.1295342341171885,0.0066217357411978706,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,high_gain_recall,0.39369158878504673,0.37384443146417445,0.35942367601246106,0.3882496105919002,0.019847157320872277,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,high_gain_enrichment,1.3122711968129348,1.246115724781715,1.1980477889795635,1.2941317408530328,0.06615547203121985,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_native,0.3,raw_oracle_gain_capture,0.38992435585467217,0.3659800572977756,0.35513466720832076,0.37702688082348434,0.02394429855689656,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,selected_mean_realized_utility,0.2630607772383866,0.04830994632996147,0.028981383645828408,0.06950229382742369,0.21475083090842514,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,selective_population_gain,0.0026351192606121512,0.0004839279781259782,0.0002903108667359643,0.0006962149015297742,0.002151191282486173,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,positive_transfer_rate,0.8054474708171206,0.23540077821011676,0.19455252918287938,0.27626459143968873,0.5700466926070039,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,negative_transfer_rate,0.12062256809338522,0.059710116731517514,0.038910505836575876,0.08560311284046693,0.0609124513618677,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,changed_rate,1.0,0.3442743190661478,0.29961089494163423,0.39299610894941633,0.6557256809338522,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_opportunity_rate,0.7470817120622568,0.3533540856031128,0.30739299610894943,0.40077821011673154,0.393727626459144,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_opportunity_enrichment,1.402951866832767,0.6635670048480063,0.5772562368738989,0.7526252202279948,0.7393848619847606,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable2_gain_capture,0.08161696073036759,0.02339637303451953,0.017445682413246164,0.029680643555911188,0.05822058769584806,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_opportunity_rate,0.5330739299610895,0.25198443579766533,0.21011673151750973,0.29571984435797666,0.28108949416342416,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_opportunity_enrichment,1.4551063673882023,0.6878298419858393,0.5735455754668827,0.8072122913978348,0.767276525402363,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,stable3_gain_capture,0.09111531008369425,0.026300872721194715,0.018428851065813805,0.03486496638620402,0.06481443736249953,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,consensus_gain_capture,0.07630853654637831,0.022885857573099563,0.017672335357452416,0.028070051428488386,0.05342267897327875,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_precision,0.5019455252918288,0.17607976653696494,0.13618677042801555,0.2178988326848249,0.32586575875486384,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_recall,0.05023364485981308,0.017621690031152645,0.013629283489096573,0.021806853582554516,0.03261195482866044,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,high_gain_enrichment,5.014764173242663,1.7591520600749118,1.3605949307247536,2.176951889159606,3.255612113167752,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.01,raw_oracle_gain_capture,0.06917068455238144,0.02161696746191432,0.017089033022270828,0.026203441650479668,0.04755371709046712,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,selected_mean_realized_utility,0.10243919622112149,0.02618918860313531,0.01943454096097542,0.032478894114160196,0.07625000761798618,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,selective_population_gain,0.005122758370427926,0.0013096635866005069,0.0009718785489917159,0.0016241978932205927,0.003813094783827419,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,positive_transfer_rate,0.6921278254091972,0.25122486360093527,0.23226812159002339,0.26890101325019483,0.4409029618082619,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,negative_transfer_rate,0.21979734996102884,0.07828565861262667,0.06625097427903351,0.09119251753702261,0.1415116913484022,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,changed_rate,1.0,0.38941582229150423,0.3686671862821512,0.4099766173031956,0.6105841777084957,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_opportunity_rate,0.7770849571317225,0.47048207326578334,0.44972720187061577,0.49259547934528447,0.3066028838659392,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_opportunity_enrichment,1.4592952466821458,0.8835227691192312,0.8445469983305899,0.9250497451385317,0.5757724775629146,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable2_gain_capture,0.23470489328073532,0.1038451160924939,0.09298526452486733,0.11587303030884853,0.13085977718824143,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_opportunity_rate,0.593141075604053,0.32640257209664847,0.3055339049103663,0.34840218238503506,0.2667385035074046,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_opportunity_enrichment,1.619068777071772,0.8909654633164819,0.8340012623024107,0.9510167455336164,0.7281033137552901,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,stable3_gain_capture,0.2639171604450909,0.1093969450856058,0.09436996138592853,0.12519069970760963,0.1545202153594851,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,consensus_gain_capture,0.21410677260663039,0.09819101703832546,0.08916400893977561,0.10818315326284517,0.11591575556830493,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_precision,0.2829306313328137,0.15204793452844895,0.13561964146531566,0.1691348402182385,0.13088269680436476,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_recall,0.1413551401869159,0.0759647585669782,0.06775700934579439,0.08450155763239875,0.0653903816199377,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,high_gain_enrichment,2.8266621018203537,1.5190583365505785,1.354928941368434,1.689767702741093,1.3076037652697752,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.05,raw_oracle_gain_capture,0.19913200238705908,0.09428787315935336,0.08593178295911597,0.10328234028986806,0.10484412922770572,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,selected_mean_realized_utility,0.0540391780329714,0.016966523871373988,0.013003459213437495,0.020601132850485936,0.03707265416159741,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,selective_population_gain,0.005404760322443273,0.0016969169104281904,0.0013005486569099085,0.0020604344751460443,0.003707843412015083,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,positive_transfer_rate,0.6360093530787218,0.3207653936087295,0.3078721745908028,0.333203429462198,0.31524395946999223,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,negative_transfer_rate,0.26110678098207324,0.11464010132501949,0.10561184723304755,0.12392829306313329,0.14646667965705373,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,changed_rate,1.0,0.5037402572096649,0.49025720966484804,0.5167673421667964,0.49625974279033513,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_opportunity_rate,0.769680436477007,0.5673665237724084,0.5533904910366328,0.5814497272018706,0.20231391270459864,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_opportunity_enrichment,1.4453902267789558,1.0654630020425202,1.0392172769752492,1.0919099839768112,0.3799272247364356,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable2_gain_capture,0.30573671202979136,0.17287889160989703,0.15936894866474338,0.18667740365942392,0.13285782041989433,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_opportunity_rate,0.5775526110678099,0.4029169914263446,0.38893219017926733,0.41660171473109897,0.1746356196414653,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_opportunity_enrichment,1.5765176922604245,1.0998232080045,1.0616495660431198,1.1371777415832616,0.4766944842559244,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,stable3_gain_capture,0.33531214770501333,0.18242580777110493,0.16386628568935496,0.20130303452850576,0.1528863399339084,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,consensus_gain_capture,0.28196916578534076,0.16287058739737847,0.151401687814933,0.17465337340857753,0.11909857838796228,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_precision,0.1979734996102884,0.13704657053780203,0.12665627435697585,0.14770070148090414,0.06092692907248637,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_recall,0.19781931464174454,0.13693983644859814,0.1265576323987539,0.14758566978193147,0.0608794781931464,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,high_gain_enrichment,1.977884776480358,1.3691848963075737,1.2653790400710951,1.4756266344213693,0.6086998801727843,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.1,raw_oracle_gain_capture,0.26583861927917146,0.15804613066358786,0.1476084442644579,0.16870703836170461,0.1077924886155836,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,selected_mean_realized_utility,0.029690710369446253,0.010693719460527325,0.008687978862973737,0.012655681561729653,0.018996990908918928,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,selective_population_gain,0.005939067883380035,0.0021390773414182353,0.001737866679325741,0.0025315309391486037,0.0037999905419617997,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,positive_transfer_rate,0.6313328137178488,0.4064802221356197,0.39925954793452845,0.4138737334372564,0.2248525915822291,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,negative_transfer_rate,0.24279033515198753,0.14858710054559626,0.14341387373343725,0.1539360872954014,0.09420323460639127,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,changed_rate,1.0,0.6249201091192517,0.6169134840218239,0.6328916601714731,0.37507989088074833,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable2_opportunity_rate,0.7918939984411536,0.6685864185502728,0.6595869056897895,0.6769339438815277,0.12330757989088081,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable2_opportunity_enrichment,1.4871052864885257,1.2555448070799153,1.238644536113105,1.2712207044520918,0.23156047940861035,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable2_gain_capture,0.4049201918793418,0.27498491870181807,0.25999378429472086,0.28941897354558316,0.12993527317752374,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_opportunity_rate,0.5917770849571318,0.4905209469992206,0.48226812159002336,0.49864088074824625,0.10125613795791116,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_opportunity_enrichment,1.615345557150779,1.3389515284830307,1.3164241863510628,1.3611161226169812,0.2763940286677484,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,stable3_gain_capture,0.44491905846348795,0.29479293019225017,0.2750666205308014,0.31478875478638413,0.15012612827123778,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,consensus_gain_capture,0.37291044797548834,0.25662340016969487,0.24401985661830053,0.26882035095432666,0.11628704780579346,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_precision,0.14867498051441932,0.11942673421667965,0.1132112236944661,0.1254871395167576,0.029248246297739672,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_recall,0.2971183800623053,0.23866744548286603,0.22624610591900313,0.2507788161993769,0.058450934579439257,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,high_gain_enrichment,1.4853603193449931,1.1931512044638366,1.1310541881250864,1.2536986181627465,0.29220911488115653,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.2,raw_oracle_gain_capture,0.35496629782063416,0.24897767842151644,0.23786787078626564,0.26024854896845323,0.10598861939911772,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,selected_mean_realized_utility,0.01942888614419524,0.007556125354061101,0.006174631714193837,0.008915881869314045,0.011872760790134138,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,selective_population_gain,0.0058288173001196895,0.0022668965095965186,0.0018524376482752555,0.0026748340640828736,0.003561920790523171,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,positive_transfer_rate,0.6259581655190334,0.37705157853709237,0.37131025074704427,0.3828764453683253,0.248906586981941,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,negative_transfer_rate,0.21904638170715862,0.1317026114070417,0.1279719371183578,0.13576718201896842,0.08734377030011692,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,changed_rate,1.0,0.5830197479537482,0.5764583604001559,0.5897102767311939,0.4169802520462518,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_opportunity_rate,0.7880992594517344,0.6858504612186567,0.6794822658178512,0.6923476679225672,0.10224879823307775,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_opportunity_enrichment,1.4799791099761161,1.28796511733464,1.276006222502034,1.300166283722836,0.19201399264147612,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable2_gain_capture,0.49727774975270544,0.3636609692325379,0.34778419659688614,0.3797889507180241,0.13361678052016757,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_opportunity_rate,0.5781473301286215,0.4968804079511498,0.48980122125503445,0.5040925035728205,0.08126692217747172,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_opportunity_enrichment,1.5781410683881174,1.3563106443658581,1.3369869276007198,1.3759971562575044,0.22183042402225928,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,stable3_gain_capture,0.5418117807938394,0.3861103757623838,0.3656542196206885,0.4066608807140232,0.15570140503145563,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,consensus_gain_capture,0.4593958948151782,0.34315189210071456,0.33000100641361885,0.3566229850485625,0.11624400271446361,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_precision,0.13070027283357152,0.11425120176692218,0.10991295309860985,0.11887748473431207,0.01644907106664935,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_recall,0.3917445482866044,0.3424421728971963,0.3294392523364486,0.35630841121495327,0.04930237538940807,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,high_gain_enrichment,1.305781230458766,1.1414442494284094,1.0981023071253637,1.1876638428128936,0.16433698103035654,2000,seed|direction|relation_id
mkg_w,mkgw_mhyper_adamf,0.3,raw_oracle_gain_capture,0.4401774164076043,0.33638029291803995,0.3244997478644261,0.34892343089650574,0.10379712348956438,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,selected_mean_realized_utility,0.02476088841944075,0.0128612263029756,-0.004605611699588126,0.03046988277590255,0.011899662116465152,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,selective_population_gain,0.0002480335330447565,0.00012883283286033398,-4.613510316472359e-05,0.0003052213857735795,0.00011920070018442251,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,positive_transfer_rate,0.3346303501945525,0.12944163424124513,0.08949416342412451,0.16731517509727625,0.20518871595330737,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,negative_transfer_rate,0.2490272373540856,0.08354863813229572,0.054474708171206226,0.11293774319066095,0.16547859922178987,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,changed_rate,1.0,0.5123015564202336,0.46303501945525294,0.5642023346303502,0.48769844357976644,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable2_opportunity_rate,0.4591439688715953,0.3567354085603113,0.30739299610894943,0.4085603112840467,0.10240856031128404,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable2_opportunity_enrichment,0.8099420837025336,0.6292906794570509,0.5422493611228827,0.7207111761759832,0.18065140424548276,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable2_gain_capture,0.03289865771005994,0.020210914989136044,0.014334166212546419,0.02647317611054734,0.012687742720923895,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable3_opportunity_rate,0.22957198443579765,0.16914591439688711,0.12840466926070038,0.21011673151750973,0.06042607003891054,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable3_opportunity_enrichment,0.8294463924355476,0.6111262610571098,0.46392764322666225,0.7591543252799928,0.21832013137843786,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,stable3_gain_capture,0.03364884914192434,0.019463312403692548,0.010612337568160749,0.029700105601050287,0.014185536738231794,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,consensus_gain_capture,0.025423804996710146,0.019240529658980925,0.015715507946947246,0.02288320248915595,0.0061832753377292216,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,high_gain_precision,0.19455252918287938,0.15906809338521402,0.12062256809338522,0.20233463035019456,0.03548443579766536,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,high_gain_recall,0.019470404984423675,0.01591919781931464,0.012071651090342679,0.020249221183800622,0.0035512071651090348,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,high_gain_enrichment,1.9437070438925053,1.589194316156951,1.2050983672133533,2.0214553256482053,0.3545127277355542,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.01,raw_oracle_gain_capture,0.024041190049717522,0.01837627928264676,0.01525134329449794,0.02160826844868244,0.005664910767070763,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,selected_mean_realized_utility,0.008831298681854697,0.007679539993188811,0.0008592825885770297,0.014298910373854687,0.0011517586886658866,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,selective_population_gain,0.0004416337780176012,0.0003840368651099643,4.2970827921122905e-05,0.0007150569850972701,5.7596912907636945e-05,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,positive_transfer_rate,0.2954014029618083,0.1244240062353858,0.10989867498051442,0.13951675759937646,0.17097739672642248,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,negative_transfer_rate,0.23538581449727203,0.09071356196414652,0.07638347622759158,0.1044427123928293,0.1446722525331255,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,changed_rate,1.0,0.5396515978176148,0.5182969602494154,0.5604053000779423,0.46034840218238515,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable2_opportunity_rate,0.4177708495713172,0.355539360872954,0.33515198752922837,0.37648090413094304,0.0622314886983632,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable2_opportunity_enrichment,0.7369588088972575,0.6271808197577357,0.5912169548989193,0.6641222549768614,0.10977798913952186,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable2_gain_capture,0.10844447838643692,0.08889130232880735,0.07726038891084805,0.10129046137458574,0.019553176057629573,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable3_opportunity_rate,0.2151208106001559,0.17797817614964925,0.16056118472330475,0.19641465315666407,0.03714263445050664,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable3_opportunity_enrichment,0.7772341243145471,0.6430373309809042,0.580109527568104,0.7096485482871951,0.13419679333364287,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,stable3_gain_capture,0.11092791448595135,0.0942882317403818,0.07515726039241664,0.11458493640971172,0.016639682745569553,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,consensus_gain_capture,0.09905488508727892,0.08757903659308139,0.08034520905178948,0.09488846031326638,0.011475848494197527,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,high_gain_precision,0.13250194855806702,0.13610132501948555,0.12003117692907249,0.15354637568199533,-0.0035993764614185297,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,high_gain_recall,0.06619937694704049,0.06799766355140187,0.05996884735202492,0.07671339563862928,-0.0017982866043613766,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,high_gain_enrichment,1.3237811496128378,1.3597412751946736,1.199189982590453,1.5340287439631122,-0.03596012558183581,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.05,raw_oracle_gain_capture,0.0961887577778878,0.08372100768361179,0.07736498082267161,0.09036687985665949,0.012467750094276003,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,selected_mean_realized_utility,0.0073198128221923274,0.006020520715911018,0.0021763206131875227,0.009658337192284488,0.0012992921062813098,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,selective_population_gain,0.0007320954046517584,0.0006021459368969313,0.000217665992104739,0.0009659843013486903,0.00012994946775482703,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,positive_transfer_rate,0.269680436477007,0.12244816835541698,0.11301636788776305,0.13211223694466095,0.14723226812159002,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,negative_transfer_rate,0.22759158222915044,0.09227007014809041,0.08339828526890102,0.10093530787217458,0.13532151208106002,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,changed_rate,1.0,0.5646106780982073,0.5514419329696025,0.5779423226812159,0.4353893219017927,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable2_opportunity_rate,0.3951675759937646,0.3469764224473889,0.33397310989867496,0.36087295401402963,0.04819115354637571,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable2_opportunity_enrichment,0.6970860375203537,0.612075570290856,0.589137383633141,0.6365894188795341,0.08501046722949768,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable2_gain_capture,0.17860628263872244,0.15558486484383238,0.14160826380845085,0.16973864979075634,0.02302141779489006,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable3_opportunity_rate,0.21044427123928294,0.1726858924395947,0.16095089633671084,0.1843335931410756,0.03775837879968824,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable3_opportunity_enrichment,0.7603377303077091,0.6239162450964992,0.5815175604020072,0.6659995304361971,0.1364214852112099,2000,seed|direction|relation_id
mkg_w,mkgw_native_adamf,0.1,stable3_gain_capture,0.1930605876728663,0.16578959883701466,0.14345366058911282,0.1886970327566853,0.027270988835851634,2000,seed|direction|relation_id
