pair,label,split,stratum,value,n_observations,n_triples,n_directional_queries,mass,primary_mrr,secondary_mrr,primary_advantage,a_win_rate,b_win_rate,tie_rate,oracle_mrr,best_single_mrr,oracle_gap,oracle_minus_primary,rank_disagree_rate,mean_abs_log2_rank_ratio,gold_hit10_disagree_rate,global_mrr,adc_mrr,delta_mrr,delta_contribution,mean_gain,mean_loss,harm_rate,gain_rate,action_rate,fallback_rate
db15k_mhyper_native,D-N,dev_oof,support,text-only,54,17,18,0.0011360767482958849,0.5151352091426846,0.49141873894121846,0.023716470201466167,0.4074074074074074,0.3148148148148148,0.2777777777777778,0.6153399125618152,0.5151352091426846,0.10020470341913057,0.10020470341913057,0.7222222222222222,1.11787033402051,0.16666666666666666,0.5151352091426846,0.5149101093561813,-0.0002250997865032962,-2.557306334927627e-07,0.0004409171075837742,0.0006660168940870704,0.037037037037037035,0.018518518518518517,0.07407407407407407,0.7407407407407407
db15k_mhyper_native,D-N,dev_oof,support,both,34911,7311,11637,0.7344736177732896,0.367437332804285,0.30814639040285696,0.059290942401428015,0.5070321675116726,0.28234653834035117,0.21062129414797628,0.4031240961884322,0.367437332804285,0.035686763384147224,0.035686763384147224,0.7893787058520237,1.247309172429072,0.09395319526796711,0.367437332804285,0.3673822631278739,-5.506967641103585e-05,-4.0447224463217884e-05,0.00048504608162803744,0.0005401157580390732,0.016871473174644096,0.04156283119933545,0.10512445933946321,0.7506230128039872
db15k_mhyper_native,D-N,test,winner,A,29742,8741,15111,0.5006059381943042,0.32059784065174984,0.1277830209754079,0.19281481967634195,1.0,0.0,0.0,0.32059784065174984,0.32059784065174984,0.0,0.0,1.0,1.6765590370920045,0.11821666330441799,0.32059784065174984,0.3195697748190531,-0.0010280658326967658,-0.000514655860702673,0.00015941911955628547,0.0011874849522530513,0.027335081702642726,0.020509716898661826,0.0737004908883061,0.792112164615695
db15k_mhyper_native,D-N,test,winner,B,16838,6575,9760,0.2834107587692722,0.08018898414105903,0.20269340085787807,-0.12250441671681904,0.0,1.0,0.0,0.20269340085787807,0.20269340085787807,0.0,0.12250441671681904,1.0,1.4628268952196075,0.14591994298610286,0.08018898414105903,0.08157816096198779,0.0013891768209287586,0.0003937076568841048,0.0014057723692249883,1.659554829622976e-05,0.001247178999881221,0.08237320346834541,0.10030882527616107,0.8326998455873619
db15k_mhyper_native,D-N,test,winner,tie,12832,4774,6517,0.21598330303642363,0.8859344794473186,0.8859344794473186,0.0,0.0,0.0,1.0,0.8859344794473186,0.8859344794473186,0.0,0.0,0.0,0.0,0.0,0.8859344794473186,0.8861184054667341,0.00018392601941549813,3.972494918770066e-05,0.00026864751155594296,8.472149214044477e-05,0.0009351620947630922,0.0017144638403990024,0.062110349127182045,0.8319825436408977
db15k_mhyper_native,D-N,test,rank_ratio_bin,equal,12832,4774,6517,0.21598330303642363,0.8859344794473186,0.8859344794473186,0.0,0.0,0.0,1.0,0.8859344794473186,0.8859344794473186,0.0,0.0,0.0,0.0,0.0,0.8859344794473186,0.8861184054667341,0.00018392601941549813,3.972494918770066e-05,0.00026864751155594296,8.472149214044477e-05,0.0009351620947630922,0.0017144638403990024,0.062110349127182045,0.8319825436408977
db15k_mhyper_native,D-N,test,rank_ratio_bin,"(1,2]",22014,8577,13622,0.37053120581700666,0.290760507223366,0.20683844141471758,0.08392206580864842,0.6206050695012265,0.3793949304987735,0.0,0.3234264472490071,0.290760507223366,0.032665940025641105,0.032665940025641105,1.0,0.6362385433246122,0.03761242845461979,0.290760507223366,0.2908807369775248,0.00012022975415883544,4.454887578355557e-05,0.0009095202789722002,0.0007892905248133646,0.011129281366403197,0.04706096120650495,0.08794403561370037,0.8078041246479513
db15k_mhyper_native,D-N,test,rank_ratio_bin,"(2,4]",12288,6713,9095,0.2068269036558271,0.2067146639865347,0.12977192254638542,0.07694274144014929,0.6341145833333334,0.3658854166666667,0.0,0.2551179073816557,0.2067146639865347,0.048403243395120976,0.048403243395120976,1.0,1.5198922949257467,0.125244140625,0.2067146639865347,0.20649312683458473,-0.0002215371519499856,-4.5819843182546004e-05,0.0004953906570607019,0.0007169278090106876,0.02099609375,0.041585286458333336,0.08154296875,0.8111979166666666
db15k_mhyper_native,D-N,test,rank_ratio_bin,>4,12278,5647,7842,0.20665858749074262,0.15837526425719012,0.08678084866769475,0.07159441558949536,0.6750285062713797,0.3249714937286203,0.0,0.21936584172209395,0.15837526425719012,0.06099057746490383,0.06099057746490383,1.0,3.405498153616433,0.2936960417006027,0.15837526425719012,0.15779615821629095,-0.0005791060408991658,-0.00011967723641957782,0.00018751415471554615,0.000766620195614712,0.026958788076233916,0.03665092034533311,0.07680403974588695,0.8005375468317315
db15k_mhyper_native,D-N,test,direction,head,29706,9902,9902,0.5,0.23722596474809204,0.20760031627965378,0.029625648468438265,0.5312058170066654,0.32639870733185217,0.14239547566148253,0.2654036116535844,0.23722596474809204,0.02817764690549235,0.02817764690549235,0.8576045243385175,1.355269602465697,0.0920352790682017,0.23722596474809204,0.23703828007824962,-0.00018768466984243505,-9.384233492121752e-05,0.0010180699561056908,0.001205754625948126,0.027570187840840234,0.06520568235373325,0.15087861038174105,0.7482326802666128
