pair,label,comparator,delta,lo,hi,seed1,seed2,seed3,seed_sd,zero_observation_differences,old_lo,old_hi,role,clusters,cluster_order_sha256,seed,replicates,rng,quantile,observations_per_cluster
db15k_mhyper_adamf,D-A,Query-soft,0.03601805841859355,0.03400311297055048,0.03801950727293314,0.036177423255625965,0.04093525716163901,0.03094149483851518,0.004998786773431546,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Shrink,0.0002115535893143323,6.980160511295476e-05,0.0003817572469861866,0.00019308255872272105,0.0003377209616761142,0.00010385724754416174,0.00011802094485825418,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Shrink-gate,-5.543686480301406e-05,-0.00015471962220955723,3.8556628597219864e-05,-2.9746146552431157e-05,-5.4320607784316916e-05,-8.224384007229434e-05,2.6266641934689984e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Linear-p,0.00014401087767503906,5.8553647343414096e-05,0.0002492490588172088,0.0001376112579661596,0.0001918488914082359,0.00010257248365072187,4.4980947020212764e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Clip-g,-2.8117729353113812e-05,-5.1939359208585e-05,-9.653299287630429e-06,-7.18139180792164e-06,-5.8349866464103164e-05,-1.882192978731663e-05,2.6820926845202035e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Linear-g,-2.8815759503666096e-05,-5.27436803582952e-05,-1.022034715384298e-05,-7.18139180792164e-06,-5.835947355115136e-05,-2.09064131519253e-05,2.6489947763501205e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,R0,0.07016234512435639,0.06732582947105671,0.07293171359010245,0.09089197327126798,0.035490209027615245,0.0841048530741858,0.030218107423788356,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,R3,0.002425513724997352,0.0019749566191675665,0.002871018313530912,0.0024772575717496616,0.0032149758907407157,0.001584307712501652,0.0008165646001008875,False,0.0019889814670581434,0.0028780640142474245,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,Expanded-radius,-0.0001120952152186324,-0.00018621575691989963,-5.4229206644745544e-05,-8.701059849655282e-05,-0.00014274777292042597,-0.00010652727423891854,2.8282673640490528e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_mhyper_adamf,D-A,No-fallback,0.0032005674927819356,0.002653262286092227,0.0037535203027912836,0.0028591731459328405,0.004983780246411713,0.0017587490860012593,0.0016393959471250352,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Primary,0.006229252808739753,0.004898638980292562,0.007581858252550446,0.006791396226647635,0.006269868273436137,0.005626493926135521,0.000583512257295406,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Secondary,0.04794701895113413,0.04386685982991088,0.05214385710735877,0.055873843409980715,0.041493064561063095,0.046474148882358325,0.007302650871771884,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Equal-z,0.016998131039006895,0.014397282763833506,0.019628950615109567,0.018574167257600055,0.015478766056232222,0.016941459803188254,0.0015484785665563024,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,RRF,0.04780828835289331,0.04462723662194354,0.05100172543727211,0.05244027468900336,0.043982748754957564,0.04700184161471925,0.004286047536763691,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Global,0.0001389195860366134,-0.0002526362648318534,0.0005378371710991646,0.0006359942342165524,-5.9375076467165384e-05,-0.00015986039963954677,0.00043340134914496064,False,-0.0002486347921282147,0.0005471264919978267,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Relation,0.0003016444163720497,-0.0008561888760000712,0.0014061059897768912,0.002489651917614227,-0.0005487268447872826,-0.001035991823710797,0.0019104683742580937,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Query-soft,0.016937850622407536,0.014323502278819254,0.019583588799800454,0.018852553145809938,0.015916184060662242,0.016044814660750424,0.0016594278449701902,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,Expanded-radius,-9.466526438726804e-05,-0.0003842386860332351,0.00015455122009749286,9.482812824837963e-05,-0.00016711912057543597,-0.00021170480083474772,0.00016561334520645427,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
mkgw_native_adamf,W-NA,No-fallback,0.0033885069463242073,0.002210604629557095,0.004591868709587562,0.004527580328867682,0.00309339179827458,0.002544548711830356,0.0010239254423534373,False,,,exploratory,4274,f71343529ca96713344c51b9007e828143ee755b2ada4d584f38115590af8a6e,2026091212,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Primary,-1.4871585204816523e-05,-0.00016269739765384074,0.00012959258432239005,-3.89980720050829e-05,-6.129059059138726e-05,5.567390698202057e-05,6.210264847124076e-05,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Secondary,0.030158173715313884,0.027696965317864534,0.03264166754621678,0.029785690497130625,0.04028718188778476,0.020401648761025955,0.009947998026976409,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Equal-z,0.012341623852825003,0.010514735664667438,0.014162214137085039,0.013536664211432447,0.01655070384090737,0.006937503506135212,0.00491675668130337,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,RRF,0.02775814289389233,0.025938907310247825,0.0296045263926454,0.027739789670656177,0.03295306948127016,0.022581569529750618,0.005185774333857464,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Global,-1.4871585204816523e-05,-0.00016269739765384074,0.00012959258432239005,-3.89980720050829e-05,-6.129059059138726e-05,5.567390698202057e-05,6.210264847124076e-05,False,-0.0001627476214804371,0.00012946261042519116,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Relation,2.0792515046004666e-05,-0.0008355012493171685,0.0008816973437291714,0.0008832675461601067,0.0006773977408682129,-0.001498287741890307,0.0013195829698973073,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Query-soft,0.01224125850223244,0.010432529596300436,0.014047694668662748,0.013594893025744972,0.015977180340097877,0.007151702140854466,0.004565797978312656,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,Expanded-radius,-0.0002395691746408066,-0.0004026556104532616,-7.31824868768331e-05,-0.00023856148138969886,-3.748728864393871e-05,-0.00044265875388878274,0.0002025876122728873,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
db15k_native_adamf,D-NA,No-fallback,0.0006485111998423886,0.0003602256657743583,0.0009444180561875973,0.0007351254608982762,0.00032883605426062176,0.0008815720843682706,0.00028636655253098936,False,,,exploratory,9902,5436fd3a0a668262c4f15b28309f77aba5d82c4e32e9f9f5d89b465bb6798131,2026091213,10000,PCG64,linear,6
