pair,label,dataset,split,partition,group,defined_relations,direction,n_observations,n_triples,n_relations,mass,delta_contribution,global_mrr,adc_mrr,delta_mrr,mean_gain,mean_loss,harm_rate,gain_rate,action_rate,fallback_rate
db15k_mhyper_native,D-N,db15k,test,named_group,Other,274,tail,18864,6288,186,0.31751161381539084,1.3407218067608061e-05,0.5344731664127211,0.5345153923266223,4.222591390122615e-05,7.897148428504827e-05,3.674557038382212e-05,0.0007951653944020356,0.0028625954198473282,0.00720949957591179,0.856128074639525
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,Train-zero,6,head,0,0,0,0.0,0.0,,,,,,,,,
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,Train-zero,6,tail,0,0,0,0.0,0.0,,,,,,,,,
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,1-99,186,head,984,328,101,0.020701842968947236,-3.494656625515611e-05,0.35755485226451067,0.35586676264333167,-0.001688089621178943,0.00047344295193899597,0.002161532573117939,0.008130081300813009,0.018292682926829267,0.029471544715447155,0.967479674796748
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,1-99,186,tail,984,328,101,0.020701842968947236,-1.0485341027208062e-05,0.42791100726611564,0.4274045141464965,-0.0005064931196191602,1.6763745516956297e-06,0.000508169494170856,0.0020325203252032522,0.0010162601626016261,0.003048780487804878,0.9878048780487805
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,100-999,68,head,6927,2309,68,0.1457334006563999,3.956018826687853e-05,0.330341871014089,0.3306133268923482,0.00027145587825916996,0.0003664091429071036,9.495326464793368e-05,0.0017323516673884798,0.00490832972426736,0.007073769308502959,0.9922044174967518
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,100-999,68,tail,6927,2309,68,0.1457334006563999,2.5762104724177925e-06,0.5240598184531694,0.5240774960100013,1.7677556831956477e-05,1.801428583351044e-05,3.367290015539627e-07,0.00014436263894903998,0.0007218131947452,0.0008661758336942399,0.9949473076367836
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,1000+,19,head,15855,5285,19,0.3335647563746529,4.040438783757485e-05,0.19850196761921943,0.1986230966865607,0.0001211290673412556,0.0002541009205351015,0.00013297185319384585,0.0011352885525070956,0.0018290760012614315,0.004036581520025229,0.8869757174392936
db15k_mhyper_adamf,D-A,db15k,dev_oof,frequency,1000+,19,tail,15855,5285,19,0.3335647563746529,-6.655560301862554e-07,0.5264294101382149,0.5264274148553876,-1.9952828272982084e-06,3.1165081458893894e-05,3.316036428619211e-05,0.0001892147587511826,0.0007568590350047304,0.0013875748975086723,0.9925575528224535
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R1,1,head,3126,1042,1,0.06576622065135067,0.0,0.005921496296874631,0.005921496296874631,0.0,0.0,0.0,0.0,0.0,0.0,0.4494561740243122
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R1,1,tail,3126,1042,1,0.06576622065135067,0.0,0.7609316129949528,0.7609316129949528,0.0,0.0,0.0,0.0,0.0,0.0,0.9958413307741523
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R2,1,head,1779,593,1,0.037427417318858874,0.0,0.12824262988803903,0.12824262988803903,0.0,0.0,0.0,0.0,0.0,0.0,0.9994378864530635
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R2,1,tail,1779,593,1,0.037427417318858874,0.0,0.1268138547037097,0.1268138547037097,0.0,0.0,0.0,0.0,0.0,0.0,0.9657110736368747
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R3,1,head,1611,537,1,0.03389295632416057,0.0,0.0925301108379778,0.0925301108379778,0.0,0.0,0.0,0.0,0.0,0.0,0.9968963376784605
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R3,1,tail,1611,537,1,0.03389295632416057,0.0,0.3937886103648261,0.3937886103648261,0.0,0.0,0.0,0.0,0.0,0.0,0.9956548727498448
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R4,1,head,1236,412,1,0.0260035344609947,0.0,0.1179336467182635,0.1179336467182635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R4,1,tail,1236,412,1,0.0260035344609947,0.0,0.420069035165403,0.420069035165403,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R5,1,head,873,291,1,0.01836657409745014,4.0619952011846206e-05,0.29243578909270046,0.29464741287165475,0.0022116237789542655,0.004613608502308463,0.0024019847233541975,0.018327605956471937,0.032073310423825885,0.06987399770904926,0.9301260022909508
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,R5,1,tail,873,291,1,0.01836657409745014,-6.655560301862554e-07,0.4699106550496686,0.46987441769660243,-3.623735306622347e-05,0.000566005001753451,0.0006022423548196745,0.003436426116838488,0.013745704467353952,0.022909507445589918,0.9759450171821306
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,Other,274,head,15141,5047,183,0.31854329714718504,4.398057837451068e-06,0.32960690416544897,0.32962071094737416,1.3806781925217894e-05,0.00019847261542792582,0.0001846658335027079,0.0014530083878211478,0.0035004292979327655,0.005349712700614226,0.9940558747770953
db15k_mhyper_adamf,D-A,db15k,dev_oof,named_group,Other,274,tail,15141,5047,183,0.31854329714718504,-7.909130554790269e-06,0.5435347890466748,0.5435099599869343,-2.482905974045909e-05,8.350472923029872e-06,3.3179532663488975e-05,0.00019813750743015652,0.00039627501486031304,0.0007265041939105739,0.9958391123439667
db15k_mhyper_adamf,D-A,db15k,test,frequency,Train-zero,6,head,21,7,6,0.0003534639466774389,0.0,0.0002981301276007824,0.0002981301276007824,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,test,frequency,Train-zero,6,tail,21,7,6,0.0003534639466774389,0.0,0.0032426731082541987,0.0032426731082541987,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,test,frequency,1-99,186,head,1194,398,98,0.02009695011108867,3.982034874585451e-05,0.3724806010675336,0.3744620135965861,0.0019814125290525193,0.0022696562192650958,0.0002882436902125761,0.009212730318257957,0.02847571189279732,0.04271356783919598,0.9539363484087102
db15k_mhyper_adamf,D-A,db15k,test,frequency,1-99,186,tail,1194,398,98,0.02009695011108867,3.2054892761627276e-07,0.3898234212900659,0.3898393714181124,1.5950128046514237e-05,1.5950128046514237e-05,0.0,0.0,0.0008375209380234506,0.0016750418760469012,0.9798994974874372
db15k_mhyper_adamf,D-A,db15k,test,frequency,100-999,68,head,8652,2884,68,0.14562714603110483,8.412220078515133e-06,0.33678511921899684,0.33684288468586054,5.7765466863701005e-05,0.00016242351330257663,0.00010465804643887561,0.0017337031900138697,0.004507628294036061,0.006819232547387887,0.9926028663892742
db15k_mhyper_adamf,D-A,db15k,test,frequency,100-999,68,tail,8652,2884,68,0.14562714603110483,-2.754112234718395e-06,0.514479577813196,0.5144606657332041,-1.8912079991804126e-05,3.8956703066717974e-05,5.786878305852211e-05,0.00034674063800277393,0.001155802126675913,0.001502542764678687,0.9926028663892742
db15k_mhyper_adamf,D-A,db15k,test,frequency,1000+,19,head,19839,6613,19,0.3339224399111291,0.00011985689911025451,0.18591771555606373,0.18627665189811415,0.000358936342050428,0.0004131024620265003,5.4166119976072266e-05,0.0008064922627148546,0.0036292151822168457,0.0053430112404859115,0.9077070416855688
db15k_mhyper_adamf,D-A,db15k,test,frequency,1000+,19,tail,19839,6613,19,0.3339224399111291,4.58976846868103e-05,0.5186715688642212,0.5188090189999444,0.0001374501357232105,0.00013979565455862514,2.345518835414638e-06,0.0005544634306164626,0.0009073037955542114,0.0018146075911084228,0.9936488734311205
db15k_mhyper_adamf,D-A,db15k,test,named_group,R1,1,head,4035,1345,1,0.06791557261159362,0.0,0.004690180853937195,0.004690180853937195,0.0,0.0,0.0,0.0,0.0,0.0,0.5742255266418835
db15k_mhyper_adamf,D-A,db15k,test,named_group,R1,1,tail,4035,1345,1,0.06791557261159362,0.0,0.7560518542879247,0.7560518542879247,0.0,0.0,0.0,0.0,0.0,0.0,0.9977695167286246
db15k_mhyper_adamf,D-A,db15k,test,named_group,R2,1,head,2286,762,1,0.03847707533831549,0.0,0.09945015688496692,0.09945015688496692,0.0,0.0,0.0,0.0,0.0,0.0,0.9991251093613298
db15k_mhyper_adamf,D-A,db15k,test,named_group,R2,1,tail,2286,762,1,0.03847707533831549,0.0,0.10813641418961936,0.10813641418961936,0.0,0.0,0.0,0.0,0.0,0.0,0.9755030621172354
db15k_mhyper_adamf,D-A,db15k,test,named_group,R3,1,head,1932,644,1,0.03251868309432438,-1.38523660311974e-08,0.08878271201500289,0.08878228603323755,-4.259817653444616e-07,6.008518838881989e-08,4.860669537332816e-07,0.0005175983436853002,0.0005175983436853002,0.0010351966873706005,0.9984472049689441
db15k_mhyper_adamf,D-A,db15k,test,named_group,R3,1,tail,1932,644,1,0.03251868309432438,0.0,0.37991436835683073,0.37991436835683073,0.0,0.0,0.0,0.0,0.0,0.0,0.9989648033126294
db15k_mhyper_adamf,D-A,db15k,test,named_group,R4,1,head,1500,500,1,0.025247424762674206,0.0,0.11032144605469663,0.11032144605469663,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,test,named_group,R4,1,tail,1500,500,1,0.025247424762674206,0.0,0.40021628966100053,0.40021628966100053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
db15k_mhyper_adamf,D-A,db15k,test,named_group,R5,1,head,1089,363,1,0.018329630377701474,0.0001198707514762857,0.2741166341862482,0.28065635970205083,0.00653972551580265,0.007525641560660948,0.0009859160448582966,0.013774104683195593,0.06519742883379247,0.09550045913682277,0.9044995408631772
db15k_mhyper_adamf,D-A,db15k,test,named_group,R5,1,tail,1089,363,1,0.018329630377701474,4.309241526873539e-05,0.45200178405597174,0.45435275428181754,0.002350970225845828,0.002393700022150503,4.272979630467493e-05,0.010101010101010102,0.015610651974288337,0.02938475665748393,0.970615243342516
db15k_mhyper_adamf,D-A,db15k,test,named_group,Other,274,head,18864,6288,186,0.31751161381539084,4.823256882436965e-05,0.32682586869689867,0.32697777674285894,0.00015190804596021255,0.00021815403747330454,6.624599151309201e-05,0.001378286683630195,0.00386980491942324,0.005831212892281595,0.9934796437659033
db15k_mhyper_adamf,D-A,db15k,test,named_group,Other,274,tail,18864,6288,186,0.31751161381539084,3.7170611097278987e-07,0.5344731664127211,0.5344743370978072,1.1706850861490348e-06,2.7712283422786717e-05,2.654159833663768e-05,0.00015903307888040714,0.0006361323155216285,0.0010072094995759117,0.993903731976251
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,Train-zero,1,head,3,1,1,0.00011693171188026193,0.0,0.0005239850941668333,0.0005239850941668333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,Train-zero,1,tail,3,1,1,0.00011693171188026193,-1.4656939363267876e-09,0.0002713210295408667,0.0002587864149974,-1.2534614543466687e-05,8.304041400499992e-06,2.083865594396668e-05,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,1-99,128,head,807,269,63,0.03145463049579046,-7.527197631432013e-07,0.27340422222084404,0.2733802918884484,-2.3930332395541477e-05,8.105141071199293e-06,3.203547346674076e-05,0.007434944237918215,0.004956629491945477,0.023543990086741014,0.976456009913259
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,1-99,128,tail,807,269,63,0.03145463049579046,-1.9630405545061725e-05,0.55666246700728,0.5560383806570147,-0.000624086350265308,0.0034471030521566045,0.004071189402421913,0.01982651796778191,0.03593556381660471,0.1127633209417596,0.8872366790582404
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,100-999,30,head,4485,1495,30,0.17481290926099158,2.5451903514671396e-05,0.25049714598121103,0.2506427410841257,0.0001455951029146955,0.0003720918723574081,0.00022649676944271266,0.0035674470457079154,0.0035674470457079154,0.010479375696767,0.989520624303233
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,100-999,30,tail,4485,1495,30,0.17481290926099158,6.838435727443511e-05,0.5484855192038499,0.5488767051726866,0.00039118596883676857,0.0024607190914638574,0.0020695331226270896,0.027870680044593088,0.045707915273132664,0.09899665551839465,0.9010033444816054
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,1000+,10,head,7533,2511,10,0.2936155285313377,-2.113828184688344e-05,0.13341503909456076,0.13334304602950517,-7.199306505557434e-05,6.692202706714501e-05,0.00013891509212271935,0.001991238550378335,0.0021239877870702245,0.006106464887826895,0.9938935351121732
mkgw_native_adamf,W-NA,mkg_w,dev_oof,frequency,1000+,10,tail,7533,2511,10,0.2936155285313377,9.464624588704137e-05,0.4435629669502493,0.44388531449896546,0.00032234754871604055,0.0013498981923157711,0.0010275506435997303,0.009956192751891677,0.019646887030399574,0.05044470994291783,0.9495552900570822
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R1,1,head,2487,829,1,0.09693638914873713,1.0045109928663855e-07,0.06776005325782482,0.06776108951572722,1.0362579024117405e-06,1.0770291228675106e-06,4.077122045577002e-08,0.0004020908725371934,0.0004020908725371934,0.0008041817450743868,0.9991958182549256
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R1,1,tail,2487,829,1,0.09693638914873713,4.165216332616774e-07,0.14068231973481604,0.14068661659007253,4.296855256518535e-06,7.868425087170284e-06,3.571569830651749e-06,0.002010454362685967,0.0048250904704463205,0.007237635705669481,0.9927623642943305
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R2,1,head,1386,462,1,0.05402245088868101,8.282176629607108e-09,0.03158074769492754,0.03158090100482913,1.5330990159393937e-07,1.5330990159393937e-07,0.0,0.0,0.001443001443001443,0.001443001443001443,0.9985569985569985
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R2,1,tail,1386,462,1,0.05402245088868101,2.9259355407520687e-06,0.9180537844870383,0.9181079459605113,5.416147347296903e-05,0.0043858503287142634,0.004331688855241293,0.01443001443001443,0.016594516594516596,0.1176046176046176,0.8823953823953824
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R3,1,head,564,188,1,0.021983161833489244,4.0394735164185886e-08,0.38917630876498877,0.3891781462957075,1.8375307187453069e-06,0.0008883628498021946,0.0008865253190834491,0.005319148936170213,0.010638297872340425,0.031914893617021274,0.9680851063829787
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R3,1,tail,564,188,1,0.021983161833489244,2.6659596078908755e-06,0.5901587615388533,0.59028003433974,0.00012127280088661046,0.00012133578218972891,6.298130311843965e-08,0.0017730496453900709,0.005319148936170213,0.010638297872340425,0.9893617021276596
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R4,1,head,534,178,1,0.020813844714686624,-1.7087313070767088e-08,0.072356296116203,0.07235547515720647,-8.209589965235962e-07,1.2482286387640175e-09,8.222072251623602e-07,0.0018726591760299626,0.0018726591760299626,0.0056179775280898875,0.9943820224719101
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R4,1,tail,534,178,1,0.020813844714686624,-9.365379301187797e-06,0.37277239403576096,0.3723224349133803,-0.00044995912238066316,2.6422693022307867e-05,0.00047638181540297095,0.0056179775280898875,0.003745318352059925,0.0149812734082397,0.9850187265917603
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R5,1,head,504,168,1,0.019644527595884004,0.0,0.08140634545218134,0.08140634545218134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,R5,1,tail,504,168,1,0.019644527595884004,1.3102327971796396e-05,0.22821944320317616,0.22888641408897858,0.0006669708858023975,0.0007756688788652117,0.00010869799306281427,0.021825396825396824,0.011904761904761904,0.03968253968253968,0.9603174603174603
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,Other,164,head,7353,2451,99,0.286599625818522,3.4288612066350884e-06,0.2499226576061167,0.24993462154778914,1.1963941672437076e-05,0.0002278754458682885,0.00021591150419585138,0.004351965184278526,0.003535971712226302,0.011831905344757242,0.9881680946552428
mkgw_native_adamf,W-NA,mkg_w,dev_oof,named_group,Other,164,tail,7353,2451,99,0.286599625818522,0.00013365336646996518,0.5414542002892052,0.5419205420232122,0.0004663417340069939,0.0023684357051785574,0.0019020939711715645,0.024071807425540596,0.04583163334693322,0.09547123623011015,0.9045287637698899
mkgw_native_adamf,W-NA,mkg_w,test,frequency,Train-zero,1,head,0,0,0,0.0,0.0,,,,,,,,,
mkgw_native_adamf,W-NA,mkg_w,test,frequency,Train-zero,1,tail,0,0,0,0.0,0.0,,,,,,,,,
mkgw_native_adamf,W-NA,mkg_w,test,frequency,1-99,128,head,789,263,58,0.030767430978006553,4.262557539009515e-07,0.24942951019455328,0.24944336431692724,1.3854122373936628e-05,1.4108714342756908e-05,2.545919688202787e-07,0.0025348542458808617,0.005069708491761723,0.01394169835234474,0.9860583016476553
mkgw_native_adamf,W-NA,mkg_w,test,frequency,1-99,128,tail,789,263,58,0.030767430978006553,-6.082532865915548e-07,0.5481436803998563,0.5481239110116671,-1.9769388189295097e-05,0.002995074174829182,0.0030148435630184766,0.031685678073510776,0.026615969581749048,0.09759188846641319,0.9024081115335868
mkgw_native_adamf,W-NA,mkg_w,test,frequency,100-999,30,head,4536,1512,30,0.17688348151614414,1.7807202226004277e-05,0.23040063869939612,0.23050131063367382,0.00010067193427770143,0.00026168009247036066,0.0001610081581926592,0.004629629629629629,0.005731922398589065,0.01609347442680776,0.9839065255731922
mkgw_native_adamf,W-NA,mkg_w,test,frequency,100-999,30,tail,4536,1512,30,0.17688348151614414,8.256714048145192e-06,0.5565080126458689,0.5565546914763476,4.667883047853511e-05,0.0023828308808735094,0.0023361520503949744,0.021825396825396824,0.03968253968253968,0.08355379188712522,0.9164462081128748
mkgw_native_adamf,W-NA,mkg_w,test,frequency,1000+,10,head,7497,2499,10,0.2923490875058493,-4.589677728933558e-05,0.1455167373815345,0.1453597443234036,-0.0001569930581309486,2.139706999182037e-06,0.00015913276513013065,0.0017340269441109778,0.0025343470721621983,0.0050686941443243965,0.9949313058556756
mkgw_native_adamf,W-NA,mkg_w,test,frequency,1000+,10,tail,7497,2499,10,0.2923490875058493,0.00015893444458449021,0.47154210354855564,0.4720857496599235,0.0005436461113678361,0.0014650322510608492,0.0009213861396930133,0.010004001600640256,0.020274776577297586,0.046418567426970786,0.9535814325730292
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R1,1,head,2406,802,1,0.09382311651848385,3.7303827914560926e-09,0.09725140507031071,0.0972514448300515,3.975974077477142e-08,3.975974077477142e-08,0.0,0.0,0.0012468827930174563,0.0012468827930174563,0.9987531172069826
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R1,1,tail,2406,802,1,0.09382311651848385,6.794464112166196e-05,0.18339550069854293,0.1841196787438147,0.0007241780452717786,0.0007242182633435095,4.0218071730839604e-08,0.00041562759767248546,0.003740648379052369,0.004156275976724855,0.9958437240232751
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R2,1,head,1455,485,1,0.05673841834347216,1.7769640703906958e-07,0.04027789881140454,0.04028103066478056,3.1318533760205498e-06,3.1318533760205498e-06,0.0,0.0,0.0006872852233676976,0.0006872852233676976,0.9993127147766323
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R2,1,tail,1455,485,1,0.05673841834347216,-2.459707380512654e-05,0.926395166166569,0.9259616490802057,-0.00043351708636334363,0.002438241739003729,0.002871758825367073,0.006872852233676976,0.008247422680412371,0.07491408934707904,0.925085910652921
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R3,1,head,513,171,1,0.020004679457182966,-4.549472261217699e-05,0.40148503805497915,0.3992108340263892,-0.002274204028589994,0.0,0.002274204028589994,0.005847953216374269,0.0,0.005847953216374269,0.9941520467836257
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R3,1,tail,513,171,1,0.020004679457182966,2.2674963461968098e-06,0.592194464393807,0.5923078126906918,0.00011334829688473878,0.00011671633657164578,3.3680396869070164e-06,0.001949317738791423,0.011695906432748537,0.01364522417153996,0.98635477582846
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R4,1,head,465,155,1,0.018132896583996257,1.821891086509983e-07,0.09372715974800713,0.09373720718349582,1.0047435488701506e-05,1.0240655401945808e-05,1.932199132443026e-07,0.002150537634408602,0.002150537634408602,0.004301075268817204,0.9956989247311828
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R4,1,tail,465,155,1,0.018132896583996257,-1.0259244508283577e-06,0.3381728156651451,0.3381162375863988,-5.657807874632775e-05,0.00012017509022041182,0.0001767531689667396,0.0064516129032258064,0.015053763440860216,0.021505376344086023,0.978494623655914
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R5,1,head,468,156,1,0.018249883013570427,3.6862913375379117e-09,0.10075206557543694,0.10075226756529818,2.0198986123893632e-07,2.0198986123893632e-07,0.0,0.0,0.008547008547008548,0.008547008547008548,0.9914529914529915
mkgw_native_adamf,W-NA,mkg_w,test,named_group,R5,1,tail,468,156,1,0.018249883013570427,2.581072492526941e-06,0.23011634560048225,0.23025777513680357,0.0001414295363212839,0.0002865551890624231,0.00014512565274113918,0.038461538461538464,0.023504273504273504,0.06196581196581197,0.938034188034188
mkgw_native_adamf,W-NA,mkg_w,test,named_group,Other,164,head,7515,2505,93,0.2930510060832943,1.746410111292757e-05,0.23200905082757609,0.2320686448939687,5.959406639253688e-05,0.00016029875100724954,0.00010070468461471261,0.004258150365934797,0.0053226879574184965,0.014504324683965402,0.9854956753160345
mkgw_native_adamf,W-NA,mkg_w,test,named_group,Other,164,tail,7515,2505,93,0.2930510060832943,0.00011941269364161305,0.5501080171374954,0.5505154980577542,0.0004074809202588856,0.0024770466517412882,0.002069565731482403,0.02208915502328676,0.04098469727212242,0.08502994011976048,0.9149700598802395
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,Train-zero,6,head,0,0,0,0.0,0.0,,,,,,,,,
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,Train-zero,6,tail,0,0,0,0.0,0.0,,,,,,,,,
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,1-99,186,head,984,328,101,0.020701842968947236,4.559431335699381e-06,0.2913261738571391,0.2915464166317819,0.00022024277464274692,0.0004093933923084441,0.00018915061766569728,0.011178861788617886,0.0701219512195122,0.11077235772357724,0.8790650406504065
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,1-99,186,tail,984,328,101,0.020701842968947236,5.526301090706054e-06,0.3454640133594718,0.34573096065971914,0.0002669473002473985,0.0003858121556432051,0.0001188648553958066,0.007113821138211382,0.03353658536585366,0.057926829268292686,0.9136178861788617
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,100-999,68,head,6927,2309,68,0.1457334006563999,-3.495462427176621e-05,0.2846725964036492,0.2844327431914527,-0.00023985321219656297,0.00025748710186631685,0.0004973403140628797,0.006207593474808719,0.022376209037101198,0.04172080265627256,0.9522159665078678
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,100-999,68,tail,6927,2309,68,0.1457334006563999,3.833635198189512e-05,0.42190692399326446,0.4221699820966863,0.000263058103421891,0.0006948999077341149,0.0004318418043122239,0.004042153890573119,0.019777681536018478,0.045185505991049514,0.94586401039411
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,1000+,19,head,15855,5285,19,0.3335647563746529,-6.116528572771842e-05,0.1782027579853496,0.17801938943528903,-0.00018336855006054317,0.00015465006517071653,0.0003380186152312597,0.005676442762535478,0.016209397666351308,0.02794071270892463,0.9709870703248187
db15k_native_adamf,D-NA,db15k,dev_oof,frequency,1000+,19,tail,15855,5285,19,0.3335647563746529,7.821062446796886e-05,0.43597169408865205,0.436206163177407,0.00023446908875506122,0.0006485255354904935,0.0004140564467354321,0.0037212235887732576,0.015830968148848944,0.03897824030274361,0.9492273730684326
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R1,1,head,3126,1042,1,0.06576622065135067,1.877040304897702e-08,0.0021274168246311017,0.0021277022356348523,2.854110037504721e-07,3.1440104048120293e-07,2.8990036730730875e-08,0.0012795905310300703,0.003198976327575176,0.005118362124120281,0.9948816378758797
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R1,1,tail,3126,1042,1,0.06576622065135067,-3.7151245810675254e-06,0.6511028557296872,0.6510463658699344,-5.648985975281562e-05,0.0008811148686388612,0.0009376047283916766,0.003838771593090211,0.003838771593090211,0.05950095969289827,0.891234804862444
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R2,1,head,1779,593,1,0.037427417318858874,-5.970626225148033e-06,0.11054012323617989,0.11038059776921319,-0.00015952546696668707,0.00023022483173800771,0.0003897502987046948,0.011242270938729624,0.03822372119168072,0.05733558178752108,0.9426644182124789
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R2,1,tail,1779,593,1,0.037427417318858874,-8.131332353258503e-06,0.10976021848334287,0.10954296244657216,-0.0002172560367707044,6.670221554268572e-05,0.0002839582523133901,0.00505902192242833,0.012928611579539067,0.02304665542439573,0.9769533445756042
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R3,1,head,1611,537,1,0.03389295632416057,1.4085402456545268e-06,0.07047852758898478,0.07052008608368153,4.155849469674175e-05,4.225262814127055e-05,6.94133444528802e-07,0.008069522036002483,0.021725636250775917,0.03227808814400993,0.9677219118559901
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R3,1,tail,1611,537,1,0.03389295632416057,2.9127832848578908e-05,0.28979248877843755,0.2906518954519066,0.000859406673469058,0.000972489480707354,0.00011308280723829617,0.0111731843575419,0.04903786468032278,0.07200496585971446,0.9273743016759777
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R4,1,head,1236,412,1,0.0260035344609947,7.046410549716049e-07,0.11680479789794876,0.11683189579327631,2.7097895327597348e-05,2.8197970903239646e-05,1.1000755756422967e-06,0.0056634304207119745,0.013754045307443365,0.020226537216828478,0.9797734627831716
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R4,1,tail,1236,412,1,0.0260035344609947,1.7707810551946855e-06,0.36544169884225364,0.36550979654865773,6.809770640413737e-05,7.444328670745605e-05,6.345580303318688e-06,0.0008090614886731392,0.0056634304207119745,0.009708737864077669,0.9894822006472492
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R5,1,head,873,291,1,0.01836657409745014,-4.1372235882042126e-05,0.28334772406991654,0.28109514089013965,-0.0022525831797768916,3.912515431403126e-05,0.002291708334090923,0.0057273768613974796,0.014891179839633447,0.035509736540664374,0.9599083619702177
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,R5,1,tail,873,291,1,0.01836657409745014,2.0155644240944022e-05,0.3844500858550677,0.3855474948837739,0.0010974090287062443,0.0010974090287062443,0.0,0.0,0.020618556701030927,0.032073310423825885,0.9484536082474226
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,Other,274,head,15141,5047,183,0.31854329714718504,-4.634956826027022e-05,0.2889783615830858,0.2888328568159934,-0.000145504767092475,0.00027018045749544915,0.0004156852245879241,0.0062743544019549565,0.022323492503797636,0.04061818902318209,0.9550888316491645
db15k_native_adamf,D-NA,db15k,dev_oof,named_group,Other,274,tail,15141,5047,183,0.31854329714718504,8.286547633017844e-05,0.4418492531264256,0.4421093919429453,0.00026013881651978346,0.0006595221140322877,0.0003993832975125042,0.0035664751337428175,0.018624925698434713,0.03995773066508157,0.953173502410673
