pair,variant,base_seed,selector_seed,learning_rate,epochs,permanent_zero_gradient,final_all_zero_weight,initial_zero_weight_fraction,final_zero_weight_fraction,initial_weight_std,final_weight_std,first_epoch_mean_loss,last_epoch_mean_loss,last_epoch_max_gradient_norm,full_dev_resubstitution_mrr
mkgw_mhyper_native,R2_init,2,37,5e-05,1,False,False,0.0,0.0,0.0005247348453849554,0.049383435398340225,1.1295424937757093,1.1295424937757093,6.370368480682373,0.3501218075231287
mkgw_mhyper_native,R3_softplus_fixed,2,37,5e-05,1,False,False,0.0,0.0,0.00033271501888521016,0.04126287251710892,1.1675285350030928,1.1675285350030928,5.116494178771973,0.34985154502192634
mkgw_mhyper_native,R3_softplus,2,37,1e-05,1,False,False,0.0,0.0,0.00033271501888521016,0.005711923353374004,1.2457080563502525,1.2457080563502525,3.7993335723876953,0.351776289382174
mkgw_mhyper_native,R4_swap,2,37,1e-05,1,False,False,0.0,0.0,0.00033271501888521016,0.005749124567955732,1.2477760479521396,1.2477760479521396,3.1350908279418945,0.35158878047645703
mkgw_mhyper_native,R1_source,3,11,5e-05,1,False,False,0.0,0.0,0.04722054675221443,0.0926094576716423,1.1714120769678658,1.1714120769678658,4.41663122177124,0.3506739299657618
mkgw_mhyper_native,R2_init,3,11,5e-05,1,False,False,0.0,0.0,0.0003296849026810378,0.03497190773487091,1.1648081589990587,1.1648081589990587,5.354952812194824,0.35084276532943
mkgw_mhyper_native,R3_softplus_fixed,3,11,5e-05,1,False,False,0.0,0.0,0.0002087054162984714,0.02785775065422058,1.1952600505814623,1.1952600505814623,4.095170974731445,0.35084697385774216
mkgw_mhyper_native,R3_softplus,3,11,1e-05,1,False,False,0.0,0.0,0.0002087054162984714,0.003666278440505266,1.2538632572586856,1.2538632572586856,2.855498790740967,0.35221212136992025
mkgw_mhyper_native,R4_swap,3,11,1e-05,1,False,False,0.0,0.0,0.0002087054162984714,0.0036873645149171352,1.2550778753721892,1.2550778753721892,2.46091365814209,0.352687269963967
mkgw_mhyper_native,R1_source,3,23,5e-05,1,False,False,0.0,0.0,0.056990958750247955,0.10794149339199066,1.1414499082672063,1.1414499082672063,4.912025451660156,0.3503005762816631
mkgw_mhyper_native,R2_init,3,23,5e-05,1,False,False,0.0,0.0,0.00022123496455606073,0.032463718205690384,1.1512353202300285,1.1512353202300285,5.341770648956299,0.3505917221115978
mkgw_mhyper_native,R3_softplus_fixed,3,23,5e-05,1,False,False,0.0,0.0,0.00014004850527271628,0.026130691170692444,1.1844554690282736,1.1844554690282736,4.109135150909424,0.35110172025469005
mkgw_mhyper_native,R3_softplus,3,23,1e-05,1,False,False,0.0,0.0,0.00014004850527271628,0.0032183260191231966,1.2496307750246418,1.2496307750246418,2.9396514892578125,0.35256912705896015
mkgw_mhyper_native,R4_swap,3,23,1e-05,1,False,False,0.0,0.0,0.00014004850527271628,0.003226733999326825,1.251180210887496,1.251180210887496,2.498751640319824,0.3525563021179032
mkgw_mhyper_native,R1_source,3,37,5e-05,1,False,False,0.920603334903717,0.0,0.010870963335037231,0.007590282708406448,1.4990913810125037,1.4990913810125037,5.487320899963379,0.35114051028642906
mkgw_mhyper_native,R2_init,3,37,5e-05,1,False,False,0.0,0.0,0.0005247355438768864,0.04953886196017265,1.1296397351951741,1.1296397351951741,6.138224124908447,0.35009221210022556
mkgw_mhyper_native,R3_softplus_fixed,3,37,5e-05,1,False,False,0.0,0.0,0.0003327068407088518,0.04145383462309837,1.1673663040595268,1.1673663040595268,5.348809719085693,0.3504703616166267
mkgw_mhyper_native,R3_softplus,3,37,1e-05,1,False,False,0.0,0.0,0.0003327068407088518,0.0057439059019088745,1.2453873571175247,1.2453873571175247,3.8351101875305176,0.35255011877162684
mkgw_mhyper_native,R4_swap,3,37,1e-05,1,False,False,0.0,0.0,0.0003327068407088518,0.005772273056209087,1.247365278094562,1.247365278094562,3.138367176055908,0.3519877940205238
mkgw_mhyper_adamf,R1_source,1,11,5e-05,1,False,False,0.0,0.0,0.035532474517822266,0.08207131177186966,1.3611699714144665,1.3611699714144665,4.503542900085449,0.33155089329865306
mkgw_mhyper_adamf,R2_init,1,11,5e-05,1,False,False,0.0,0.0,0.000274807185633108,0.03129434585571289,1.3063241238914318,1.3063241238914318,4.995427131652832,0.3295243036796069
mkgw_mhyper_adamf,R3_softplus_fixed,1,11,5e-05,1,False,False,0.0,0.0,0.00017391235451214015,0.024275610223412514,1.3345448370300121,1.3345448370300121,3.70566987991333,0.32973848019244856
mkgw_mhyper_adamf,R3_softplus,1,11,0.0001,10,False,False,0.0,0.0,0.00017391235451214015,0.6729727387428284,1.2179241471770983,0.3562993485508348,1.3656573295593262,0.3424129175005357
mkgw_mhyper_adamf,R4_swap,1,11,0.0001,10,False,False,0.0,0.0,0.00017391235451214015,0.9167279005050659,1.302858767447187,0.3378701722666399,0.7333300113677979,0.2968012741747257
mkgw_mhyper_adamf,R1_source,1,23,5e-05,1,False,False,0.0,0.0,0.05240350961685181,0.09655699878931046,1.2879254533283746,1.2879254533283746,4.802700996398926,0.3314729923261039
