pair_id,level,group_key,fold_count,median_alpha,foldwise_mad,mean_support_original_triples
db15k_native_adamf,L3,"[17,""tail""]",5,0.75,0.050000000000000044,68.8
db15k_native_adamf,L3,"[18,""tail""]",5,1.0,0.0,31.2
db15k_native_adamf,L3,"[19,""tail""]",5,0.15,0.04999999999999999,54.4
db15k_native_adamf,L3,"[21,""tail""]",5,0.7,0.0,86.4
db15k_native_adamf,L3,"[27,""tail""]",5,1.0,0.0,40.8
db15k_native_adamf,L3,"[28,""tail""]",5,0.65,0.0,47.2
db15k_native_adamf,L3,"[33,""tail""]",5,1.0,0.0,134.4
db15k_native_adamf,L3,"[35,""tail""]",5,0.5,0.0,190.4
db15k_native_adamf,L3,"[36,""tail""]",5,0.45,0.10000000000000003,31.2
db15k_native_adamf,L3,"[39,""tail""]",5,0.85,0.0,113.6
db15k_native_adamf,L3,"[47,""tail""]",5,0.65,0.0,329.6
db15k_native_adamf,L3,"[49,""tail""]",5,0.7,0.0,60.8
db15k_native_adamf,L3,"[61,""tail""]",5,1.0,0.0,32.8
db15k_native_adamf,L3,"[64,""tail""]",5,0.95,0.0,25.6
db15k_native_adamf,L3,"[65,""tail""]",5,1.0,0.0,45.6
db15k_native_adamf,L3,"[66,""tail""]",5,0.1,0.0,61.6
db15k_native_adamf,L3,"[68,""tail""]",5,1.0,0.0,34.4
db15k_native_adamf,L3,"[73,""tail""]",5,0.95,0.0,474.4
db15k_native_adamf,L3,"[76,""tail""]",5,1.0,0.0,147.2
db15k_native_adamf,L3,"[80,""tail""]",5,1.0,0.0,50.4
db15k_native_adamf,L3,"[81,""tail""]",5,0.5,0.0,66.4
db15k_native_adamf,L3,"[87,""tail""]",5,0.95,0.04999999999999993,168.0
db15k_native_adamf,L3,"[89,""tail""]",5,0.55,0.0,171.2
db15k_native_adamf,L3,"[90,""tail""]",5,1.0,0.0,148.0
db15k_native_adamf,L3,"[91,""tail""]",5,1.0,0.0,140.8
db15k_native_adamf,L3,"[95,""tail""]",5,1.0,0.0,96.8
db15k_native_adamf,L3,"[97,""tail""]",5,0.95,0.0,31.2
db15k_native_adamf,L3,"[102,""tail""]",5,1.0,0.0,90.4
db15k_native_adamf,L3,"[103,""tail""]",5,1.0,0.0,70.4
db15k_native_adamf,L3,"[104,""tail""]",5,0.45,0.0,102.4
db15k_native_adamf,L3,"[105,""tail""]",5,1.0,0.0,76.8
db15k_native_adamf,L3,"[110,""tail""]",5,0.95,0.0,27.2
db15k_native_adamf,L3,"[111,""tail""]",5,1.0,0.0,112.0
db15k_native_adamf,L3,"[117,""tail""]",5,1.0,0.0,63.2
db15k_native_adamf,L3,"[177,""tail""]",5,0.1,0.0,40.0
db15k_native_adamf,L3,"[278,""tail""]",5,1.0,0.0,833.6
db15k_native_adamf,L4,"[0,""head"",3,""text_and_image""]",3,1.0,0.0,73.33333333333333
db15k_native_adamf,L4,"[0,""head"",2,""text_and_image""]",3,0.95,0.0,62.0
db15k_native_adamf,L4,"[1,""head"",3,""text_and_image""]",5,1.0,0.0,170.4
db15k_native_adamf,L4,"[5,""head"",3,""text_and_image""]",3,1.0,0.0,63.666666666666664
db15k_native_adamf,L4,"[12,""head"",2,""text_and_image""]",5,0.9,0.0,102.0
db15k_native_adamf,L4,"[12,""head"",3,""text_and_image""]",5,0.95,0.0,189.8
db15k_native_adamf,L4,"[35,""head"",3,""text_and_image""]",5,0.9,0.0,116.8
db15k_native_adamf,L4,"[39,""head"",3,""text_and_image""]",2,1.0,0.0,51.5
db15k_native_adamf,L4,"[47,""head"",3,""image_only""]",2,0.975,0.025000000000000022,54.5
db15k_native_adamf,L4,"[47,""head"",2,""text_and_image""]",3,0.95,0.0,75.66666666666667
db15k_native_adamf,L4,"[47,""head"",3,""text_and_image""]",5,0.8,0.0,148.8
db15k_native_adamf,L4,"[73,""head"",0,""image_only""]",3,1.0,0.0,70.66666666666667
db15k_native_adamf,L4,"[73,""head"",1,""image_only""]",3,0.75,0.25,75.33333333333333
db15k_native_adamf,L4,"[73,""head"",2,""text_and_image""]",4,0.825,0.175,100.5
db15k_native_adamf,L4,"[73,""head"",0,""text_and_image""]",3,0.45,0.0,82.66666666666667
db15k_native_adamf,L4,"[73,""head"",1,""text_and_image""]",5,0.9,0.0,120.4
db15k_native_adamf,L4,"[76,""head"",3,""text_and_image""]",3,0.45,0.0,53.0
db15k_native_adamf,L4,"[76,""head"",3,""image_only""]",3,0.9,0.0,53.333333333333336
db15k_native_adamf,L4,"[87,""head"",3,""text_and_image""]",3,0.05,0.05,84.66666666666667
db15k_native_adamf,L4,"[89,""head"",3,""text_and_image""]",3,0.3,0.0,59.333333333333336
db15k_native_adamf,L4,"[90,""head"",2,""text_and_image""]",3,1.0,0.0,74.66666666666667
db15k_native_adamf,L4,"[91,""head"",2,""text_and_image""]",3,1.0,0.0,73.66666666666667
db15k_native_adamf,L4,"[278,""head"",3,""text_and_image""]",5,0.15,0.0,833.6
db15k_native_adamf,L4,"[0,""tail"",1,""text_and_image""]",3,0.45,0.2,62.0
db15k_native_adamf,L4,"[0,""tail"",0,""text_and_image""]",3,0.6,0.09999999999999998,80.0
db15k_native_adamf,L4,"[1,""tail"",0,""text_and_image""]",3,0.6,0.0,92.0
db15k_native_adamf,L4,"[12,""tail"",0,""text_and_image""]",5,0.35,0.0,114.4
db15k_native_adamf,L4,"[12,""tail"",2,""text_and_image""]",3,0.6,0.0,59.333333333333336
db15k_native_adamf,L4,"[12,""tail"",1,""text_and_image""]",4,0.65,0.0,94.5
db15k_native_adamf,L4,"[12,""tail"",0,""image_only""]",3,0.6,0.050000000000000044,75.66666666666667
db15k_native_adamf,L4,"[47,""tail"",1,""text_and_image""]",3,1.0,0.0,60.333333333333336
db15k_native_adamf,L4,"[47,""tail"",2,""image_only""]",3,0.6,0.0,62.333333333333336
db15k_native_adamf,L4,"[47,""tail"",2,""text_and_image""]",5,0.45,0.04999999999999999,115.6
db15k_native_adamf,L4,"[73,""tail"",1,""text_and_image""]",5,0.95,0.0,205.0
db15k_native_adamf,L4,"[73,""tail"",0,""text_and_image""]",3,0.45,0.0,75.33333333333333
db15k_native_adamf,L4,"[73,""tail"",1,""image_only""]",3,0.95,0.0,79.66666666666667
db15k_native_adamf,L4,"[87,""tail"",2,""text_and_image""]",3,0.75,0.050000000000000044,68.66666666666667
db15k_native_adamf,L4,"[89,""tail"",2,""text_and_image""]",3,0.55,0.0,65.66666666666667
db15k_native_adamf,L4,"[90,""tail"",2,""text_and_image""]",3,1.0,0.0,70.0
db15k_native_adamf,L4,"[90,""tail"",2,""image_only""]",2,1.0,0.0,53.5
db15k_native_adamf,L4,"[91,""tail"",2,""text_and_image""]",3,1.0,0.0,57.0
db15k_native_adamf,L4,"[91,""tail"",2,""image_only""]",3,1.0,0.0,56.333333333333336
db15k_native_adamf,L4,"[278,""tail"",2,""text_and_image""]",4,1.0,0.0,97.0
db15k_native_adamf,L4,"[278,""tail"",1,""text_and_image""]",5,1.0,0.0,168.4
db15k_native_adamf,L4,"[278,""tail"",0,""text_and_image""]",5,1.0,0.0,299.2
db15k_native_adamf,L4,"[278,""tail"",0,""image_only""]",5,0.8,0.19999999999999996,136.2
db15k_native_adamf,L4,"[278,""tail"",1,""image_only""]",3,0.05,0.0,72.33333333333333
db15k_native_adamf,L4,"[12,""tail"",1,""image_only""]",2,1.0,0.0,57.5
