pair_id,outer_fold,inner_fold,minimum_support,inner_global_alpha,inner_delta_mrr,inner_support_coverage,selected_for_outer_fold,pooled_inner_delta_mrr
mkgw_native_adamf,3,3,10,0.95,0.0003646572731358484,0.7504378283712785,False,-0.0011470290885572236
mkgw_native_adamf,3,3,25,0.95,-0.00016431769435138878,0.5490367775831874,False,-0.0009345942764217788
mkgw_native_adamf,3,3,50,0.95,0.0006460631346126463,0.3169877408056042,False,-0.0002954715977468653
mkgw_native_adamf,3,3,100,0.95,0.00045638428764285875,0.23248686514886166,True,0.00014964464966104503
mkgw_native_adamf,4,1,10,0.95,-0.001602225217756638,0.7548586572438163,False,-0.0015194268534401976
mkgw_native_adamf,4,1,25,0.95,-0.0016368001469123407,0.5287102473498233,False,-0.0009144799445696059
mkgw_native_adamf,4,1,50,0.95,-0.0009793527309721868,0.3299469964664311,False,-4.599416103366727e-05
mkgw_native_adamf,4,1,100,0.95,-0.00035157040117076284,0.2124558303886926,True,0.0003441002184792698
mkgw_native_adamf,4,2,10,0.95,-0.0003696313685045375,0.7452006980802792,False,-0.0015194268534401976
mkgw_native_adamf,4,2,25,0.95,-0.0003824663573468533,0.5109075043630017,False,-0.0009144799445696059
mkgw_native_adamf,4,2,50,0.95,0.0001415795873411301,0.32809773123909247,False,-4.599416103366727e-05
mkgw_native_adamf,4,2,100,0.95,0.000742107895001382,0.1993891797556719,True,0.0003441002184792698
mkgw_native_adamf,4,3,10,0.95,-0.0025939991776983682,0.7418788410886743,False,-0.0015194268534401976
mkgw_native_adamf,4,3,25,0.95,-0.0007318821411502013,0.5469710272168569,False,-0.0009144799445696059
mkgw_native_adamf,4,3,50,0.95,0.0006929016998380501,0.2923617208077261,False,-4.599416103366727e-05
mkgw_native_adamf,4,3,100,0.95,0.0006350416971004256,0.23002633889376647,True,0.0003441002184792698
mkgw_native_adamf,5,1,10,0.95,-0.0018652709703600202,0.7493426818580193,False,-0.0019094503650922837
mkgw_native_adamf,5,1,25,0.95,-0.002172260772869255,0.5376862401402279,False,-0.0007741071109585753
mkgw_native_adamf,5,1,50,0.95,-0.0006085041102231548,0.29754601226993865,False,-0.00029278613768734954
mkgw_native_adamf,5,1,100,0.95,-0.0002611329862154368,0.23137598597721298,True,-2.737324343946561e-05
mkgw_native_adamf,5,2,10,0.95,-0.0013563394063335092,0.7273519163763066,False,-0.0019094503650922837
mkgw_native_adamf,5,2,25,0.95,0.0001119095078736769,0.5365853658536586,False,-0.0007741071109585753
mkgw_native_adamf,5,2,50,0.95,0.0001680971160581962,0.29573170731707316,False,-0.00029278613768734954
mkgw_native_adamf,5,2,100,0.95,0.000460802920169668,0.22822299651567945,True,-2.737324343946561e-05
mkgw_native_adamf,5,3,10,0.95,-0.002510660952850691,0.7486842105263158,False,-0.0019094503650922837
mkgw_native_adamf,5,3,25,0.95,-0.000266961277782558,0.5473684210526316,False,-0.0007741071109585753
mkgw_native_adamf,5,3,50,0.95,-0.0004409087417544836,0.3026315789473684,False,-0.00029278613768734954
mkgw_native_adamf,5,3,100,0.95,-0.00028501040950604657,0.2337719298245614,True,-2.737324343946561e-05
db15k_mhyper_native,1,1,10,1.0,-0.0013049502961923606,0.6853080568720379,False,-0.0010128079482011713
db15k_mhyper_native,1,1,25,1.0,-0.0005472992362853381,0.48459715639810425,False,-0.0002598832296930467
db15k_mhyper_native,1,1,50,1.0,-0.000361905894890111,0.2971563981042654,True,-1.921832257781495e-05
db15k_mhyper_native,1,1,100,1.0,-0.00031379744115447167,0.15260663507109004,False,-9.492168134450765e-05
db15k_mhyper_native,1,2,10,1.0,-0.0008385812495444353,0.6797726196115585,False,-0.0010128079482011713
db15k_mhyper_native,1,2,25,1.0,-6.076561973316399e-05,0.4708668877309332,False,-0.0002598832296930467
db15k_mhyper_native,1,2,50,1.0,0.0006062356284017534,0.29725248697299855,True,-1.921832257781495e-05
