dataset,pair_id,representation,learner,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc,training_gain,oof_gain,train_oof_generalization_gap
mkg_w,mkgw_native_adamf,X2,linear_huber,25656,0.3347952158711976,0.3348552897395901,-6.007386839254817e-05,-0.0007689937869384306,0.0006458671381753546,-0.0012608662754531855,0.1463205487995011,0.16530246336139695,0.5095884003741815,0.1262086232365517,0.33661844250778933,0.29813883691923915,0.03847960558855018,0.4293754946161865,0.4006450732772061,0.028730421338980405,0.5704812455830786,5.4242239733424986e-05,-6.007386839254817e-05,0.00011431610812597315
mkg_w,mkgw_native_adamf,X2,hist_gbdt,25656,0.3357519936777635,0.3348552897395901,0.0008967039381733777,-2.9218391489997342e-05,0.0018381146508310686,0.018820558505087345,0.08052697224820704,0.09377923292797007,0.29217337075148114,0.11656178484192987,0.3284713421561959,0.29813883691923915,0.03033250523695674,0.41843836836414583,0.4006450732772061,0.01779329508693972,0.5691015810325422,0.006514767534487296,0.0008967039381733777,0.005618063596313918
mkg_w,mkgw_native_adamf,X2,mlp_low,25656,0.3326227626982507,0.3348552897395901,-0.0022325270413394425,-0.0035888857612044168,-0.0008619509408992945,-0.04685761264895266,0.1914951668225756,0.17695665731212973,0.5957670720299345,0.09879380471252087,0.3165668104756214,0.29813883691923915,0.01842797355638226,0.45833230646017026,0.4006450732772061,0.05768723318296415,0.5522429738334148,0.0013912530249818157,-0.0022325270413394425,0.0036237800663212584
mkg_w,mkgw_native_adamf,X2,mlp_high,25656,0.32426850562471554,0.3348552897395901,-0.010586784114874601,-0.012598894711949438,-0.008602137404278395,-0.22220175615667023,0.2995010913626442,0.2415029622700343,0.804490177736202,0.0630808652707157,0.30673744336718484,0.29813883691923915,0.00859860644794569,0.42944103639696907,0.4006450732772061,0.028795963119762957,0.5340796426531029,0.013623082286967802,-0.010586784114874601,0.024209866401842403
mkg_w,mkgw_native_adamf,X3,linear_huber,25656,0.3348150373285506,0.3348552897395901,-4.025241103952458e-05,-0.000710062185138997,0.0006207842098329087,-0.0008448416748156617,0.14176021203617087,0.1646788275647022,0.4946601184908014,0.13372816508918242,0.3342791735567443,0.29813883691923915,0.036140336637505155,0.4268037306008418,0.4006450732772061,0.026158657323635703,0.575568011693841,0.0001605813310706504,-4.025241103952458e-05,0.000200833742110175
mkg_w,mkgw_native_adamf,X3,hist_gbdt,25656,0.33563309162845967,0.3348552897395901,0.0007778018888695402,-0.00017748476036274257,0.001720172823756312,0.016324971187988962,0.07857811038353602,0.0949875272840661,0.2924462114125351,0.12435063848285222,0.3297810877266007,0.29813883691923915,0.03164225080736155,0.42142242156795967,0.4006450732772061,0.02077734829075356,0.5731709106548066,0.006785984390000289,0.0007778018888695402,0.006008182501130749
mkg_w,mkgw_native_adamf,X3,mlp_low,25656,0.33206082392932823,0.3348552897395901,-0.002794465810261954,-0.004188191600462909,-0.0013719084315353223,-0.05865191958411192,0.20591674462114126,0.1954318677892111,0.6536872466479576,0.12262045673271667,0.3279023002973245,0.29813883691923915,0.02976346337808533,0.46143730124951954,0.4006450732772061,0.06079222797231343,0.5691653587700671,0.0011723825059807042,-0.002794465810261954,0.003966848316242658
mkg_w,mkgw_native_adamf,X3,mlp_high,25656,0.32462545213503663,0.3348552897395901,-0.010229837604553477,-0.012322980313284146,-0.008143531872374444,-0.2147099493353796,0.3125194886186467,0.2513642033052697,0.830526972248207,0.06128293972789902,0.3072718717307445,0.29813883691923915,0.009133034811505347,0.4253793835776621,0.4006450732772061,0.024734310300455975,0.5339390419264964,0.016276032395780182,-0.010229837604553477,0.026505870000333658
mkg_w,mkgw_native_adamf,X4,linear_huber,25656,0.3347819646378813,0.3348552897395901,-7.332510170882435e-05,-0.000741397506239842,0.0005889141905582671,-0.0015389910848541204,0.14257873401933271,0.17161677580293108,0.5036248830682881,0.1409509884059811,0.3374467853445617,0.29813883691923915,0.039307948425322536,0.4336030265668293,0.4006450732772061,0.0329579532896232,0.5819127638872367,8.650697292139941e-05,-7.332510170882435e-05,0.00015983207463022376
mkg_w,mkgw_native_adamf,X4,hist_gbdt,25656,0.33589397885557737,0.3348552897395901,0.0010386891159871886,9.341584213811877e-05,0.001999573669068386,0.021800628327623774,0.08746492048643592,0.10465388213283443,0.31735266604303086,0.11882725687035996,0.32513429156701007,0.29813883691923915,0.026995454647770922,0.4190065684446988,0.4006450732772061,0.018361495167492692,0.5704968976496295,0.008234478264585746,0.0010386891159871886,0.007195789148598557
